Alcohol,Malic acid,Ash,Alcalinity of ash,Magnesium,Total phenols,Flavanoids,Nonflavanoid phenols,Proanthocyanins,Color intensity,Hue,OD280/OD315 of diluted wines,Proline,target
0.69883025,0.3312369,0.7440632,0.23123236,0.35543472,0.51219517,0.6350975,0.92452836,0.5268139,0.42273536,0.29896912,0.36933908,0.5575606,0
0.6520468,0.46595877,0.6211905,0.5801775,0.4097826,0.55749136,0.8077994,0.92452836,0.43217665,0.66252214,0.35051546,0.5604395,0.70021397,0
0.39181295,0.26195437,0.6298693,0.42587945,0.53534967,0.50174224,0.7325905,0.4701269,0.6940063,0.51154524,0.35051546,0.49084255,0.62175465,0
0.61988294,0.10328694,0.50537634,0.2422716,0.2576087,0.40766552,0.6545961,0.3692925,0.49842268,0.3694494,0.4742268,0.6593407,0.7037803,0
0.6169592,1.0185641,0.6156305,0.6042739,0.44239122,0.9059234,0.8635097,0.92452836,0.36593062,0.4982238,0.23711339,0.6190477,0.6502853,0
0.60233915,0.93201536,0.54838717,0.2824094,0.4858696,0.5993032,0.5988858,1.0566038,0.30599368,0.43161634,0.36082473,0.49816856,0.7822396,0
0.593567,0.3377612,0.545911,0.23669228,0.5184782,0.45993027,0.6295265,0.49900174,0.45982587,0.3916519,0.14432988,0.5970697,0.5575606,0
0.54093564,1.0648984,0.63002956,0.52577317,0.4967391,0.5853659,0.5961003,0.6249822,0.5488959,0.42717585,0.20618555,0.53479856,0.60035664,0
0.7339183,0.5910247,0.52184457,0.33450392,0.5184782,0.6689896,0.6573816,0.50681925,0.41640377,0.43872115,0.16494843,0.63736266,0.49336663,0
0.46198812,0.32075474,0.54838717,0.46252713,0.3445652,0.5993032,0.7214485,0.59640336,0.29968452,0.40497336,0.29896912,0.46520147,0.7073466,0
0.5877193,0.35943434,0.52771556,0.4104044,0.4097826,0.738676,0.8440111,0.5317584,0.41955835,0.47602132,0.11340204,0.47619048,0.71804565,0
