Alcohol,Malic acid,Ash,Alcalinity of ash,Magnesium,Total phenols,Flavanoids,Nonflavanoid phenols,Proanthocyanins,Color intensity,Hue,OD280/OD315 of diluted wines,Proline,target
0.63684195,0.2549407,0.40106955,0.31843573,0.20326084,0.43165463,0.43167028,0.8653845,0.34700313,0.39419794,0.30081302,0.50188684,0.84057134,0
0.90000004,0.2549407,0.39037445,0.44853693,0.22499996,0.6115108,0.6334057,1.1346154,0.66246057,0.37713307,0.3821138,0.4377359,0.7017959,0
0.80263156,0.28260872,0.38502684,0.3107678,0.3445652,0.68345326,0.6225597,0.8653845,0.7097792,0.556314,0.34146345,0.53962266,1.0258775,0
0.6052632,0.27075097,0.5561497,0.38547486,0.45326084,0.5215827,0.46420828,0.88461536,0.23659308,0.5392491,0.4065041,0.49433967,0.83240813,0
0.78157896,0.29249012,0.56684494,0.5418994,0.54021734,0.5035971,0.51409984,0.94230765,0.39747638,0.4453925,0.23577242,0.4075472,0.80791837,0
0.65789455,0.22332016,0.51336896,0.5418994,0.4858696,0.557554,0.57049894,1.0769231,0.318612,0.47952217,0.28455287,0.37735847,0.6854693,0
0.7526316,0.22727272,0.4385027,0.34636867,0.4097826,0.68345326,0.6854664,0.9230769,0.362776,0.6587031,0.36585367,0.47169814,1.1344489,0
0.60789484,0.5256917,0.48128346,0.5543602,0.4967391,0.46762592,0.49023864,0.63461536,0.29968452,0.35153583,0.14634149,0.67547166,0.45281637,0
0.71842116,-0.18521503,0.6743141,0.52155054,0.61195654,0.7913669,0.6507592,0.23897839,0.6277602,0.34726962,0.7398374,1.0339624,0.4002449,0
0.42105263,0.54545456,0.5294118,0.43016762,0.3445652,0.57913667,0.4859002,0.30897152,0.5899053,0.24914673,0.69105685,0.96226406,0.39208162,0
0.6263158,0.28063244,0.52131486,0.3519553,0.3336956,0.43525177,0.4577007,0.8269231,0.30914828,0.24061432,0.26829273,0.9169811,0.6079183,0
0.40000004,0.229249,0.45989302,0.41899437,0.2684782,0.38848925,0.34707156,0.80769235,0.23659308,0.25170648,0.25203258,0.77735853,0.59159184,0
0.4368419,0.243083,0.50267375,1.0670391,0.7467391,0.68345326,0.4598699,0.71153843,0.3943218,0.20221841,0.43089432,0.7283019,0.5671021,1
0.45123214,0.1284585,0.49021694,0.5977654,0.3336956,0.71223027,0.29718006,0.5576923,0.29652998,0.19027305,0.17073171,0.5886793,0.48628575,1
0.361429,0.284585,0.45989302,0.58027065,0.29673916,0.2965527,0.1735358,0.9615384,0.13880126,0.24061432,0.36585367,0.2150944,0.21879774,1
0.6052632,0.57282734,0.6427495,0.6648111,0.3345,0.19784178,0.27331886,0.7692308,0.23659308,0.3088737,0.33333337,0.34339628,0.32507217,1
0.5371914,0.48418975,0.6256684,0.43016762,0.45978266,0.11510797,0.11930586,1.1346154,0.34828165,0.5136402,0.14634149,0.35849056,0.17167348,1
0.46878454,0.17930327,0.5948282,0.50210196,0.72065216,0.39568347,0.36442518,0.55028397,0.8359621,0.19864024,0.71544707,0.5056603,0.37575507,1
0.5184211,0.6778656,0.71657753,0.70949715,0.3402174,0.51438844,0.38611713,1.1346154,0.39116722,0.13286497,0.33333337,0.5886793,0.24638025,1
0.33421057,0.35505998,0.50267375,0.4860335,0.31702033,0.36690652,0.32321042,0.88461536,0.22712936,-0.009165881,0.48780495,0.5849056,0.25079176,1
0.3657896,0.1521739,0.6290841,0.44134074,0.37239838,0.5035971,0.5119306,0.38229787,0.5236593,0.19795224,0.79674804,0.8188679,0.34636736,1
0.2882916,-0.068214744,0.45454553,0.73184365,0.3323856,0.43165463,0.30585682,0.5122546,0.40694004,-0.29305378,0.91869915,0.6603774,0.27730614,1
0.6105265,0.6758893,0.67379665,0.6815643,0.32323015,0.089928076,0.17787418,1.4807693,0.28706625,0.32593855,0.36536747,0.106574334,0.18391836,1
0.48475698,0.455365,0.81283414,0.43016762,0.2641304,0.2877698,0.31236443,0.73076916,0.51735014,0.17662114,0.553847,0.56981134,0.188,1
0.51052636,0.4962872,0.631016,0.43016762,0.3184783,0.2877698,0.2537961,0.88461536,0.23659308,0.18123102,0.36585367,0.6,0.27905756,1
0.37631577,0.23122528,0.66844916,0.6983239,0.22065222,0.13669063,0.19956619,1.1346154,0.2681388,0.26873022,0.44715446,0.26037738,0.16778743,1
0.57894725,0.46837944,0.87700534,0.5977654,0.28586966,0.34378073,0.23222658,1.3269231,0.3697897,0.3088737,0.47968754,0.2792453,0.25330612,2
0.5342106,0.30039525,0.56482136,0.50838,0.20326084,0.21582736,0.2370767,0.45166796,0.16719244,0.34300342,0.42276424,0.56603765,0.4002449,2
0.73421043,0.5395257,0.88770056,0.73743016,0.29673916,0.432005,0.27427185,1.2692308,0.34597296,0.28754267,0.08943088,0.5450033,0.188,2
0.76052636,0.8913043,0.6898395,0.5418994,0.24239129,0.21582736,0.07790928,1.2115384,0.2880034,0.29180884,0.10569106,0.28019795,0.21248978,2
0.62989676,0.5612649,0.6096257,0.4581005,0.45326084,0.39575058,0.19769418,0.8653845,0.398401,0.6168942,0.25272417,0.13736378,0.46097958,2
0.48157877,0.5,0.58288765,0.5977654,0.3445652,0.26980975,0.13539782,1.1346154,0.18611987,0.2576792,0.41509372,0.10734935,0.44057143,2
0.8289475,0.90909094,0.6256684,0.5418994,0.33782193,0.30993766,0.15796745,1.0769231,0.35062018,0.33447096,0.28043413,0.24207945,0.34743655,2
0.40526313,0.70553356,0.4385027,0.5921789,0.3219175,0.32374102,0.10412147,0.057692304,0.23659305,0.51791805,0.29268295,0.33584908,0.27322453,2
0.52368444,0.43478262,0.38502684,0.5921789,0.23586953,0.40647483,0.12798263,0.5808207,0.35962144,0.58361775,0.30081302,0.24528302,0.2936327,2
0.618421,0.68379444,0.6951871,0.62569827,0.47065216,0.33473074,0.13449024,0.9615384,0.37718114,0.71843004,0.10151156,0.06682665,0.21248978,2
