Alcohol,Malic acid,Ash,Alcalinity of ash,Magnesium,Total phenols,Flavanoids,Nonflavanoid phenols,Proanthocyanins,Color intensity,Hue,OD280/OD315 of diluted wines,Proline,target
0.69883025,0.3312369,0.3978496,0.43814424,0.35543472,0.51219517,0.6350975,0.92452836,0.5268139,0.42273536,0.29896912,0.43223444,0.5575606,0
0.6520468,0.27044025,0.32795706,0.36597934,0.4097826,0.55749136,0.8077994,0.92452836,0.43217665,0.66252214,0.35051546,0.5604395,0.70021397,0
0.39181295,0.27044025,0.5208121,0.36137497,0.23586953,0.50174224,0.7325905,0.37363717,0.6940063,0.51154524,0.35051546,0.49084255,0.62175465,0
0.61988294,0.25366879,0.50537634,0.35567012,0.2576087,0.40766552,0.6545961,0.735849,0.49842268,0.3694494,0.4742268,0.6593407,0.7037803,0
0.6169592,0.27463314,0.40860227,0.27361318,0.44239122,0.9059234,0.8635097,0.92452836,0.36593062,0.4982238,0.23711339,0.6190477,0.6502853,0
0.60233915,0.3060797,0.54838717,0.35051546,0.4858696,0.5993032,0.5988858,1.0566038,0.30599368,0.43161634,0.36082473,0.49816856,0.7822396,0
0.593567,0.25786164,0.628083,0.31443295,0.5184782,0.45993027,0.6295265,0.7169811,0.28706625,0.3916519,0.14432988,0.5970697,0.5575606,0
0.54093564,0.27044025,0.43010762,0.52577317,0.4967391,0.5853659,0.5961003,0.6981132,0.5488959,0.42717585,0.20618555,0.53479856,0.60035664,0
0.7339183,0.26415095,0.34408608,0.30927828,0.5184782,0.6689896,0.6573816,0.8113208,0.41640377,0.43872115,0.16494843,0.63736266,0.49336663,0
0.46198812,0.32075474,0.54838717,0.33505145,0.3445652,0.5993032,0.7214485,0.9056604,0.29968452,0.40497336,0.29896912,0.46520147,0.7073466,0
0.5877193,0.3619102,0.45161298,0.3298969,0.4097826,0.738676,0.8440111,0.22643222,0.41955835,0.47602132,0.11340204,0.47619048,0.71804565,0
0.20397846,0.22431864,0.61290324,0.5773196,0.16630441,0.41114983,0.4261839,1.3018868,0.41009462,-0.033191368,0.958763,0.47619048,0.09222539,1
0.20760241,0.47708017,0.5,0.5412371,0.17717397,0.24390247,0.26740947,0.88679254,0.25867507,0.045293074,0.17525771,0.64468867,0.15499286,1
0.38304105,0.24528302,0.6075269,0.62886596,0.4163044,0.2508711,0.4038997,0.9622642,0.28391165,0.055062156,0.28865978,0.5091576,0.24278165,1
0.48538008,0.6268344,0.4946237,0.2938144,0.18024401,0.12195122,0.16991642,1.1320755,0.037854876,0.1740675,-0.08247423,0.20146522,0.067261055,1
0.26023403,0.6268344,0.50537634,0.44845358,0.18804353,0.2508711,0.27855155,1.018868,0.36593062,0.22390702,0.15463915,0.54212457,0.20420827,1
0.46834552,0.41090152,0.7311828,0.49999997,0.28586966,0.56446,0.5988858,0.92452836,0.35331228,0.16074601,0.020618528,0.6666668,0.24771754,1
0.13157883,0.3375262,1.1666666,0.9381443,0.53586966,0.662021,1.2367688,1.2075472,0.36593062,0.40497336,0.15463915,0.7765568,0.13359486,1
0.38304105,0.836478,0.89784944,0.83505154,0.35108703,0.3205575,0.41504183,1.1320755,0.31545743,0.05683836,0.14432988,0.56776553,0.06226818,1
0.56725156,1.1236898,0.57526886,0.5773196,0.17717397,0.46689895,0.5598886,0.88679254,0.41009462,0.10301953,-0.051546395,0.5604395,0.07296719,1
0.22222224,0.8113208,0.7150538,0.55154634,0.13369566,0.5505227,0.66573817,0.7169811,0.6940063,0.1207815,-0.030927837,0.75824183,0.07296719,1
0.2807018,0.36058703,0.5967742,0.55154634,0.16630441,0.45993027,0.5598886,1.018868,0.20189275,0.11722913,0.0824742,0.6263737,0.07154064,1
0.38596478,0.2285115,0.6612903,0.5773196,0.17717397,0.50871086,0.69916433,1.0566038,0.33438486,0.22202486,-0.09278351,0.46520147,0.052995723,1
0.19883052,0.35429773,0.92473114,0.9381443,0.24239129,0.29616728,0.4456825,1.4150944,0.33123028,0.13854352,0.19587633,0.31868133,0.13430811,1
0.368421,0.24947588,0.6666666,0.73195875,0.1989131,0.32752618,0.5041783,1.0754716,0.37539434,0.06039075,0.11340204,0.44322345,0.18603829,1
0.2719299,0.8092243,0.70967746,0.6030928,0.26559553,0.28571424,0.3091922,1.1132076,0.20189275,0.10301953,0.010309309,0.36630037,0.21562053,1
0.6695906,0.87211746,0.96774185,0.7577319,0.45978266,0.24390247,0.089136496,0.83018863,0.12618296,0.6269982,-0.11340207,0.12820515,0.25128385,2
0.31871334,0.5429769,0.6774193,0.44845358,0.28586966,0.117202744,-0.054549795,1.0754716,0.20698535,0.36056843,-0.12371132,0.09523806,0.16569187,2
0.48538008,0.40880504,0.65591395,0.4742268,0.17717397,0.21690765,0.02634228,1.226415,0.2626933,0.75133204,0.19348282,0.021978052,0.13716118,2
0.8918129,0.43396226,0.76344085,0.49999997,0.23152179,0.13937283,0.016713096,1.1509434,0.16719244,0.73357016,-0.16494846,0.05128208,0.27268186,2
