Alcohol,Malic acid,Ash,Alcalinity of ash,Magnesium,Total phenols,Flavanoids,Nonflavanoid phenols,Proanthocyanins,Color intensity,Hue,OD280/OD315 of diluted wines,Proline,target
0.63684195,0.2549407,0.40106955,0.31843573,0.20326084,0.43165463,0.43167028,0.8653845,0.34700313,0.39419794,0.30081302,0.50188684,0.84057134,0
0.90000004,0.2549407,0.39037445,0.2824564,0.22499996,0.6115108,0.6334057,1.1346154,0.66246057,0.37713307,0.3821138,0.4377359,0.7017959,0
0.80263156,0.28260872,0.38502684,0.21383862,0.3445652,0.68345326,0.6225597,0.8653845,0.7097792,0.556314,0.34146345,0.53962266,1.0258775,0
0.6052632,0.27075097,0.5561497,0.38547486,0.45326084,0.5215827,0.46420828,0.88461536,0.23659308,0.5392491,0.4065041,0.49433967,0.83240813,0
0.78157896,0.29249012,0.56684494,0.5418994,0.54021734,0.5035971,0.51409984,0.94230765,0.39747638,0.4453925,0.23577242,0.4075472,0.80791837,0
0.65789455,0.22332016,0.51336896,0.5418994,0.4858696,0.557554,0.57049894,1.0769231,0.318612,0.47952217,0.28455287,0.37735847,0.6854693,0
0.7526316,0.22727272,0.4385027,0.34636867,0.4097826,0.68345326,0.6854664,0.9230769,0.362776,0.6587031,0.36585367,0.47169814,1.1344489,0
0.60789484,0.5256917,0.48128346,0.27374303,0.4967391,0.46762592,0.49023864,0.63461536,0.29968452,0.35153583,0.14634149,0.67547166,0.45281637,0
0.71842116,0.11660078,0.33155087,0.28491622,0.61195654,0.7913669,0.6507592,-0.019230785,0.6277602,0.34726962,0.7398374,1.0339624,0.4002449,0
0.42105263,0.54545456,0.5294118,0.43016762,0.3445652,0.57913667,0.4859002,-0.019230785,0.5899053,0.24914673,0.69105685,0.96226406,0.39208162,0
0.6263158,0.28063244,0.3743315,0.3519553,0.3336956,0.43525177,0.4577007,0.8269231,0.30914828,0.24061432,0.26829273,0.9169811,0.6079183,0
0.40000004,0.229249,0.45989302,0.41899437,0.2684782,0.38848925,0.34707156,0.80769235,0.23659308,0.25170648,0.25203258,0.77735853,0.59159184,0
0.4368419,0.243083,0.50267375,1.0670391,0.7467391,0.68345326,0.4598699,0.71153843,0.3943218,0.20221841,0.43089432,0.7283019,0.5671021,1
0.32368416,0.1284585,0.34224597,0.5977654,0.3336956,0.71223027,0.29718006,0.5576923,0.29652998,0.19027305,0.17073171,0.5886793,0.48628575,1
0.24473685,0.284585,0.45989302,0.31843573,0.29673916,0.075539544,0.1735358,0.9615384,0.13880126,0.24061432,0.36585367,0.2150944,0.112897955,1
0.6052632,0.09090909,0.34759358,0.31843573,0.17717397,0.19784178,0.27331886,0.7692308,0.23659308,0.3088737,0.33333337,0.34339628,0.38753387,1
0.29210538,0.48418975,0.6256684,0.43016762,0.45978266,0.11510797,0.11930586,1.1346154,0.07570977,0.14249146,0.14634149,0.35849056,0.17167348,1
0.26315778,0.094652034,0.45118275,0.21787708,0.72065216,0.39568347,0.36442518,0.4410387,0.8359621,0.1552901,0.71544707,0.5056603,0.37575507,1
0.5184211,0.6778656,0.71657753,0.70949715,0.3402174,0.51438844,0.38611713,1.1346154,0.39116722,0.13566552,0.33333337,0.5886793,0.14146939,1
0.33421057,0.09486166,0.50267375,0.4860335,0.17717397,0.36690652,0.32321042,0.88461536,0.22712936,0.12969282,0.48780495,0.5849056,0.26030475,1
0.3657896,0.1521739,0.43580672,0.44134074,0.17065215,0.5035971,0.5119306,-0.019230785,0.5236593,0.19795224,0.79674804,0.8188679,0.34636736,1
0.35157314,0.09391732,0.45454553,0.73184365,0.28414708,0.43165463,0.30585682,-0.019230785,0.40694004,0.0017374404,0.91869915,0.6603774,0.27730614,1
0.6105265,0.6758893,0.67379665,0.6815643,0.16630441,0.089928076,0.17787418,1.4807693,0.28706625,0.32593855,0.048780516,0.16603775,0.18391836,1
0.29210538,0.08893281,0.81283414,0.43016762,0.2641304,0.2877698,0.31236443,0.73076916,0.51735014,0.17662114,0.008130088,0.56981134,0.188,1
0.51052636,0.106719345,0.631016,0.43016762,0.3184783,0.2877698,0.2537961,0.88461536,0.23659308,0.13993172,0.36585367,0.6,0.13085714,1
0.37631577,0.23122528,0.66844916,0.6983239,0.22065222,0.13669063,0.19956619,1.1346154,0.2681388,0.29491138,0.44715446,0.26037738,0.16759184,1
0.57894725,0.46837944,0.87700534,0.5977654,0.28586966,0.05035971,-0.02122038,1.3269231,0.012618298,0.3088737,-0.008130088,0.2792453,0.25330612,2
0.5342106,0.30039525,0.3689839,0.50838,0.20326084,0.21582736,0.07158352,0.4658688,0.16719244,0.34300342,0.42276424,0.56603765,0.4002449,2
0.73421043,0.5395257,0.88770056,0.73743016,0.29673916,0.05395682,-0.054229934,1.2692308,0.12368963,0.28754267,0.08943088,0.18490566,0.188,2
0.76052636,0.8913043,0.6898395,0.5418994,0.24239129,0.21582736,0.00650759,1.2115384,0.0977918,0.29180884,0.10569106,0.1811321,0.21248978,2
0.635614,0.5612649,0.6096257,0.4581005,0.45326084,0.19189514,0.0021691988,0.8653845,0.13564669,0.6168942,-0.10569106,0.16226418,0.46097958,2
0.48157877,0.5,0.58288765,0.5977654,0.3445652,0.03597124,-0.047722343,1.1346154,0.18611987,0.2576792,-0.14634146,0.041509412,0.44057143,2
0.8289475,0.90909094,0.6256684,0.5418994,0.28673977,0.2734818,0.061335713,1.0769231,0.24201635,0.33447096,0.21380232,0.19915643,0.102285706,2
0.40526313,0.70553356,0.4385027,0.5921789,0.17065215,0.32374102,0.10412147,0.057692304,0.23659305,0.51791805,0.29268295,0.33584908,0.27322453,2
0.52368444,0.43478262,0.38502684,0.5921789,0.23586953,0.40647483,0.12798263,0.019230766,0.35962144,0.58361775,0.30081302,0.24528302,0.2936327,2
0.618421,0.68379444,0.6951871,0.62569827,0.47065216,0.0035971247,0.13449024,0.9615384,0.13564669,0.71843004,0.110440075,0.08019117,0.21248978,2
