V1,V2,V3,V4,V5,target
0.54482716,0.46877772,0.48266646,0.6123125,0.45842174,1
0.51549774,0.53132933,0.5859925,0.46651945,0.38426647,1
0.44587934,0.3869039,0.95747554,0.40399414,0.30497587,1
0.28758782,0.42516708,0.59266114,0.91172385,0.55366355,1
0.32016206,0.38109452,0.63858485,0.6812813,0.7361929,1
0.3333607,0.43373096,0.70995206,0.709706,0.46790057,1
0.277749,0.44192657,0.633922,0.58151114,0.81797284,1
0.44023404,0.37262744,0.7347327,0.58961445,0.45575902,1
0.49318418,0.509242,0.62382054,0.35142493,0.33326283,1
0.38760722,0.47859395,0.6043896,0.59997576,0.563759,1
0.30246204,0.40379208,0.8519195,0.6386524,0.42743555,1
0.39104545,0.35100356,0.669485,0.6200666,0.6195364,0
0.3760471,0.37414813,0.7671658,0.6120233,0.48839352,0
0.39005405,0.39079955,0.6183546,0.57146895,0.66370124,1
0.48083568,0.65199643,0.5874158,0.36105767,0.3245336,0
0.20213917,0.5036509,0.8255419,0.56129616,0.56261,1
0.43012694,0.664399,0.5944687,0.36690933,0.3798318,0
0.39677453,0.48517594,0.5065101,0.7768932,0.5085639,0
0.45381036,0.70057005,0.7245776,0.3155007,0.16060369,0
0.4963407,0.5158486,0.5210164,0.73427576,0.2776593,0
0.31833282,0.4483059,0.61047757,0.70389664,0.63762486,1
0.3761301,0.47445363,0.60457355,0.6077474,0.5855156,1
0.8251761,0.4249775,0.40070456,0.39770752,0.38878265,0
0.36310664,0.4717681,0.60037285,0.6040226,0.62667596,1
0.32675675,0.42097065,0.78323066,0.67419827,0.42252132,1
0.4923756,0.59999585,0.5337663,0.48715162,0.3704529,0
0.19870873,0.3633646,0.7825596,0.90788424,0.5381777,1
0.5166357,0.44817942,0.6382181,0.55025804,0.363939,0
0.5009481,0.52409166,0.5911206,0.49042204,0.39300343,0
0.48274818,0.41219392,0.48327237,0.6887306,0.57958996,0
0.8793504,0.41253453,0.3700945,0.375247,0.3850732,0
0.88928896,0.38946557,0.37295988,0.43421888,0.34598118,0
0.40593868,0.6424241,0.5542004,0.5113789,0.39538673,0
0.55003965,0.59396327,0.6618126,0.28601828,0.33289298,1
0.36782727,0.81489164,0.46352646,0.50748986,0.30622822,0
0.2734872,0.39476767,0.79959446,0.76067674,0.45894432,1
0.45527393,0.39698818,0.6968801,0.5859982,0.44957793,0
0.5435224,0.35532323,0.48363334,0.75038356,0.52551246,0
0.34233725,0.47304294,0.8082562,0.54292166,0.39151996,1
0.32917574,0.43816614,0.6509844,0.77393186,0.496767,1
0.46230984,0.49674127,0.6555446,0.5394132,0.363939,0
0.42509654,0.499497,0.58610696,0.52383876,0.56041884,1
0.65076625,0.36204025,0.6814017,0.4658214,0.2776593,1
0.8354602,0.46882027,0.4343572,0.36454916,0.2595028,0
0.4235004,0.5049929,0.4934433,0.664379,0.5576214,0
0.44737738,0.49443054,0.6426114,0.54161227,0.41612038,1
0.37781072,0.7214994,0.4973612,0.51131433,0.40021357,1
0.41942754,0.72771686,0.6101071,0.528954,0.3158671,0
0.21356742,0.46119204,0.843632,0.61955947,0.5288022,1
0.6276234,0.3808343,0.5577263,0.51945776,0.43321738,0
0.462542,0.4135856,0.6681608,0.67508364,0.3166054,1
0.39049983,0.48504895,0.84359646,0.6573033,0.17168133,0
