Position,Oral,Written,Combine,Race_B,Race_H,Race_W,target
0.0,0.94419515,0.9938774,1.0545192,0.0,0.0,1.0,1
0.0,0.75843894,0.9938774,0.9683028,0.0,0.0,1.0,1
0.0,0.8048781,0.8306122,0.88118094,0.0,0.0,1.0,1
0.0,0.92565846,0.6061224,0.78781015,0.0,0.0,1.0,1
0.0,0.6840975,0.7693877,0.7843687,0.0,0.0,1.0,1
0.0,0.6840975,0.7285713,0.7571998,1.0,0.0,0.0,1
0.0,0.6840975,0.7285713,0.7571998,0.0,0.0,1.0,1
0.0,0.56331694,0.7693877,0.72831005,1.0,0.0,0.0,1
0.0,0.6376586,0.70816314,0.7220612,0.0,0.0,1.0,1
0.0,0.8421463,0.52448976,0.69473,0.0,0.0,1.0,1
0.0,0.9071219,0.4632652,0.68413657,0.0,0.0,1.0,1
0.0,0.75843894,0.56530607,0.68304884,0.0,0.0,1.0,1
0.0,0.41463414,0.5857142,0.5370404,0.0,0.0,1.0,0
0.0,0.73053646,0.36122456,0.53428125,0.0,0.0,1.0,0
0.0,0.48515075,0.44285706,0.47473586,0.0,0.0,1.0,0
0.0,0.48515075,0.44285706,0.47473586,0.0,0.0,1.0,0
0.0,0.36088955,0.61836743,0.5340517,0.0,0.0,1.0,0
0.0,0.38888392,0.59795916,0.53341776,1.0,0.0,0.0,0
0.0,0.3235891,0.59795916,0.5031697,0.0,0.0,1.0,0
0.0,0.23079865,0.6387756,0.4872307,1.0,0.0,0.0,0
0.0,0.44293976,0.39387766,0.4225719,1.0,0.0,0.0,0
0.0,0.6366596,0.45510212,0.55322796,0.0,0.0,1.0,0
0.0,0.44293976,0.39387766,0.4225719,1.0,0.0,0.0,0
0.0,0.64062506,0.47551027,0.56865007,0.0,0.0,1.0,0
1.0,0.7399024,0.56530607,0.63546383,0.0,1.0,0.0,1
0.0,0.6376586,0.6265305,0.6291493,0.0,0.0,1.0,1
0.0,0.69346344,0.56530607,0.61515486,0.0,0.0,1.0,1
0.0,0.8048781,0.48367336,0.6126803,1.0,0.0,0.0,1
0.0,0.6282927,0.56530607,0.5866542,0.0,0.0,1.0,1
0.0,0.56331694,0.6061224,0.58383834,0.0,0.0,1.0,1
1.0,0.5354146,0.56530607,0.54603636,1.0,0.0,0.0,1
0.0,0.8048781,0.36122456,0.535882,0.0,0.0,1.0,1
0.0,0.31492677,0.62086195,0.48203,0.0,0.0,1.0,1
1.0,0.5818536,0.48367336,0.5151464,1.0,0.0,0.0,1
1.0,0.5285853,0.21020404,0.3203344,1.0,0.0,0.0,0
1.0,0.32409754,0.31224492,0.29443318,0.0,1.0,0.0,0
1.0,0.58439016,0.09264519,0.26794097,1.0,0.0,0.0,0
1.0,0.04546341,0.43469396,0.24926579,0.0,1.0,0.0,0
0.0,0.25912192,0.61731523,0.45524126,0.0,0.0,1.0,0
1.0,0.3799024,0.42482564,0.38821793,1.0,0.0,0.0,0
1.0,0.2776585,0.41648716,0.33797324,1.0,0.0,0.0,0
1.0,0.9291706,0.9122448,0.93583083,0.0,0.0,1.0,1
1.0,0.46926823,0.55714285,0.5092424,0.0,0.0,1.0,0
1.0,0.5795121,0.44285706,0.48852298,0.0,1.0,0.0,0
1.0,0.6364877,0.40204075,0.48784027,0.0,0.0,1.0,0
1.0,0.35551217,0.5683515,0.46669227,0.0,0.0,1.0,0
1.0,0.20917073,0.5590507,0.39644203,0.0,0.0,1.0,0
1.0,0.42868295,0.5367347,0.48177862,0.0,1.0,0.0,0
1.0,0.9047804,0.8306122,0.8739654,0.0,0.0,1.0,1
1.0,0.7096585,0.9122448,0.8398328,0.0,0.0,1.0,1
1.0,0.85599995,0.7693877,0.8142333,0.0,0.0,1.0,1
1.0,0.75843894,0.8306122,0.8099668,0.0,0.0,1.0,1
1.0,0.6364877,0.9122448,0.80783355,0.0,0.0,1.0,1
1.0,0.7746341,0.7693877,0.77865005,0.0,0.0,1.0,1
1.0,0.6282927,0.8714285,0.77865005,0.0,0.0,1.0,1
1.0,0.44136587,0.99331826,0.77370083,0.0,0.0,1.0,1
1.0,0.5307317,0.9122448,0.7615838,0.0,0.0,1.0,1
1.0,0.5551219,0.810204,0.7082517,0.0,0.0,1.0,1
1.0,0.6364877,0.70816314,0.6798363,0.0,0.0,1.0,1
1.0,0.21736577,0.68067825,0.4786243,0.0,0.0,1.0,0
1.0,0.5912194,0.39387766,0.4629235,0.0,0.0,0.0,0
1.0,0.46926823,0.4767308,0.46079013,0.0,0.0,1.0,0
0.0,0.7539512,0.2714286,0.45729145,0.0,0.0,1.0,0
1.0,0.30673173,0.55735785,0.44090793,0.0,0.0,0.0,0
0.0,0.2823415,0.5580496,0.43024144,0.0,0.0,1.0,0
1.0,0.5018537,0.39417025,0.42384169,0.0,0.0,0.0,0
0.0,0.19297555,0.5988894,0.4167591,0.0,0.0,1.0,0
1.0,0.33112195,0.4962173,0.4131752,0.0,0.0,0.0,0
1.0,0.5588293,0.29183677,0.38475975,0.0,0.0,0.0,0
1.0,0.21736577,0.51671624,0.37622663,0.0,0.0,0.0,0
0.0,0.60760975,0.23061219,0.3676935,0.0,0.0,1.0,0
1.0,0.19297555,0.5167437,0.36556026,0.0,0.0,0.0,0
1.0,0.34380487,0.8714285,0.6542367,0.0,0.0,1.0,1
1.0,0.7096585,0.6061224,0.6478369,1.0,0.0,0.0,1
