V1,V2,V3,V4,V5,target
0.5139340791840934,0.4034626286935165,0.3255388830322918,0.3391640195697416,0.3536843423787221,0
0.3492464761179016,0.5056530340748037,0.5712289451688002,0.2796389737787081,0.3933555918689052,0
0.5693543536457188,0.4019439128522623,0.6236678930114137,0.602129317929043,0.483922253399118,0
0.3511137835218852,0.4281083216662288,0.8722942384920838,0.5150052053950842,0.3360032764795462,0
0.3557784123401944,0.4886495760714551,0.8922613685680094,0.5110124499639055,0.2124810198266744,0
0.4665901349055792,0.368619999842088,0.3378903031858591,0.3788855559844805,0.3199511243431472,0
0.8023253382267215,0.3568571502096045,0.6619818439602363,0.2797475035892421,0.3034015614258889,0
0.3716797883949186,0.4643829242494278,0.7751603867914596,0.1955175176337605,0.2545478471258975,0
0.3425822007072243,0.5904888216943913,0.4917016101362949,0.4184117387402581,0.3360032764795462,0
0.3551142414079495,0.3465087801019368,0.4601008139834999,0.6927915663622974,0.584527562739708,1
0.3576918710342967,0.3898344592444889,0.5282696678354637,0.5503770648962408,0.5634417685172256,1
0.4148242564479606,0.4418698844432859,0.6379019738581129,0.5257717534098256,0.8040847816328296,1
0.3215302242051174,0.3394547878414246,0.4340042657603862,0.5525964995216623,0.3360032764795462,1
0.3954800232679126,0.6755214191422192,0.5579530009882088,0.3040136465024793,0.2988349103677132,1
0.5418247451207333,0.544068854696728,0.460492599542096,0.7335312246720636,0.2238103570550932,0
0.3939628542006342,0.6365124355657374,0.295781880685206,0.402397603834869,0.3036720323431431,0
0.3221364512462984,0.3156592039879168,0.624127512288625,0.6112770711145231,0.2437340332496116,0
0.4406053571044102,0.6929981318899567,0.5826528273018111,0.3047016880771926,0.3785395085670708,0
0.4799823075369713,0.7024967573410646,0.7027423921385694,0.2707947298219975,0.2917111904238478,1
0.3573560002888585,0.5073146192728546,0.7596961322909563,0.2108825319999381,0.4673160696708194,0
0.3267624993331203,0.3738137747630847,0.7320522419459192,0.609634902808925,0.2237707833699575,0
0.3941132462596015,0.7688428082914448,0.541794034671051,0.3041876684400599,0.3033586391981648,0
0.3293747788239731,0.3535928405306524,0.654229916597524,0.6583900489877202,0.5831642810424407,1
0.3940788875704279,0.6742516312874245,0.4906967544289177,0.4142468137008321,0.3096829707022897,0
0.4055235339938763,0.5170102367835253,0.8569685847788051,0.1928721970621744,0.2640230049992286,1
0.4222994551582004,0.7077235161314239,0.4989165511156997,0.4521255887808479,0.2327237208059789,0
0.4087121950543821,0.695497070014641,0.2835272610814462,0.3143146224850652,0.3028766012719161,0
0.3226343610639831,0.6287792607716746,0.4461103845206913,0.5206698360679876,0.3360032764795462,0
0.4136436860644503,0.7470772813699711,0.5768987440387772,0.2829693419991998,0.3360032764795462,0
0.5866998137593946,0.6929339864644561,0.4741968440460985,0.4113737676474874,0.2992088816922454,0
0.3743009487333967,0.5778940860749477,0.5159745313349093,0.2983070367923809,0.2975617031517136,0
0.6917535949110889,0.6299251048887511,0.3898228814857296,0.4195168716040756,0.577024218288196,0
0.3870962119342311,0.7738426890853604,0.536194398131042,0.4310103656599952,0.2972356768687881,0
0.4303356031454985,0.4366132397160459,0.6328996954461836,0.52631845157479,0.791366103643186,1
0.526135635883022,0.7710676705071724,0.539289713760428,0.4828904219007193,0.2896693404773283,0
0.3242977001479151,0.2827103230393337,0.4826322419574519,0.8222719340977762,0.1636775336655091,0
0.409855203820067,0.7124126925205712,0.5179021089498269,0.4540256089466459,0.2553527149989646,0
0.7922004439954695,0.4081228303023951,0.4642493042127517,0.4691883462004316,0.3061536068141126,0
0.4665003073156635,0.4495848297103052,0.4677566741339032,0.6193277376117942,0.5288810038428711,1
0.3850764742439564,0.5378571356085552,0.8605384717217075,0.1950194032274818,0.4424208731778911,1
0.8777477565310023,0.6303945780801956,0.3931524170634847,0.3391091933033856,0.321359338708052,0
0.4883303043048193,0.5208387346367662,0.2894995616695718,0.3285675805339948,0.3597298316091217,0
0.3494683517208699,0.4215399758800317,0.7002937782309379,0.7581083616285897,0.3360032764795462,0
0.7396333966119099,0.6299392917951289,0.4059330229880737,0.3898122624609041,0.3009329245058293,0
0.458315951084388,0.7054110006496006,0.2771974584627814,0.3200970159421746,0.3099144767603333,0
0.3937814519688111,0.6668794631379238,0.2875069003516587,0.3102365212940666,0.3087907363089615,0
0.3250308796338391,0.3335182380501432,0.5237044585726653,0.55382681590832,0.3360032764795462,1
0.4518993202935591,0.8650184866441218,0.2679570393124035,0.4146755064524416,0.4628063438366467,0
0.3650529290144006,0.3636292306142948,0.6658725660587506,0.52164697860352,0.4736180268221944,1
0.3826908747490496,0.7042633077808438,0.7277077672701822,0.5403805337442392,0.2690362298735122,0
0.3299879940731215,0.3262103975574655,0.4631588313524198,0.2107635234490766,0.3360032764795462,0
0.3564545214610504,0.5359858021583706,0.4499330895662158,0.4288727026332003,0.3061192081493408,0
0.5940425276935837,0.5938847023881485,0.4405538862942389,0.477471603308899,0.4918753464595383,0
0.4825643047932982,0.4698859457246132,0.4241326263581384,0.4002384219663303,0.2986985333604765,0
0.4015836405768637,0.9331890375948184,0.5203874581077526,0.299875105434235,0.3360032764795462,0
0.3488542629457254,0.3685516630961712,0.5647489916973087,0.6248176619415506,0.4776521074023327,1
0.3500955433859534,0.6482464926492746,0.7164354532457192,0.5212379334900245,0.3360032764795462,0
0.3754662324119781,0.5975954788070901,0.6093982924689109,0.472816610038803,0.628522215787657,0
0.3216229635483528,0.3433463377322313,0.4306798635451209,0.503111734483902,0.3360032764795462,1
0.8266370225703372,0.3835516699405626,0.3333087771637184,0.3369369130094375,0.3199403176829755,0
0.4427021106699934,0.6622478718466691,0.4635836170984503,0.423928047041196,0.2856717894526999,0
0.3824077067386998,0.5999701351698671,0.7972413622069323,0.2360408648039104,0.2494471035248715,0
0.4889933105357362,0.5784464292132776,0.4544201983854193,0.2841317336940921,0.7612617925345526,0
0.4282769935484045,0.3547988474225915,0.640944774473938,0.4881442003323826,0.4552894745516064,1
0.6612528755717223,0.6387301666059019,0.2780015630299326,0.7191165946295109,0.5764132222379081,1
0.3491653837879454,0.6795769772232263,0.5624655620612239,0.5055690356543514,0.3360032764795462,0
0.3275898740389396,0.3532048700451676,0.5488485847195478,0.8036616912762673,0.3360032764795462,1
0.3854762579747641,0.4126195704150407,0.6505194121892763,0.5490494636700332,0.4879867983752012,1
0.501715343140578,0.6779516560583418,0.3089709555964829,0.3289732574809566,0.3647937412416753,0
0.331673462482284,0.4368743772011092,0.75184318768782,0.2296866315175044,0.2757660394437964,0
0.4676374925747089,0.6925613234100567,0.3084260858350662,0.323488011160275,0.3078318354768278,0
0.5761934798432496,0.7111580298655393,0.2907456854139691,0.4095875166623872,0.3791407241681706,0
0.4489481127162824,0.6176139540402863,0.6010737646813363,0.4434918552325007,0.3360032764795462,0
0.3469629335768536,0.8897197601701798,0.2657757269229905,0.6567173800629549,0.2341558315884465,0
0.3980863336644598,0.9551152925426882,0.5084383495679431,0.3000081480123207,0.2954699294793305,0
0.3287978149036559,0.3825791013726752,0.6698705387664267,0.7502268519394614,0.3360032764795462,0
0.4020485019943687,0.5920325032268204,0.5815424204139195,0.4359190941423054,0.3360032764795462,0
0.3666015450175328,0.7138772856590594,0.2758409674248534,0.3180725607349886,0.313983260418206,0
0.6268006260672565,0.3205860100215319,0.3410370543921027,0.376083241428346,0.355132282635244,0
0.3329265355234572,0.4203292309737091,0.7724958049905075,0.5084483565277771,0.1846969443188418,0
0.6920320461653502,0.282437522749634,0.4542808642606964,0.193881898540867,0.8182261336031007,0
0.378808488460103,0.3671408281978043,0.516486217574517,0.6558177053577001,0.579350846561211,1
0.4540899779037057,0.680249228571725,0.4942417078968695,0.469016569707207,0.6333663392612261,0
0.4448782095135411,0.7967324010349954,0.5532758749507818,0.4469271979766296,0.3360032764795462,0
0.8424092623653286,0.6302142353246124,0.3442710727606727,0.378621154911576,0.3164042567096216,0
0.3615863410995205,0.4318724918626467,0.9423587697777788,0.5177560758892079,0.4393680677826365,0
0.4656674002785366,0.525521532929628,0.6847323565118777,0.5256872814811948,0.5182869761255695,1
0.6259869366020401,0.3237577461886821,0.4034041086243518,0.3929983608815307,0.2958776906427093,0
0.3749268301094863,0.7288231698006846,0.6352056752103488,0.5160659266569876,0.3360032764795462,0
0.340682718429057,0.3573320450358954,0.573693509167025,0.8728851854810596,0.5885578888860894,1
0.3863184826225143,0.7444114193539274,0.2814728160792809,0.3075535895295195,0.3040195197399306,0
0.451479008701847,0.4220473078817178,0.6569577487577254,0.623403593358437,0.6900107423061004,1
0.324059809901688,0.3111114391049865,0.4306268799108513,0.2828192714680819,0.5749948492731422,1
0.3593544821798987,0.4496254672952104,0.7710179465965707,0.6071259929819584,0.6118557582927672,1
0.6007969218695086,0.530870386706025,0.6160230329234886,0.254968838001776,0.5073051262939383,1
0.5066947324927569,0.5154064189146894,0.4361291111624115,0.4008411366555202,0.3675430469132356,0
0.3270525099637718,0.3272882958297259,0.5166745019772676,0.7359061563191295,0.3360032764795462,1
0.421276847392289,0.582940982550054,0.2713936421649457,0.3055850833108674,0.29476840980706,0
0.33435242112416,0.3952605791016026,0.7671072410512212,0.6054815792320045,0.3360032764795462,0
0.3750708163111501,0.4420541203102776,0.8228031240592344,0.2289647211570899,0.4270866790137421,0
0.5362672271469094,0.5247078700749124,0.3092230403616067,0.3968182359716035,0.2907883625277801,0
0.4121943608495231,0.7434670966410191,0.5905622883116107,0.2787930026176314,0.3360032764795462,0
0.3936563921637259,0.4887009653043845,0.5647588917535392,0.5297610789038447,0.1530440844695531,1
