Position,Oral,Written,Combine,Race_B,Race_H,Race_W,target
1.0,0.9106341463414634,0.8367346938775508,0.8803652188753307,0.0,0.0,1.0,1
1.0,0.7155121951219513,0.9183673469387754,0.8462326137042407,0.0,0.0,1.0,1
1.0,0.8618536585365854,0.7755102040816326,0.8206331598259237,0.0,0.0,1.0,1
1.0,0.7642926829268294,0.8367346938775508,0.8163665841795374,0.0,0.0,1.0,1
1.0,0.6423414634146342,0.9183673469387754,0.8142332963563442,0.0,0.0,1.0,1
1.0,0.7804878048780489,0.7755102040816326,0.7850499189350627,0.0,0.0,1.0,1
1.0,0.6341463414634146,0.8775510204081631,0.7850499189350627,0.0,0.0,1.0,1
1.0,0.447219512195122,1.0,0.7801006911852547,0.0,0.0,1.0,1
1.0,0.5365853658536587,0.9183673469387754,0.7679836163495178,0.0,0.0,1.0,1
1.0,0.5609756097560975,0.8163265306122449,0.7146514207696902,0.0,0.0,1.0,1
1.0,0.6423414634146342,0.7142857142857142,0.6862360269647579,0.0,0.0,1.0,1
1.0,0.2115121951219513,0.6734693877551019,0.47222459254202576,0.0,0.0,1.0,0
1.0,0.5853658536585366,0.3877551020408163,0.4565235941633242,1.0,0.0,0.0,0
1.0,0.46341463414634154,0.46938775510204067,0.45439030634013144,0.0,0.0,1.0,0
1.0,0.7480975609756099,0.26530612244897966,0.45089171431009467,0.0,0.0,1.0,0
1.0,0.30087804878048796,0.5510204081632653,0.4345080638279716,0.0,1.0,0.0,0
1.0,0.2764878048780489,0.5510204081632653,0.4238416247120059,0.0,0.0,1.0,0
1.0,0.4960000000000001,0.3877551020408163,0.4174417612424267,1.0,0.0,0.0,0
1.0,0.18712195121951225,0.5918367346938775,0.4103592456694257,0.0,0.0,1.0,0
1.0,0.325268292682927,0.4897959183673468,0.4067753221264613,0.0,1.0,0.0,0
1.0,0.5529756097560977,0.2857142857142856,0.378359928321529,1.0,0.0,0.0,0
1.0,0.2115121951219513,0.510204081632653,0.36982677702875677,0.0,1.0,0.0,0
1.0,0.6017560975609758,0.22449025204390136,0.36129362573598434,0.0,0.0,1.0,0
1.0,0.4204947579497677,0.510204081632653,0.46121975665916404,0.0,1.0,0.0,0
