Position,Oral,Written,Combine,Race_B,Race_H,Race_W,target
1.0,0.6065790695749148,0.7192674856147379,0.6064869403557757,0.0,0.0,1.0,1
1.0,0.5484476300205204,0.637493867963754,0.632535136122473,1.0,0.0,1.0,1
1.0,0.5328002943228217,0.6187998630729317,0.6178061270171693,1.0,0.0,1.0,1
1.0,0.5592382709015605,0.6507182018137488,0.640512214092574,1.0,0.0,1.0,1
1.0,0.589710367227171,0.7022466005208918,0.5700792258341169,0.0,0.0,1.0,1
1.0,0.5807949327766035,0.6917174195376279,0.560886366699992,0.0,0.0,1.0,1
1.0,0.626950835845016,0.7465219161020851,0.6065509850239524,0.0,0.0,1.0,1
1.0,0.5229213455443241,0.607111418715552,0.6077596809584231,1.0,0.0,1.0,1
1.0,0.5694110629701156,0.6802011803914276,0.5365110117303997,0.0,0.0,1.0,1
1.0,0.501251999791741,0.5810386524182007,0.5885694284089875,1.0,0.0,1.0,1
1.0,0.5623428373550772,0.6712547773740047,0.5331472788418871,0.0,0.0,1.0,1
1.0,0.4985098606282427,0.5952126413944377,0.4716209246231508,0.0,0.0,1.0,0
1.0,0.33604063364193604,0.3809904518130278,0.450545277308254,1.0,0.0,0.0,0
0.0,0.12907041128272556,0.1369505293739654,0.23455806964044512,1.0,0.0,0.0,0
0.0,0.1466042530105992,0.16315226673607078,0.21662884783283787,1.0,0.0,0.0,0
0.0,0.13516478600283885,0.14748337726129693,0.2189822251822916,1.0,0.0,0.0,0
0.0,0.1896832933049829,0.20861444894235293,0.29653440817824883,1.0,0.0,0.0,0
0.0,-0.044393688093810564,-0.07049139232401827,0.07260413368677876,1.0,0.0,0.0,0
1.0,0.39606202884337255,0.4737117994155086,0.36932342487478004,0.0,0.0,1.0,0
0.0,0.24388183896395696,0.2994946062278796,0.1763050859844957,0.0,0.0,1.0,0
0.0,0.172075303713452,0.19193401716816094,0.2514107771879381,1.0,0.0,0.0,0
1.0,0.402149003193525,0.46049949459320216,0.5093079873126083,1.0,0.0,0.0,0
1.0,0.5149718972486683,0.6138495403788423,0.49387028044767955,0.0,0.0,1.0,0
