V1,V2,V3,V4,V5,target
0.38480666,0.4744547,0.47697333,0.51672614,0.43851766,0
0.3801887,0.3717065,0.2705473,0.22013554,0.5119501,0
0.4197897,0.5582358,0.35427186,0.41188982,0.2924554,0
0.47220075,0.25261873,0.49814612,0.4950043,0.27063704,0
0.7178636,0.36082035,0.40478432,0.41156507,0.4153138,0
0.28948963,0.622931,0.16920803,0.54869556,0.35775548,0
0.44409236,0.4217181,0.4162275,0.44763267,0.27063704,0
0.426477,0.5022139,0.38822395,0.43166143,0.3280237,0
0.43604055,0.47639614,0.3870478,0.43070427,0.2565857,0
0.4636343,0.36700174,0.4156202,0.44673246,0.12908025,0
0.4622706,0.31235868,0.46920562,0.47826865,0.27063704,0
0.64812374,0.27540657,0.36249736,0.33154362,0.38416487,0
0.4413972,0.43793225,0.40837267,0.4430904,0.27063704,0
0.4755035,0.23991457,0.5012094,0.49671313,0.25449848,0
0.4247297,0.5101731,0.38546944,0.4300909,0.33377266,0
0.46395233,0.30674794,0.46997938,0.47867677,0.26048583,0
0.46278155,0.34632003,0.43677524,0.4591914,0.18721876,0
0.43111742,0.51488215,0.36457744,0.4176327,0.23661043,0
0.4117793,0.72857314,0.20773856,0.2865845,0.33928058,0
0.82955074,0.14481388,0.38349137,0.32578513,0.37499437,0
0.4176667,0.5523157,0.365204,0.4183749,0.334557,0
0.429419,0.76685035,0.19494565,0.48579866,0.42666504,0
0.47088483,0.26053542,0.49431092,0.49278647,0.27063704,0
0.45377648,0.407579,0.40404236,0.4402009,0.17126113,0
0.36337095,0.41683626,0.46669886,0.49362275,0.35775548,0
0.418191,0.75485206,0.16311423,0.245789,0.31306067,0
0.44363642,0.40638912,0.43145028,0.4565935,0.31134254,0
0.52050376,0.4799934,0.35247457,0.37144697,0.4476837,0
0.4459328,0.4456755,0.389509,0.431876,0.19173759,0
0.35442758,0.3265303,0.72169244,0.7339405,0.7319527,0
0.49212143,0.13941114,0.55012625,0.5250052,0.25569373,0
0.48992795,0.15252985,0.54380435,0.5213501,0.2558677,0
0.35475823,0.2896409,0.17007074,0.08635983,0.35775548,0
0.31162378,0.55045193,0.48713937,0.53865504,0.53548414,0
0.44308776,0.62050235,0.22118779,0.2770342,0.29933253,0
0.26053202,0.66608,0.7318918,0.8758257,0.21191902,0
0.4237968,0.5159155,0.38263148,0.42844862,0.3334801,0
0.4513027,0.37834105,0.43724114,0.4597844,0.27063704,0
0.4695144,0.26877984,0.49031702,0.4904769,0.27063704,0
0.4664429,0.37213627,0.40362802,0.43960527,0.079457134,0
0.3602176,0.27726933,0.33231077,0.2694313,0.46893594,0
0.49001,0.15238579,0.5437232,0.52130014,0.25507954,0
0.44666547,0.5454621,0.26058123,0.28357372,0.37945947,0
0.44540158,0.41384193,0.420043,0.4498391,0.27063704,0
0.45605496,0.3426931,0.45755568,0.47159344,0.28653586,0
0.4631659,0.36362916,0.41992477,0.44927582,0.14302315,0
0.49304125,0.13326062,0.55337197,0.5268875,0.25708356,0
0.63402694,0.3473547,0.3808003,0.3634118,0.4978847,0
0.454272,0.4183785,0.39286527,0.4336171,0.1402214,0
0.40178218,0.44121155,0.29141223,0.28507492,0.38033313,0
0.4649974,0.29950532,0.47390023,0.48095244,0.2626381,0
0.46337715,0.34110096,0.4400094,0.46107596,0.19090344,0
0.30145475,0.5531638,0.42453405,0.4793581,0.38640252,0
0.3715535,0.67171365,0.1799217,0.24301909,0.53528494,0
0.46865264,0.27396426,0.48780546,0.48902452,0.27063704,0
0.4545972,0.42324343,0.3875656,0.4304928,0.12485747,0
0.45642322,0.38853174,0.4146177,0.44634366,0.178299,0
0.4471428,0.43006516,0.40066537,0.43840024,0.2105019,0
0.4222209,0.62829095,0.19801043,0.51438373,0.5279446,0
0.34746397,0.588252,0.544681,0.6403107,0.24106814,0
0.43766007,0.47719467,0.3821131,0.42775854,0.23284256,0
0.43253368,0.498358,0.37603554,0.42432857,0.25463843,0
0.43445212,0.5059171,0.3641332,0.4172789,0.21161687,0
0.44567743,0.62480265,0.20872717,0.26293996,0.31057474,0
0.35771343,0.39336985,0.55878425,0.542434,0.8408899,0
0.25433022,0.69603133,0.7205358,0.869425,0.22709027,0
0.42785373,0.39875212,0.29845065,0.28127515,0.3808207,0
0.45241007,0.422952,0.39350918,0.4340473,0.15515046,0
0.43024582,0.67445195,0.2083316,0.2822762,0.24645352,0
0.38489124,0.4257676,0.22571373,0.18455023,0.49674356,0
0.45062256,0.40915498,0.41078487,0.44425192,0.21044818,0
0.37044337,0.39520547,0.21051885,0.1714035,0.35775548,0
0.28550968,0.7601748,0.5622347,0.7064799,0.23676884,0
0.3659865,0.35135767,0.25489968,0.16830936,0.72641855,0
0.42379323,0.51752853,0.38116333,0.42758572,0.32989487,0
0.3523096,0.5941129,0.52394694,0.61761916,0.24892245,0
0.37900212,0.3699429,0.17586675,0.12095773,0.35775548,0
0.4336719,0.68947804,0.18347435,0.25947312,0.23363505,0
0.4663335,0.36902094,0.4067652,0.44145238,0.08795655,0
0.44389132,0.45912755,0.38248727,0.4278053,0.18910111,0
0.47272632,0.5829009,0.16838787,0.20647359,0.30717146,0
0.448019,0.4237897,0.40413877,0.4404176,0.21276407,0
0.35801068,0.3377641,0.62701577,0.6169166,0.7682181,0
0.56842864,0.6607396,0.21799512,0.36908767,0.5439946,0
0.46479312,0.29912347,0.4747802,0.48147538,0.26626658,0
0.2849798,0.7717002,0.550386,0.6895809,0.3012323,0
0.24557179,0.732637,0.7109545,0.86880565,0.2226571,0
0.35172465,0.5974125,0.53582984,0.53251946,0.5583729,0
0.45408204,0.32949495,0.47476402,0.4817636,0.3429966,0
0.4403533,0.67066085,0.18162222,0.25155962,0.24145785,0
0.47457394,0.25303707,0.49160358,0.4910925,0.23753795,0
0.36154273,0.38161734,0.6396852,0.69513935,0.35775548,0
0.4621899,0.39364606,0.39496633,0.434632,0.08863826,1
0.40819567,0.744081,0.5472587,0.5441384,0.35775548,0
0.4682582,0.28349942,0.48009628,0.4845039,0.25450516,0
0.42679796,0.5145662,0.37607783,0.4245129,0.29585215,0
0.86094207,0.27340442,0.3504902,0.32855985,0.37621024,0
0.3928295,0.23558176,0.5958315,0.5928103,0.37870416,1
0.28200462,0.26834074,0.5861756,0.56559885,0.5490505,1
0.2582583,0.6771575,0.7273676,0.8722426,0.22585987,1
0.27129483,0.27887303,0.6387275,0.6414113,0.47888428,0
0.44387442,0.42825168,0.4108093,0.44445387,0.25887445,0
0.41068715,0.36081567,0.43977463,0.44133556,0.38712415,0
0.41632307,0.40425012,0.2233339,0.1926184,0.35775548,1
0.43016595,0.47727892,0.40148655,0.43935487,0.3342001,0
0.276016,0.3653028,0.55849856,0.5554174,0.6115795,1
0.28240538,0.6877782,0.64367855,0.780366,0.22624783,1
0.23580469,0.82791805,0.646546,0.8225706,0.21086809,0
0.29037187,0.5608777,0.51219016,0.5695874,0.5539713,0
0.47000435,0.35488832,0.41018134,0.4433584,0.070047915,1
0.47399035,0.25326702,0.49290758,0.49187526,0.24492748,0
0.44225273,0.4787494,0.3687691,0.4197871,0.16710849,0
0.42720115,0.4829965,0.468265,0.50185126,0.51716286,0
0.32275042,0.40073407,0.20075609,0.1483616,0.4449974,1
0.3946377,0.81205094,0.1782745,0.27966762,0.29867116,0
0.3084565,0.471247,0.5179153,0.5613195,0.44413856,1
0.4361154,0.4607308,0.4012009,0.4390216,0.29085577,0
0.47461003,0.58196235,0.1635199,0.20042475,0.31003273,0
0.45715228,0.35952783,0.43928918,0.46082565,0.233748,0
0.4247273,0.5445211,0.4243985,0.4793884,0.41764408,0
0.3548338,0.3569411,0.7058458,0.7682375,0.35775548,0
0.4638873,0.3691127,0.41303024,0.44520307,0.12089723,0
0.57673067,0.12834336,0.45614874,0.39616045,0.37558213,0
0.2647335,0.7718224,0.61391413,0.768923,0.22819203,1
0.4186028,0.5475525,0.36713687,0.41948506,0.33260092,0
0.48250788,0.23458475,0.48791122,0.48870155,0.1715919,0
0.4644364,0.305099,0.4702332,0.4788125,0.25764084,0
0.4663149,0.29354393,0.4759406,0.48211515,0.2582132,1
0.38062614,0.4575463,0.49519074,0.52427036,0.51664346,1
0.41174677,0.800869,0.1369216,0.22799173,0.3174378,0
0.45735875,0.38732663,0.4132933,0.4455392,0.16833642,1
0.31673384,0.3787327,0.6813152,0.7208678,0.5468856,1
0.4676954,0.2797231,0.48501563,0.48741123,0.27063704,1
0.43930024,0.39906737,0.30178708,0.2865294,0.37722343,0
0.31850234,0.5755189,0.64250124,0.73939675,0.32124907,0
0.40016234,0.50852185,0.5055397,0.55886656,0.48089483,1
0.4766931,0.23382585,0.5036982,0.49814305,0.25209314,0
0.4231691,0.34243688,0.7105711,0.74267554,0.6165861,1
0.47076738,0.28258303,0.4744231,0.48109943,0.22256882,0
0.4175703,0.56953824,0.34968072,0.40925276,0.2970718,0
0.47137532,0.28623605,0.46949953,0.47818837,0.206103,0
0.41201848,0.51921785,0.24906391,0.25774983,0.38982454,0
0.44877377,0.42031917,0.4053584,0.44111353,0.21035379,0
0.41164184,0.79545504,0.14518987,0.24424282,0.23559347,0
0.30346116,0.81367815,0.1653382,0.48427266,0.40567735,0
0.44986758,0.42483026,0.39838794,0.4369858,0.18537186,1
0.34043786,0.6162803,0.18339558,0.495827,0.5448324,0
0.4928132,0.13428761,0.55302316,0.5266888,0.2578598,0
0.47164765,0.57483536,0.18079977,0.22208606,0.27063704,0
0.4336255,0.48468655,0.38572302,0.4299927,0.27063704,0
0.46937892,0.26959497,0.48992217,0.4902486,0.27063704,1
0.9328001,0.2744772,0.3499743,0.33212993,0.37651065,0
0.44511172,0.8803661,0.18367298,0.35925215,0.3645741,0
0.42619336,0.6910362,0.20211561,0.27300513,0.31183696,0
0.449087,0.57705766,0.20185275,0.2662932,0.40350518,0
0.38601676,0.48424923,0.6228357,0.7091256,0.35775548,0
0.46225038,0.3792924,0.4079555,0.44226554,0.12014945,0
0.32939875,0.35723767,0.56162924,0.58704084,0.3771205,1
0.43167165,0.52697164,0.35206658,0.41026324,0.20186977,1
0.46566737,0.2919235,0.4791053,0.48399344,0.27063704,1
0.33811882,0.84256166,0.17724366,0.49103412,0.42025444,0
0.42503166,0.54818183,0.34987468,0.40915933,0.24407096,1
0.4935956,0.1306567,0.55431795,0.52742815,0.2554366,0
0.4233359,0.5018331,0.46803603,0.5208701,0.40312013,0
0.47989485,0.2515601,0.4791461,0.48362195,0.16876431,1
0.31112468,0.5768434,0.1712244,0.46609938,0.3954354,0
0.35262656,0.33524957,0.7156787,0.74980515,0.55692255,0
0.43694624,0.5129017,0.35126278,0.4096441,0.16208857,0
0.3813543,0.41598454,0.20237,0.16872218,0.35775548,0
0.3755563,0.35011548,0.670913,0.6933251,0.6201804,0
0.47872734,0.28820643,0.44861302,0.46570662,0.10204215,1
0.47591406,0.24485742,0.49561682,0.4934143,0.23780236,0
0.34096313,0.26147288,0.5812873,0.5726589,0.4456868,1
0.44119003,0.4827593,0.36785465,0.4192791,0.17247614,0
0.43798903,0.449132,0.406961,0.44235536,0.29159278,0
0.42418653,0.555935,0.34496734,0.40629828,0.23805936,0
0.44078642,0.40538877,0.18576276,0.14906177,0.348996,0
0.8331894,0.24865344,0.35738724,0.32647508,0.3848958,0
0.42578143,0.5318765,0.36286223,0.4167728,0.27063704,0
0.3870317,0.82987285,0.18365408,0.29046968,0.2990523,0
0.42646933,0.50220317,0.3882537,0.43167916,0.3281516,0
0.43708128,0.46389678,0.39579442,0.43581674,0.27063704,1
0.48105812,0.43823335,0.3710697,0.33974457,0.7790973,0
0.472788,0.3111439,0.44302064,0.4625844,0.1308585,1
0.3055164,0.31895947,0.6248765,0.61383504,0.6955922,1
0.43890148,0.4724821,0.38320714,0.42836717,0.22663493,0
0.34792846,0.32104343,0.53797877,0.549399,0.35775548,0
0.4718374,0.3482185,0.41153243,0.44410163,0.060232546,0
0.46194547,0.31945226,0.46355265,0.4749548,0.2590648,0
0.43951857,0.49132758,0.36434555,0.41726288,0.17582628,0
0.7822544,0.2731939,0.323856,0.29006845,0.38775125,0
0.4488365,0.42949852,0.39678845,0.43607426,0.18882799,0
0.47263163,0.2500266,0.4994019,0.4957305,0.27063704,0
0.43435758,0.5114746,0.35928857,0.41443378,0.20037974,0
0.31430286,0.3139387,0.7726212,0.7989907,0.658726,1
0.59729034,0.374182,0.5170969,0.5363006,0.51276034,0
0.22884771,0.24380614,0.26724747,0.1843189,0.35775548,0
0.4338923,0.48308146,0.38650057,0.4304423,0.27063704,0
0.41205025,0.7211114,0.21737932,0.30539834,0.2421654,0
0.47764978,0.26274312,0.47473088,0.481089,0.17399737,1
0.35841113,0.38941902,0.53295743,0.5616882,0.39488843,1
0.46532962,0.29891402,0.4735795,0.48075467,0.2594683,0
0.46580875,0.3358762,0.43848342,0.46011138,0.16972248,0
0.43519825,0.32564828,0.44174635,0.43474832,0.3776888,0
0.43064576,0.48902297,0.38948527,0.43228698,0.30124667,0
0.41215676,0.734142,0.61199695,0.586422,0.35775548,0
0.46384785,0.30689397,0.47011682,0.47876048,0.26157278,0
0.42885822,0.52436954,0.3617519,0.4160346,0.24585414,1
0.47294694,0.2609825,0.48854932,0.48934242,0.24168742,0
0.42873597,0.6808778,0.20449139,0.27303863,0.31128258,0
0.3653811,0.91652715,0.16292076,0.28852677,0.314854,0
0.3977358,0.28557134,0.50446886,0.48828822,0.45137578,1
0.46498445,0.34250653,0.43455037,0.45782238,0.16595823,0
0.46932456,0.3407854,0.42486212,0.45200685,0.11102481,1
0.3803851,0.36424536,0.7014268,0.7169697,0.7804873,1
0.40548685,0.34234527,0.43930194,0.43474832,0.38464838,0
0.43162763,0.5146936,0.36342588,0.41694164,0.23012127,0
0.4329796,0.4885724,0.3838405,0.42890403,0.27063704,0
0.46476558,0.32316104,0.4528364,0.46857724,0.21249764,1
