sepal_length,sepal_width,petal_length, petal_width,target
0.27777788,0.50000006,0.16131583,0.42560124,0
0.13888893,-1.9868216e-08,0.032965146,0.9381727,0
0.111111015,0.37500003,-0.031257812,0.39379996,0
0.27777788,0.50000006,0.16131583,0.42560124,0
0.30555555,0.62500006,0.1640268,0.24999999,0
0.22222218,0.29166666,0.110651836,0.64197874,0
0.30555555,0.62500006,0.11887634,0.16666666,0
0.16666672,0.37500003,0.03631535,0.46114504,0
0.36111113,0.58333343,0.12273794,0.16666666,0
0.27777788,0.41666666,0.1680795,0.53909034,0
0.24999997,0.3749999,0.13767469,0.56216234,1
0.41666672,0.5416667,0.3268665,0.53721917,1
0.33333334,0.3749999,0.23903406,0.6631794,1
0.111111015,0.24999993,-0.02111232,0.56403357,1
0.27777788,0.41666666,0.1680795,0.53909034,1
0.30555555,0.5416667,0.19172043,0.40252924,1
0.30555555,0.50000006,0.1951022,0.45927358,1
0.4444445,0.50000006,0.36403462,0.62763566,1
0.13888893,0.33333328,0.005910728,0.48421726,1
0.30555555,0.45833328,0.19848414,0.5160184,1
0.7222223,0.5833333,0.7288136,0.912799,2
0.7222223,0.5833333,0.6440678,0.75696534,2
0.49999997,0.41666666,0.438371,0.80846924,2
0.7222223,0.62500006,0.779661,0.7916666,2
0.7222223,0.6666667,0.7457627,0.875,2
0.7222223,0.5416667,0.66101694,0.8386578,2
0.63888884,0.33333328,0.61406755,1.0903213,2
0.69444454,0.5416667,0.66101694,0.86711323,2
0.61111116,0.7083333,0.683268,0.7916666,2
0.5277778,0.5416667,0.46201235,0.67190874,2
