wife_age,wife_education,husband_education,children,wife_religion,wife_working,husband_ocupation,living,media_exposure,target
0.28181815,0.7666667,0.7666667,0.08125,1.0,1.0,0.7666667,0.4333333,0.0,0
0.452554,1.1,1.1,0.04375,1.0,0.0,-0.1,1.1,0.0,0
0.9787879,0.09999997,0.7666667,0.26875,1.0,1.0,0.7666667,0.7666667,1.0,0
0.6151515,1.1,1.1,0.14375,1.0,1.0,0.7666667,0.7666667,0.0,0
0.6757575,0.7666667,1.1,0.14375,0.0,1.0,0.23333333,1.1,0.0,0
0.8575758,0.09999997,0.23333333,0.45625,1.0,1.0,0.7666667,1.1,0.0,0
0.8575758,0.4333333,0.23333333,0.08125,1.0,0.0,0.7666667,0.4333333,0.0,0
0.7060605,0.7666667,0.7666667,0.08125,0.0,1.0,0.7666667,1.1,0.0,0
0.9484848,0.09999997,0.23333333,0.45625,1.0,0.0,0.7666667,0.4333333,0.0,0
0.82727265,0.09999997,0.7666667,0.33125,1.0,0.0,0.7666667,0.4333333,0.0,0
0.40303028,0.7666667,0.5666667,0.20625,1.0,0.0,0.23333333,1.1,0.0,0
0.28018567,0.7666667,0.7666667,0.0,1.0,1.0,0.23333333,0.4333333,0.0,0
0.46363634,0.23333333,1.1,0.33125,1.0,1.0,0.7666667,0.23333333,0.0,0
0.3466387,1.1,1.1,0.0,1.0,1.0,-0.1,0.7666667,0.0,0
0.8878788,0.7666667,1.1,0.39375,1.0,1.0,0.23333333,1.1,0.0,0
0.77878785,0.5666667,0.90000004,0.64375,1.0,0.0,0.7666667,0.23333333,0.0,0
0.6757575,0.7666667,0.5666667,0.45625,1.0,1.0,0.5666667,-0.1,0.0,0
0.9484848,-0.05759623,-0.1,0.39375,1.0,0.0,0.6450701,-0.1,0.0,0
0.43333328,1.1,1.1,0.10625,1.0,1.0,-0.1,1.1,0.0,0
0.37272722,0.7666667,1.1,0.08125,1.0,1.0,0.7666667,1.1,0.0,0
0.28181815,0.7666667,1.1,0.08125,1.0,1.0,0.23333333,-0.1,0.0,0
1.0,0.4333333,1.1,0.39375,0.0,1.0,0.23333333,0.7666667,0.0,0
0.2030303,0.7666667,1.1,0.10625,1.0,0.0,0.23333333,0.7666667,0.0,0
0.5848484,0.7666667,1.1,0.08125,0.0,1.0,0.23333333,0.7666667,0.0,0
0.9484848,0.15959023,-0.1,0.33125,0.0,1.0,0.45335627,1.1,0.0,0
0.36733598,0.4333333,0.7666667,0.0,1.0,1.0,0.23333333,1.1,0.0,0
0.839394,0.5666667,0.90000004,0.35625,1.0,1.0,0.7666667,0.90000004,0.0,0
0.9787879,1.1,1.1,0.20625,1.0,1.0,0.23333333,1.1,0.0,0
0.82727265,0.4333333,0.7666667,0.39375,1.0,0.0,0.7666667,0.7666667,0.0,0
0.14242424,0.4333333,1.1,0.14375,1.0,1.0,0.7666667,-0.1,0.0,0
0.38265082,1.1,1.1,0.0,1.0,1.0,-0.1,1.1,0.0,0
0.74848485,0.5666667,0.5666667,0.29375,1.0,1.0,0.7666667,0.90000004,0.0,0
0.40303028,0.23333333,1.1,0.10625,1.0,0.0,1.1,1.1,1.0,0
0.839394,0.90000004,0.90000004,0.29375,0.0,1.0,0.4333333,0.90000004,0.0,0
0.4659799,1.1,1.1,0.0,1.0,0.0,-0.1,1.1,0.0,0
0.2030303,0.23333333,1.1,0.26875,1.0,1.0,0.7666667,0.7666667,0.0,0
0.25338194,0.04197483,-0.1,0.0,1.0,1.0,0.712446,0.4333333,0.0,0
0.41517943,-0.1,0.7666667,0.0,1.0,1.0,0.23333333,0.4333333,1.0,0
0.23333336,1.1,1.1,0.08125,1.0,1.0,0.23333333,0.4333333,0.0,0
0.6151515,1.1,1.1,0.26875,1.0,1.0,-0.1,1.1,0.0,0
0.9484848,0.33682942,0.23333333,0.14375,1.0,1.0,0.34857044,1.1,0.0,0
0.71818185,0.90000004,0.90000004,0.16875,1.0,1.0,0.7666667,0.90000004,0.0,0
0.40303028,1.1,1.1,0.08125,1.0,1.0,-0.1,0.7666667,0.0,0
1.0,0.7666667,1.1,0.39375,1.0,1.0,-0.1,1.1,0.0,0
1.0,0.7666667,1.1,0.58125,1.0,1.0,-0.1,1.1,0.0,0
0.9484848,1.1,1.1,0.14375,1.0,1.0,-0.1,1.1,0.0,0
0.37272722,1.1,1.1,0.20625,0.0,1.0,-0.1,0.9685002,0.0,0
0.36922488,1.1,1.1,0.04375,1.0,1.0,-0.1,1.1,0.0,0
0.40303028,0.29986495,0.23333333,0.45625,1.0,1.0,0.5171193,1.1,0.0,0
0.33613327,0.31215054,0.23333333,0.0,1.0,0.0,0.60250455,0.4333333,0.0,0
0.28181815,0.7666667,0.7666667,0.08125,1.0,1.0,0.7666667,1.1,0.0,0
0.2515151,0.23333333,1.1,0.10625,1.0,1.0,0.7666667,1.1,0.0,0
0.2030303,1.1,1.1,0.08125,1.0,0.0,0.23333333,1.1,0.0,0
0.2030303,1.1,1.1,0.10625,1.0,0.0,0.7666667,0.7666667,0.0,0
0.8575758,0.338141,0.23333333,0.14375,1.0,1.0,0.3725341,1.1,0.0,0
0.68787885,0.5666667,0.90000004,0.35625,1.0,1.0,0.09999997,0.90000004,0.0,0
0.28018567,0.7666667,0.7666667,0.0,1.0,1.0,0.23333333,0.4333333,0.0,0
0.1727273,0.7666667,1.1,0.10625,1.0,1.0,0.23333333,0.7666667,0.0,0
0.9484848,0.7666667,1.1,0.20625,1.0,1.0,0.23333333,0.7666667,0.0,0
0.6151515,0.7666667,0.7666667,0.14375,1.0,0.0,0.23333333,1.1,0.0,0
0.28181815,-0.1,1.1,0.14375,1.0,0.0,0.7666667,0.7666667,0.0,0
0.73636365,1.1,1.1,0.14375,1.0,1.0,0.7666667,1.1,0.0,0
0.39371574,0.4333333,0.23333333,0.0,0.0,0.0,0.7666667,0.5770207,0.0,0
0.6454545,0.23333333,0.5666667,0.33125,0.0,0.0,0.23333333,0.7223858,0.0,0
0.37272722,-0.1,1.1,0.14375,1.0,0.0,0.23333333,0.7666667,0.0,0
0.43333328,0.7666667,0.5666667,0.33125,1.0,0.0,0.7666667,1.1,0.0,0
-0.009090915,0.7666667,1.1,0.08125,1.0,1.0,0.7666667,0.7666667,0.0,0
0.49393934,0.23333333,0.5666667,0.26875,0.0,1.0,0.23333333,0.69821876,0.0,0
0.71818185,0.90000004,0.90000004,0.16875,0.0,1.0,0.7666667,0.90000004,0.0,0
0.73636365,0.13224646,-0.1,0.14375,1.0,0.0,0.51020783,1.1,0.0,0
0.8878788,0.7666667,1.1,0.14375,0.0,1.0,-0.1,1.0301385,0.0,0
0.40374714,-0.1,0.7666667,0.0,1.0,0.0,0.7666667,1.1,0.0,0
0.37272722,1.1,1.1,0.08125,0.0,1.0,-0.1,0.7666667,0.0,0
0.28181815,1.1,1.1,0.08125,0.0,1.0,0.23333333,0.90795887,0.0,0
0.8575758,0.09999997,0.7666667,0.26875,1.0,1.0,0.7666667,0.7666667,1.0,0
0.5848484,1.1,1.1,0.10625,0.0,1.0,0.5666667,0.93528324,0.0,0
1.0,1.1,1.1,0.26875,1.0,1.0,0.7666667,1.1,0.0,0
0.7060605,0.7666667,1.1,0.08125,0.0,1.0,0.7666667,0.8809392,0.0,0
0.49393934,0.7666667,1.1,0.08125,0.0,1.0,0.23333333,0.89909565,0.0,0
0.36310866,-0.1,0.23333333,0.0,1.0,0.0,1.1,1.1,0.0,0
0.14242424,-0.1,0.23333333,0.08125,1.0,0.0,0.7666667,1.1,0.0,0
0.9484848,1.1,1.1,0.08125,0.0,1.0,-0.1,1.1025554,0.0,0
0.3226064,1.1,1.1,0.04375,0.0,1.0,0.7666667,0.8511335,0.0,0
0.46363634,0.23333333,0.23333333,0.51875,1.0,1.0,0.23333333,0.23333333,1.0,0
0.36975545,1.1,0.7666667,0.0,0.0,0.0,0.7666667,0.82013273,0.0,0
0.43333328,1.1,1.1,0.20625,1.0,0.0,0.23333333,1.1,0.0,0
0.411411,1.1,1.1,0.0,1.0,0.0,0.23333333,1.1,0.0,0
0.37272722,0.7666667,1.1,0.20625,1.0,1.0,0.23333333,-0.1,0.0,0
0.43333328,0.23333333,0.5666667,0.26875,1.0,0.0,0.7666667,0.23333333,0.0,0
0.77878785,0.5666667,0.5666667,0.48125,1.0,1.0,1.1,0.5666667,0.0,0
0.39225078,1.1,1.1,0.0,0.0,1.0,0.23333333,1.1,0.0,0
0.8878788,0.7666667,1.1,0.20625,0.0,1.0,0.7666667,0.9205795,0.0,0
0.14242424,1.1,1.1,0.08125,1.0,1.0,0.7666667,0.7666667,0.0,0
0.43039128,1.1,1.1,0.04375,0.0,1.0,0.23333333,1.1,0.0,0
