Alcohol,Malic acid,Ash,Alcalinity of ash,Magnesium,Total phenols,Flavanoids,Nonflavanoid phenols,Proanthocyanins,Color intensity,Hue,OD280/OD315 of diluted wines,Proline,target
0.5131578,0.2138493,0.631016,0.26804122,0.4315217,0.69535065,0.31648913,-0.18289822,0.2264808,0.09393166,0.46470466,1.5391693,0.4291726,0
0.45263165,0.21588597,0.47593585,0.39690718,0.30108696,0.46838358,0.33495957,0.14557731,0.25435546,0.25704867,0.4540492,0.7951456,0.54691434,0
0.45789474,0.18533602,0.5561496,0.26804122,0.30108696,0.5483189,0.33060688,0.14214046,0.22996517,0.26521587,0.54156923,0.85193115,0.7629282,0
0.9184212,0.69246435,0.775401,0.14948454,0.62717384,0.59310347,-1.1182078,0.74,0.4773519,0.35153583,0.08943088,0.71794873,0.34400854,0
0.58684224,0.10590634,0.34759358,0.2731959,0.5141304,0.85172415,1.7436725,-1.1944277,0.77700347,6.9487085,0.21594629,0.88278395,0.36897287,0
0.5473682,0.6619144,0.24598934,0.43814424,0.22065222,0.23336808,0.34353548,0.11745184,0.26829273,0.4890517,0.10569106,0.73953205,0.37842777,0
0.67105263,0.2647658,0.49732617,0.24226806,0.3336956,0.6793103,0.43366602,0.32286268,0.3449478,0.3536595,0.52843934,0.7289378,0.86177325,0
0.6605262,0.6904277,0.65775394,0.37113395,0.36195654,0.4689656,0.5800977,0.30988467,0.33101046,0.7405646,0.03252031,0.52380955,0.67934227,0
0.45263165,0.24032584,0.5561496,0.3453608,0.39891297,0.59310347,0.4623714,0.30203998,0.4599303,0.29340777,0.51194793,0.6520147,0.72238135,0
0.7578947,0.5804481,0.41711238,0.4432989,0.44239122,0.24324214,0.28368205,0.36466455,0.18815331,0.36348122,0.33949155,0.62138325,0.5718259,0
0.80263156,0.6109979,0.33155087,0.2938144,0.3445652,0.6793103,0.47315156,0.5028191,0.5156795,0.33447096,0.45538446,0.68498176,0.73659235,0
0.67631596,0.22199592,0.5668448,0.2938144,0.3336956,0.6275862,0.5110188,0.33031812,0.49825788,0.39975938,0.51252085,0.64468867,0.8294891,0
0.4921052,0.15274948,0.44919792,0.42268035,0.1989131,0.46774018,0.3268558,0.13495858,0.22299649,0.2614357,0.44168684,0.7561394,0.5142077,1
0.4236843,0.37881875,0.74866307,0.55154634,0.30760878,0.40631038,0.41046494,0.344477,0.20905922,0.30361187,0.3857457,0.574871,0.45338178,1
0.28684205,0.23014256,0.4385027,0.4742268,0.17717397,0.4085917,0.2983535,0.11778186,0.24738677,0.16570792,0.44180936,0.7677261,0.39524734,1
0.46842116,0.23217922,0.49197856,0.52577317,0.16630441,0.31724143,0.29481608,0.1279005,0.26829273,0.23935448,0.42578226,0.73260075,0.3549553,1
0.4447369,0.3991853,0.6470587,0.6030928,0.22065222,0.36946994,0.4085757,0.3339994,0.24738677,0.29525536,0.3457267,0.5592292,0.3390077,1
0.40000004,0.23217922,0.5668448,0.44845358,0.11195654,0.12758622,0.27354452,0.09736598,0.3205575,0.29897034,0.4288082,0.5860806,0.5657028,1
0.52368444,0.23625255,0.65240633,0.62886596,0.15543485,0.03448278,0.23628694,0.20144077,0.3205575,0.21551691,0.2956595,0.31135538,0.4050477,1
0.39210528,0.14256617,0.47058824,0.44845358,0.24239129,0.37241375,0.40442526,0.19162144,0.4773519,0.28860182,0.43870452,0.53113556,0.56985736,1
0.231579,0.15478614,0.87700534,0.49999997,0.2641304,0.5034483,0.76745373,0.91999996,0.6202091,0.30938333,0.74736947,0.6190477,0.6222236,1
