wife_age,wife_education,husband_education,children,wife_religion,wife_working,husband_ocupation,living,media_exposure,target
0.41539636,0.60575575,0.5666667,0.04375,1.0,1.0,0.23333333,0.62806284,0.0,0
0.9181818,-0.14689836,0.23333333,0.51875,1.0,1.0,0.5666667,0.14020866,1.0,0
0.6454545,0.7666667,0.5666667,0.39375,1.0,1.0,0.23333333,0.23333333,0.0,0
0.6757575,0.4333333,1.1,0.33125,0.0,1.0,0.23333333,0.4333333,0.0,0
0.5839486,0.4333333,0.7666667,0.14375,0.0,0.0,0.43053442,0.7666667,0.0,0
0.17070946,0.4333333,0.7666667,0.04375,1.0,0.0,0.7382391,-0.1,0.0,0
0.6757575,0.23333333,1.1,0.33125,1.0,1.0,0.5666667,0.7666667,0.0,0
0.5049635,0.90000004,0.90000004,0.10625,1.0,0.0,0.23628408,0.90000004,0.0,0
0.839394,0.90000004,0.90000004,0.16875,1.0,0.0,0.087218314,0.90000004,1.0,0
0.4390388,1.1,1.1,0.0,0.0,1.0,0.7666667,1.1,0.0,0
0.48775476,0.4333333,1.1,0.08125,1.0,0.0,0.378618,1.1,0.0,0
0.31836343,0.5057226,0.5666667,0.04375,1.0,1.0,0.7666667,0.47354063,0.0,0
0.3776137,1.1,1.1,0.0,1.0,0.0,0.3127645,0.7666667,0.0,0
0.5242424,1.1,1.1,0.33125,1.0,1.0,0.5666667,1.1,0.0,0
0.9484848,0.09999997,1.1,0.39375,1.0,1.0,-0.1,1.1,0.0,0
0.4221661,0.7666667,0.7666667,0.0,1.0,1.0,0.7666667,1.1,0.0,0
0.47044882,1.1,1.1,0.0,1.0,0.0,0.19895615,1.1,0.0,0
0.55199856,0.90000004,0.90000004,0.10625,0.0,1.0,0.09999997,0.90000004,0.0,0
1.0,0.09999997,0.7666667,0.39375,1.0,1.0,0.23333333,1.1,0.0,0
0.9787879,-0.28188115,-0.1,0.51875,1.0,0.0,0.52345735,0.1372956,1.0,0
0.388141,0.4493737,0.23333333,0.0,1.0,1.0,0.23333333,0.514597,0.0,0
0.9181818,-0.010132199,0.23333333,0.20625,1.0,1.0,0.23333333,0.29143757,1.0,0
0.49909282,-0.11989121,0.23333333,0.14375,1.0,1.0,0.7666667,-0.037803147,1.0,0
0.43333328,0.7666667,1.1,0.33125,1.0,1.0,-0.1,1.1,0.0,0
0.73636365,0.34575966,0.23333333,0.51875,1.0,1.0,0.23333333,0.572159,0.0,0
0.41552967,-0.101220064,0.23333333,0.04375,1.0,1.0,0.7666667,-0.058744695,1.0,0
0.40303028,0.7666667,1.1,0.26875,1.0,0.0,0.44144443,0.7666667,0.0,0
0.45505473,0.7666667,0.7666667,0.14375,1.0,1.0,0.7666667,0.7666667,0.0,0
0.2515151,0.38636902,0.23333333,0.20625,1.0,1.0,0.23333333,0.3727101,0.0,0
0.59129316,0.7666667,0.7666667,0.14375,1.0,1.0,0.23333333,1.1,0.0,0
0.42310014,0.7666667,0.7666667,0.14375,1.0,0.0,0.45630878,0.4333333,0.0,0
0.41539636,0.60575575,0.5666667,0.04375,1.0,1.0,0.23333333,0.62806284,0.0,0
0.8878788,0.4333333,0.7666667,0.26875,1.0,0.0,0.24507423,1.1,0.0,0
0.480154,0.4333333,1.1,0.14375,1.0,1.0,0.7666667,1.1,0.0,0
0.37335777,0.21413371,-0.1,0.04375,1.0,1.0,0.5666667,0.32287857,0.0,0
0.41123006,0.32250077,0.23333333,0.14375,1.0,1.0,0.7666667,0.3901782,0.0,0
0.11212124,0.44826323,0.5666667,0.20625,1.0,1.0,0.7666667,0.3026902,0.0,0
0.43333328,0.7666667,1.1,0.45625,1.0,1.0,0.23333333,1.1,0.0,1
0.77878785,0.35538882,0.5666667,0.41875,1.0,0.0,0.36961985,0.6507621,0.0,1
0.5848484,0.3076554,0.23333333,0.39375,1.0,1.0,0.5666667,0.45754275,0.0,1
0.5545454,1.1,1.1,0.39375,1.0,1.0,0.5666667,1.1,0.0,1
0.6272727,0.90000004,0.90000004,0.23125,1.0,1.0,0.09999997,0.90000004,0.0,1
0.6575757,0.90000004,0.90000004,0.35625,1.0,1.0,0.09999997,0.90000004,0.0,1
0.46762335,0.5940862,0.5666667,0.10625,1.0,1.0,0.23333333,0.6411513,0.0,1
0.9,0.90000004,0.90000004,0.23125,1.0,1.0,0.09999997,0.90000004,0.0,1
0.46363634,1.1,1.1,0.20625,0.0,1.0,0.23333333,1.1,0.0,1
0.74848485,0.90000004,0.90000004,0.35625,0.0,1.0,0.09999997,0.90000004,0.0,1
0.74848485,0.90000004,0.90000004,0.41875,1.0,1.0,0.4333333,0.90000004,0.0,1
0.6050014,1.1,1.1,0.10625,0.0,0.0,0.213013,1.1,0.0,1
0.839394,0.90000004,0.90000004,0.23125,1.0,1.0,0.09999997,0.90000004,0.0,1
0.68787885,0.90000004,0.90000004,0.23125,0.0,1.0,0.09999997,0.90000004,0.0,1
0.68787885,0.90000004,0.90000004,0.29375,1.0,1.0,0.09999997,0.90000004,0.0,1
0.869697,0.90000004,0.90000004,0.23125,1.0,1.0,0.09999997,0.90000004,0.0,1
0.5242424,1.1,1.1,0.20625,1.0,1.0,-0.1,1.1,0.0,1
0.60261923,0.90000004,0.90000004,0.16875,0.0,1.0,0.09999997,0.90000004,0.0,1
0.5549668,0.90000004,0.90000004,0.16875,1.0,0.0,0.23183696,0.90000004,0.0,1
0.5545454,0.4705388,0.5666667,0.39375,1.0,1.0,0.5666667,0.5492679,0.0,1
0.5242424,0.48394683,0.5666667,0.33125,1.0,1.0,0.5666667,0.54931206,0.0,1
0.5545454,0.33134285,0.23333333,0.51875,1.0,1.0,0.23333333,0.46324822,0.0,1
0.3424242,0.36195576,0.23333333,0.33125,1.0,1.0,0.23333333,0.3907736,0.0,1
0.9484848,-0.30978176,-0.1,0.51875,1.0,1.0,0.5666667,0.048483565,1.0,1
0.28181815,0.23333333,1.1,0.20625,1.0,1.0,-0.1,1.1,1.0,1
0.2515151,0.7666667,1.1,0.33125,1.0,1.0,-0.1,0.23333333,1.0,1
0.74848485,0.90000004,0.90000004,0.23125,1.0,0.0,0.17972471,0.90000004,0.0,1
0.6454545,0.4333333,0.7666667,0.33125,1.0,1.0,1.1,0.4333333,0.0,2
0.46363634,0.7666667,1.1,0.26875,1.0,0.0,0.4213078,0.7666667,0.0,2
0.28181815,0.7666667,1.1,0.20625,1.0,1.0,0.7666667,1.1,0.0,2
0.31212115,0.7666667,1.1,0.26875,1.0,1.0,0.23333333,1.1,0.0,2
0.5126043,0.40806192,0.23333333,0.14375,1.0,0.0,0.42297494,0.57587385,0.0,2
0.5102324,0.7666667,0.7666667,0.14375,1.0,1.0,0.23333333,0.7666667,0.0,2
0.5848484,0.28244185,0.23333333,0.58125,1.0,0.0,0.54239535,0.4701921,0.0,2
0.32766694,0.34117192,0.23333333,0.04375,1.0,1.0,0.7666667,0.36923668,0.0,2
0.73636365,0.4333333,0.7666667,0.33125,1.0,1.0,0.7666667,0.7666667,0.0,2
0.74848485,0.48983476,0.5666667,0.41875,0.0,1.0,0.4333333,0.61705226,0.0,2
