Alcohol,Malic acid,Ash,Alcalinity of ash,Magnesium,Total phenols,Flavanoids,Nonflavanoid phenols,Proanthocyanins,Color intensity,Hue,OD280/OD315 of diluted wines,Proline,target
0.7196613,0.20689732,0.28104585,0.6566622,0.61630434,0.5241379,0.51054853,0.8490566,0.47524756,0.3976109,0.21138214,0.9012281,0.56112695,0
0.13530242,0.17096555,0.091503315,0.5972212,0.3228261,0.47241384,0.36103606,0.8113208,0.39454105,0.29010236,0.21951221,0.97035414,0.5135867,0
0.3171714,0.17566466,0.4379086,0.5975315,0.3336956,0.5241379,0.54852325,0.88679254,0.33922675,0.40102386,0.20325206,0.9273382,0.646719,0
0.8172043,1.067354,0.32679743,0.37535375,0.46413046,0.88620687,0.60126585,0.77358496,0.43894392,0.58191127,0.06504066,0.5098324,0.8571326,0
1.261815,0.3063241,0.5686274,0.51074165,0.52500004,0.7310344,0.5590717,0.018867929,0.5181518,0.2337884,0.6991869,1.0345768,0.32574895,0
0.7715054,-0.35909557,0.29411775,0.38312727,0.45326084,0.68620694,0.5801688,0.9622642,0.369637,0.49232084,0.21951221,0.46296293,0.83573467,0
0.20620339,0.11324266,0.29411775,0.6632227,0.27934784,0.42068964,0.47155043,0.88679254,0.32829916,0.3643345,0.19512199,0.9632798,0.49751085,0
0.27053833,0.11730564,0.3986928,0.5893003,0.55108696,0.45517242,0.41030633,0.9056604,0.13201319,0.34726962,0.22764228,1.0516927,0.5050751,0
0.4482989,0.072518416,0.111111216,0.599715,0.29021734,0.5241379,0.49367088,0.86792445,0.43271407,0.36006826,0.24390249,0.91499466,0.5468616,0
0.68010765,0.4640498,0.17647058,0.52670336,0.30108696,0.5862069,0.5295359,0.735849,0.44709733,0.5324232,0.18699186,0.6201841,0.5468616,0
0.7446237,-0.052302357,0.19607848,0.3732,0.37717384,0.5758621,0.56540084,0.735849,0.48920998,0.4069966,0.3821138,0.78419167,0.8785307,0
0.34368697,-0.09301211,0.20915037,0.56681263,0.2684782,0.31724143,0.39574176,0.8113208,0.33518547,0.34300342,0.31707317,0.93293005,0.5343692,0
-0.025841009,0.116164364,-0.026143856,0.5810613,0.1989131,0.24137932,0.15564477,0.8490566,0.23660412,0.082764514,0.21951221,1.1230196,0.45970514,1
0.7497216,0.011857706,0.18300658,0.08343293,0.3336956,0.47241378,0.2301578,0.37735856,0.34033072,0.14419794,0.8699187,1.1507893,0.951767,1
