wife_age,wife_education,husband_education,children,wife_religion,wife_working,husband_ocupation,living,media_exposure,target
0.61676425,1.1,1.1,0.04375,0.0,1.0,-0.1,1.331683,0.0,0
0.6267508,0.6587673,0.7666667,0.14375,1.0,1.0,0.7666667,0.823625,0.0,0
0.14725634,0.6881324,0.7666667,0.14375,1.0,0.0,0.23333333,1.0767968,1.0,0
0.58235323,0.95133185,1.1,0.0,1.0,1.0,-0.1,1.3447207,0.0,0
0.64513475,0.7585788,1.1,0.20625,1.0,1.0,0.5666667,0.97326964,0.0,0
0.07708812,0.87384343,1.1,0.0,0.0,0.0,-0.1,1.4334929,0.0,0
0.9787879,0.30757117,0.23333333,0.51875,1.0,1.0,0.5666667,0.8316815,0.0,0
0.5390796,0.74024075,1.1,0.04375,1.0,1.0,0.7666667,0.9027274,0.0,0
0.6090902,0.9402181,1.1,0.04375,1.0,1.0,-0.1,1.3453282,0.0,0
0.19382203,0.6248473,0.5666667,0.20625,1.0,0.0,0.23333333,0.97474325,1.0,0
0.6198384,1.1,1.1,0.10625,0.0,1.0,0.5666667,0.9633675,0.0,0
0.65252167,0.76562047,0.7666667,0.14375,1.0,1.0,0.23333333,0.98802483,0.0,0
0.70134765,1.1,1.1,0.14375,0.0,1.0,0.7666667,1.271298,0.0,0
0.61676425,1.1,1.1,0.04375,0.0,1.0,-0.1,1.331683,0.0,0
0.64864445,1.1,1.1,0.10625,0.0,1.0,-0.1,1.3331535,0.0,0
-0.0900704,1.1,1.1,0.0,0.0,0.0,0.7666667,1.3272179,0.0,0
-0.09575397,1.1,1.1,0.04375,0.0,0.0,-0.1,1.4237974,0.0,0
0.6198384,1.1,1.1,0.10625,0.0,1.0,0.5666667,0.9633675,0.0,0
0.6876609,0.23333333,1.1,0.10625,1.0,1.0,0.5666667,0.9834767,0.0,0
0.6996528,1.1,1.1,0.20625,0.0,1.0,-0.1,1.3355064,0.0,0
0.7149626,0.8128827,1.1,0.26875,1.0,1.0,0.23333333,1.1612974,0.0,0
0.4034773,0.79906106,0.90000004,0.10625,1.0,1.0,0.09999997,1.1719517,0.0,0
-0.09575397,1.1,1.1,0.04375,0.0,0.0,-0.1,1.4237974,0.0,0
0.54098123,0.74190617,0.90000004,0.33125,1.0,1.0,0.09999997,1.1750761,0.0,0
0.41004118,0.7130042,0.90000004,0.16875,1.0,1.0,0.4333333,0.9856633,0.0,0
0.7056511,0.6162783,0.5666667,0.26875,1.0,1.0,0.5666667,0.69968194,0.0,0
0.6702031,0.9148158,1.1,0.14375,1.0,1.0,-0.1,1.3467171,0.0,0
0.6342414,1.1,1.1,0.10625,0.0,1.0,0.23333333,1.1482604,0.0,0
0.75123304,0.6074441,0.23333333,0.26875,1.0,1.0,0.23333333,0.71530277,0.0,0
0.9484848,0.37100354,-0.1,0.45625,1.0,1.0,0.23333333,0.73273194,0.0,0
0.09977992,0.68715596,0.90000004,0.10625,1.0,0.0,0.4333333,1.0325962,0.0,0
0.6833303,0.7427025,1.1,0.26875,1.0,1.0,0.5666667,0.9741377,0.0,0
0.7847895,0.86718714,1.1,0.33125,1.0,1.0,-0.1,1.34932,0.0,0
0.66700447,0.55046993,0.23333333,0.14375,1.0,1.0,0.7666667,0.66421336,0.0,0
0.72698784,0.5443057,-0.1,0.20625,1.0,1.0,0.23333333,0.54289967,0.0,0
0.07708812,0.87384343,1.1,0.0,0.0,0.0,-0.1,1.4334929,0.0,0
0.5646719,0.8021359,0.7666667,0.0,1.0,1.0,0.23333333,0.9860281,0.0,0
0.041071985,0.61574334,0.7666667,0.04375,1.0,0.0,0.7666667,0.81415933,0.0,0
0.7149626,0.8128827,1.1,0.26875,1.0,1.0,0.23333333,1.1612974,0.0,0
0.5774587,0.8700373,1.1,0.04375,1.0,1.0,0.23333333,1.158172,0.0,0
0.78949976,0.7666667,1.1,0.33125,1.0,1.0,-0.1,1.3461877,0.0,0
0.61676425,1.1,1.1,0.04375,0.0,1.0,-0.1,1.331683,0.0,0
0.58004475,1.1,1.1,0.0,0.0,1.0,0.23333333,1.1457586,0.0,0
-0.10638775,0.7666667,1.1,0.0,1.0,0.0,0.23333333,1.2456082,0.0,0
0.73153365,1.1,1.1,0.26875,0.0,1.0,-0.1,1.3369808,0.0,0
1.0,-0.4948577,0.23333333,0.51875,0.0,0.0,0.5666667,2.680566,1.0,0
0.6545322,0.4333333,1.1,0.04375,1.0,1.0,0.23333333,1.1622577,0.0,0
0.6267508,0.6587673,0.7666667,0.14375,1.0,1.0,0.7666667,0.823625,0.0,0
0.66700447,0.55046993,0.23333333,0.14375,1.0,1.0,0.7666667,0.66421336,0.0,0
-0.07891684,0.4333333,1.1,0.0,1.0,0.0,0.7666667,1.1012901,0.0,0
0.5944476,1.1,1.1,0.0,0.0,1.0,-0.1,1.3306508,0.0,0
0.08683818,0.23333333,1.1,0.26875,1.0,0.0,-0.1,1.449206,0.0,0
-0.006977183,0.4333333,1.1,0.14375,1.0,0.0,0.23333333,1.2567278,0.0,0
1.0,-0.37044218,-0.1,0.64375,0.0,0.0,0.23333333,2.2815526,1.0,0
0.13141176,0.7573361,0.90000004,0.10625,1.0,0.0,0.09999997,1.2197529,1.0,0
0.6545322,0.4333333,1.1,0.04375,1.0,1.0,0.23333333,1.1622577,0.0,0
0.79696965,0.8064201,0.7666667,0.76875,1.0,1.0,0.5666667,0.08268866,0.0,0
0.18165238,0.3692248,-0.1,0.20625,1.0,0.0,1.1,0.45579064,1.0,0
0.06257837,0.7666667,1.1,0.33125,1.0,0.0,0.23333333,1.253408,0.0,0
0.564238,0.6725549,0.7666667,0.04375,1.0,1.0,0.7666667,0.803095,0.0,0
0.6357941,0.4333333,1.1,0.0,1.0,1.0,0.7666667,1.0220804,0.0,0
0.70489246,0.6415314,0.7666667,0.26875,1.0,1.0,0.7666667,0.84928864,0.0,0
0.6267508,0.6587673,0.7666667,0.14375,1.0,1.0,0.7666667,0.823625,0.0,0
0.6814055,0.55314,0.23333333,0.20625,1.0,1.0,0.5666667,0.52727664,0.0,0
0.6420264,0.4204414,0.23333333,0.26875,1.0,1.0,1.1,0.09693225,0.0,0
-0.015585421,0.7666667,1.1,0.20625,1.0,0.0,0.5666667,1.0655718,0.0,0
0.8575758,0.7847577,-0.1,0.70625,1.0,1.0,1.1,0.19678667,0.0,0
0.6267508,0.6587673,0.7666667,0.14375,1.0,1.0,0.7666667,0.823625,0.0,0
-0.13359499,0.7666667,1.1,0.0,1.0,0.0,0.7666667,0.9252827,0.0,0
0.8878788,0.36848208,0.23333333,0.39375,1.0,1.0,0.5666667,0.8072341,0.0,0
0.18290901,0.485041,0.23333333,0.20625,1.0,0.0,0.7666667,0.68810886,1.0,0
0.6151515,0.7666667,1.1,0.39375,1.0,1.0,0.23333333,0.03383448,0.0,0
0.80337894,0.5125528,-0.1,0.33125,1.0,1.0,0.23333333,0.5446355,0.0,0
0.7125012,0.4333333,1.1,0.14375,1.0,1.0,0.7666667,1.0453702,0.0,0
0.79696965,-0.1,1.1,0.70625,1.0,1.0,0.23333333,-2.9390478,1.0,0
0.6357941,0.4333333,1.1,0.0,1.0,1.0,0.7666667,1.0220804,0.0,0
-0.006977183,0.4333333,1.1,0.14375,1.0,0.0,0.23333333,1.2567278,0.0,0
0.6267508,0.6587673,0.7666667,0.14375,1.0,1.0,0.7666667,0.823625,0.0,0
0.6428497,0.7666667,1.1,0.04375,1.0,1.0,-0.1,1.3394166,0.0,0
0.6267508,0.6587673,0.7666667,0.14375,1.0,1.0,0.7666667,0.823625,0.0,0
0.6357941,0.4333333,1.1,0.0,1.0,1.0,0.7666667,1.0220804,0.0,0
-0.10638775,0.7666667,1.1,0.0,1.0,0.0,0.23333333,1.2456082,0.0,0
0.61676425,1.1,1.1,0.04375,0.0,1.0,-0.1,1.331683,0.0,0
0.14265567,0.59333795,0.7666667,0.20625,1.0,0.0,0.7666667,0.8475211,0.0,0
0.65372646,0.74799484,0.7666667,0.04375,0.0,1.0,0.7666667,1.3400632,0.0,0
0.081325345,0.5074464,0.23333333,0.04375,1.0,0.0,0.7666667,0.65474707,1.0,0
0.6969326,0.7666667,1.1,0.20625,1.0,1.0,0.5666667,0.9734565,0.0,0
0.6540291,0.7025142,0.7666667,0.33125,1.0,1.0,0.5666667,0.4333333,0.0,0
0.82727265,0.6919955,0.7666667,0.51875,1.0,1.0,0.7666667,-0.1,0.0,0
0.13330616,0.76714724,1.1,0.14375,1.0,0.0,0.23333333,1.2483326,0.0,0
