Alcohol,Malic acid,Ash,Alcalinity of ash,Magnesium,Total phenols,Flavanoids,Nonflavanoid phenols,Proanthocyanins,Color intensity,Hue,OD280/OD315 of diluted wines,Proline,target
0.7795699,1.273155,0.28104585,0.24193545,0.61630434,0.5241379,0.51054853,0.8490566,0.47524756,0.3976109,0.21138214,0.8592593,0.56112695,0
0.61560637,0.26482213,0.091503315,0.51772875,0.3228261,0.47241384,0.4472574,0.8113208,0.1419142,0.29010236,0.21951221,0.6666667,0.5504279,0
0.49193528,1.1432915,0.4379086,0.40322578,0.3336956,0.5241379,0.54852325,0.88679254,0.6468647,0.40102386,0.20325206,0.5814815,0.646719,0
0.8172043,1.5142193,0.32679743,0.3064515,0.46413046,0.88620687,0.60126585,0.77358496,0.43894392,0.58191127,0.06504066,0.68518525,0.8571326,0
0.4877444,0.3063241,0.5686274,0.5,0.52500004,0.7310344,0.5590717,0.018867929,0.5181518,0.2337884,0.6991869,0.9519823,0.32574895,0
0.7715054,0.26086956,0.29411775,0.22043009,0.45326084,0.68620694,0.5801688,0.9622642,0.369637,0.49232084,0.21951221,0.46296293,0.83573467,0
0.82258064,0.9788702,0.29411775,0.188172,0.27934784,0.42068964,0.39662448,0.88679254,-0.38813627,0.3643345,0.19512199,0.7333333,0.721612,0
0.73387104,0.33794466,0.3986928,0.34946233,0.55108696,0.45517242,0.39451477,0.9056604,0.13201319,0.34726962,0.22764228,0.7333333,0.7251783,0
0.9408601,0.23715416,0.111111216,0.5177456,0.29021734,0.5241379,0.49367088,0.86792445,0.37293732,0.36006826,0.24390249,0.46296293,0.5468616,0
0.68010765,0.47774664,0.17647058,0.34366372,0.30108696,0.5862069,0.5295359,0.735849,0.330033,0.5324232,0.18699186,0.3374937,0.5468616,0
0.7446237,0.33992097,0.19607848,0.4420287,0.37717384,0.5758621,0.56540084,0.735849,0.5049506,0.4069966,0.3821138,0.5814815,0.8785307,0
0.75000006,0.2055336,0.20915037,0.33355695,0.2684782,0.31724143,0.37763715,0.8113208,-0.1556412,0.34300342,0.31707317,0.45185184,0.7144793,0
0.021664629,0.098814234,-0.026143856,0.6850876,0.1989131,0.24137932,0.2960833,0.8490566,0.34520534,0.082764514,0.21951221,0.081481464,-0.07148238,1
0.45594403,0.011857706,0.18300658,0.13032946,0.3336956,0.47241378,0.221519,0.37735856,0.052805275,0.14419794,0.8699187,0.7765092,0.28651926,1
