sepal_length,sepal_width,petal_length, petal_width,target
0.23529412,0.33333328,0.3439147,0.14794308,0
0.41176462,0.4583334,0.474338,0.15325558,0
0.35294116,0.74999994,0.4022643,0.125,0
0.44117653,0.7916667,0.47175696,0.16666666,0
0.26470578,0.33333328,0.3673332,0.14889291,0
0.2941177,0.37500003,0.38738915,0.14971358,0
0.44117653,0.50000006,0.4943941,0.15407838,0
0.26470578,0.33333328,0.3673332,0.14889291,0
0.11764695,0.29166666,0.25360307,0.14427464,0
0.32352948,0.4583334,0.40408254,0.15040937,0
0.26470578,0.041666728,0.39087152,0.14978212,1
0.26470578,0.041666728,0.39087152,0.14978212,1
0.35294116,0.41666666,0.43086362,0.15148517,1
0.41176462,0.41666666,0.4777007,0.15338397,1
0.23529412,0.5416667,0.3271016,0.14730792,1
0.41176462,0.7083333,0.49401656,0.74999994,1
0.7941177,0.5833333,0.6779661,-1.1945692,1
0.5,-1.9868216e-08,0.5815826,0.15750138,1
0.2941177,0.5416667,0.3739387,0.14920591,1
0.26470578,0.08333335,0.38750893,0.14965537,1
1.0,0.45833328,0.81355935,-1.7634465,2
1.0588236,0.87499994,0.8644067,0.6666667,2
0.7058823,0.45833328,0.7288136,0.46685174,2
0.5,0.45833328,0.5445939,0.15610506,2
0.61764705,0.3749999,0.64499325,0.16015455,2
1.0588236,0.5416667,0.81355935,-2.3629956,2
0.6764705,0.7083333,0.7097783,0.8333334,2
0.7058823,0.5833333,0.69843554,0.16236328,2
0.41176462,0.5416667,0.46761283,0.15300259,2
0.85294104,0.5833333,0.69491524,0.7083333,2
