wife_age,wife_education,husband_education,children,wife_religion,wife_working,husband_ocupation,living,media_exposure,target
0.026899634,-0.1,1.1,0.0,1.0,0.0,1.1,-0.1,0.0,0
0.26719344,0.4333333,1.1,0.0,1.0,1.0,0.23333333,0.4333333,0.0,0
0.34358504,0.7666667,1.1,0.10625,1.0,1.0,0.7666667,0.7666667,0.0,0
0.37272722,0.3051623,0.5666667,0.33125,1.0,1.0,0.5666667,0.7666667,0.0,0
0.38138288,0.5715793,0.7666667,0.08125,1.0,1.0,0.23333333,0.4333333,0.0,0
0.6757575,-0.42091897,0.23333333,0.39375,1.0,1.0,0.23333333,-0.1,1.0,0
0.3105381,0.7666667,1.1,0.08125,1.0,1.0,0.7666667,0.4333333,0.0,0
0.45812327,0.7666667,1.1,0.10625,1.0,1.0,0.23333333,1.1,0.0,0
0.49701542,0.032311447,-0.1,0.08125,1.0,1.0,0.23333333,0.7666667,0.0,0
0.2868677,0.41749334,0.7666667,0.08125,1.0,1.0,1.1,0.4333333,0.0,0
0.2212121,0.7666667,1.1,0.26875,1.0,1.0,0.5666667,-0.1,1.0,0
0.54140073,1.1,1.1,0.08125,1.0,0.0,-0.1,0.95737594,0.0,0
0.31212115,1.1,1.1,0.20625,1.0,1.0,-0.1,0.81894755,0.0,0
0.24049251,0.7666667,1.1,0.10625,1.0,1.0,0.7666667,0.23333333,0.0,0
0.4888355,0.707246,0.7666667,0.08125,1.0,0.0,0.7666667,1.1,0.0,0
0.33846942,1.1,1.1,0.0,1.0,1.0,0.23333333,-0.1,1.0,0
0.6151515,0.4292165,0.5666667,0.39375,1.0,1.0,0.23333333,0.7666667,0.0,0
0.39184105,0.7666667,1.1,0.0,1.0,1.0,-0.1,0.77500474,0.0,0
0.9484848,0.13632722,0.23333333,0.45625,1.0,1.0,0.23333333,0.4333333,0.0,0
0.26611912,0.42835087,0.7666667,0.08125,1.0,1.0,0.23333333,-0.1,0.0,0
0.5666667,0.90000004,0.90000004,0.16875,1.0,1.0,0.09999997,0.8367956,0.0,0
0.5545454,0.12950008,0.23333333,0.58125,1.0,0.0,0.23333333,0.7666667,0.0,0
0.54140073,1.1,1.1,0.08125,1.0,0.0,-0.1,0.95737594,0.0,0
0.37497094,0.7666667,1.1,0.08125,1.0,1.0,0.7666667,0.7666667,0.0,0
0.37208578,0.46229076,0.7666667,0.14375,1.0,1.0,0.7666667,0.4333333,0.0,0
0.32432655,0.7666667,1.1,0.0,1.0,0.0,0.7666667,0.7666667,0.0,0
0.40503797,1.1,1.1,0.04375,1.0,1.0,0.5666667,1.1,0.0,0
0.5067499,1.1,1.1,0.08125,1.0,1.0,-0.1,0.91325384,0.0,0
0.40260574,1.1,1.1,0.0,1.0,1.0,0.7666667,1.1,0.0,0
0.37272722,1.1,1.1,0.33125,1.0,1.0,-0.1,0.8280556,0.0,0
0.6757575,0.5931641,0.7666667,0.26875,1.0,0.0,0.23333333,0.4333333,0.0,0
0.7060605,0.37976143,0.5666667,0.64375,1.0,1.0,0.5666667,1.1,0.0,0
0.8878788,0.07494968,0.7666667,0.39375,1.0,1.0,0.5666667,0.4333333,1.0,0
0.43333328,0.7666667,1.1,0.26875,0.0,1.0,0.23333333,0.7666667,0.0,0
0.46881348,0.4333333,1.1,0.14375,1.0,1.0,0.5666667,0.4333333,1.0,0
0.6757575,0.21891737,0.23333333,0.39375,1.0,1.0,0.5666667,1.1,0.0,0
0.79696965,0.5480016,0.7666667,0.33125,1.0,1.0,0.23333333,0.4333333,0.0,0
0.46363634,1.1,1.1,0.14375,1.0,1.0,-0.1,0.88790077,0.0,0
0.8575758,0.053690825,0.23333333,0.14375,1.0,1.0,0.5666667,-0.1,0.0,0
0.77878785,0.90000004,0.90000004,0.16875,1.0,0.0,0.09999997,0.94570315,0.0,0
0.47136125,1.1,1.1,0.10625,1.0,1.0,-0.1,0.8962808,0.0,0
0.5545454,0.23333333,1.1,0.39375,1.0,0.0,0.5666667,1.1,0.0,0
0.8878788,0.68418765,0.7666667,0.45625,1.0,0.0,-0.1,0.91384965,0.0,0
0.809091,0.90000004,0.90000004,0.29375,1.0,1.0,0.09999997,0.9199705,0.0,0
0.39103103,0.7666667,1.1,0.0,1.0,0.0,0.7666667,1.1,0.0,0
0.3098469,0.7666667,1.1,0.0,1.0,1.0,0.7666667,0.7666667,0.0,0
0.45318523,0.64876735,0.7666667,0.08125,1.0,0.0,1.1,1.1,0.0,0
0.42063826,0.7666667,1.1,0.08125,0.0,1.0,0.23333333,0.4333333,0.0,0
0.6272727,0.5666667,0.90000004,0.23125,1.0,0.0,0.4333333,0.90000004,0.0,0
0.9606061,0.5666667,0.90000004,0.66875,1.0,1.0,0.09999997,0.833383,0.0,0
0.9484848,0.23815604,0.7666667,0.76875,1.0,1.0,0.5666667,-0.1,0.0,0
0.41107774,0.4333333,1.1,0.08125,1.0,1.0,0.7666667,1.1,0.0,0
0.57288617,1.1,1.1,0.08125,0.0,1.0,-0.1,0.939543,0.0,0
0.77878785,0.18490505,0.5666667,0.73125,1.0,1.0,0.4333333,0.90000004,0.0,0
0.49393934,1.1,1.1,0.20625,1.0,1.0,-0.1,0.8930144,0.0,0
0.5242424,1.1,1.1,0.20625,1.0,0.0,-0.1,0.93484336,0.0,0
0.54140073,1.1,1.1,0.08125,1.0,0.0,-0.1,0.95737594,0.0,0
0.57157785,0.30748567,0.7666667,0.08125,1.0,0.0,0.7666667,1.1,1.0,0
0.5067499,1.1,1.1,0.08125,1.0,1.0,-0.1,0.91325384,0.0,0
0.54587597,0.8008118,0.7666667,0.08125,1.0,0.0,0.23333333,1.1,0.0,0
0.6151515,0.5231017,0.7666667,0.20625,1.0,0.0,0.7666667,0.4333333,0.0,0
0.4603674,0.5973364,0.7666667,0.14375,1.0,0.0,0.7666667,0.7666667,0.0,0
0.36237454,0.7666667,1.1,0.10625,1.0,1.0,0.5666667,0.7666667,0.0,0
0.9,0.60075593,0.90000004,0.60625,1.0,1.0,0.09999997,0.82687145,0.0,0
0.31212115,0.4181853,0.5666667,0.20625,1.0,1.0,0.5666667,1.1,0.0,0
