Alcohol,Malic acid,Ash,Alcalinity of ash,Magnesium,Total phenols,Flavanoids,Nonflavanoid phenols,Proanthocyanins,Color intensity,Hue,OD280/OD315 of diluted wines,Proline,target
1.1020962,0.5129487,0.33683538,0.31843573,0.20326084,0.48224235,0.8542182,0.8653845,0.34700313,0.39419794,0.30081302,0.7190676,1.4434911,0
0.9878773,0.22927828,0.39037445,0.0614525,0.22499996,0.57358605,0.86739993,1.1346154,0.66246057,0.37713307,0.3821138,0.4377359,2.0736773,0
0.80263156,0.16004801,0.033604465,0.09497207,0.3445652,0.66479075,0.8361592,0.8653845,0.7097792,0.556314,0.34146345,0.53962266,1.7001346,0
0.6052632,0.35028192,0.3393833,0.38547486,0.45326084,0.43232802,0.8037956,0.88461536,0.23659308,0.5392491,0.4065041,0.60153174,1.2370383,0
2.6892307,0.6040504,0.14231363,0.5418994,0.54021734,0.5035971,0.51409984,0.94230765,0.39747638,0.4453925,0.23577242,0.85473174,0.80791837,0
1.0547287,0.48044735,0.54275423,0.5418994,0.4858696,0.557554,0.9598053,1.0769231,0.318612,0.47952217,0.28455287,0.5111215,1.1499249,0
0.7526316,0.38587463,0.3138892,0.34636867,0.4097826,0.52885246,0.9062304,0.9230769,0.362776,0.6587031,0.36585367,0.5841405,1.3275207,0
1.0724978,0.45782915,0.31150487,0.27374303,0.4967391,0.46762592,0.7378313,0.63461536,0.29968452,0.35153583,0.14634149,0.7674345,1.3453213,0
0.6502116,0.11660078,0.7230367,0.28491622,0.61195654,0.7913669,0.24318786,-0.019230785,0.6277602,0.34726962,0.7398374,1.0339624,0.49613506,0
0.58191574,0.54545456,0.71341634,0.43016762,0.3445652,0.6715766,0.54334736,-0.019230785,0.5899053,0.24914673,0.69105685,0.96226406,0.3992398,0
1.0167143,0.4797065,0.31294808,0.3519553,0.3336956,0.41538194,0.77116114,0.8269231,0.30914828,0.24061432,0.26829273,0.73237234,1.3586617,0
0.962097,0.50738525,0.32310194,0.41899437,0.2684782,0.35998484,0.79614186,0.80769235,0.23659308,0.25170648,0.25203258,0.69514835,1.2661927,0
-8.236165,-4.416807,1.0644889,1.0670391,0.7467391,0.68345326,0.4598699,0.71153843,0.3943218,0.20221841,0.43089432,-1.9014001,0.5671021,1
3.4220276,1.0591205,0.012304128,0.5977654,0.3336956,0.15174627,0.29718006,0.5576923,0.29652998,0.19027305,0.17073171,1.1757505,0.48628575,1
1.0871707,0.53729844,0.35582662,0.31843573,0.29673916,0.3858201,0.7575626,0.9615384,0.13880126,0.24061432,0.36585367,0.77601033,1.5002238,1
1.0223501,0.4988909,0.32478908,0.31843573,0.17717397,0.42118818,0.7603012,0.7692308,0.23659308,0.3088737,0.33333337,0.7757095,1.384729,1
1.1155182,0.6464299,0.28523287,0.43016762,0.45978266,0.22353552,0.88140666,1.1346154,0.07570977,0.14249146,0.14634149,0.6520791,1.523429,1
-0.0008978971,-0.009881419,0.51290625,0.21787708,0.72065216,0.39568347,0.25930572,-0.019230785,0.8359621,0.1552901,0.71544707,0.5056603,0.703233,1
10.202703,3.8715227,0.71657753,0.70949715,0.3402174,0.68334705,0.38611713,1.1346154,0.39116722,0.13566552,0.33333337,2.5666978,0.14146939,1
0.70863324,0.09486166,0.37291816,0.4860335,0.17717397,0.5321126,0.58661795,0.88461536,0.22712936,0.12969282,0.48780495,0.65155435,1.1101711,1
