sepal_length,sepal_width,petal_length, petal_width,target
0.3888888,0.4583334,0.33705133,0.7019057,0
0.30555555,0.58333343,0.14731342,0.24999999,0
0.16666672,0.5416667,0.074898124,0.30720335,0
0.30555555,0.41666666,0.24531622,0.671287,0
0.22222218,0.4583334,0.14606984,0.50650287,0
0.27777788,0.29166666,0.22475302,0.8399681,0
0.27777788,0.4583334,0.20973048,0.5716373,0
0.33333334,0.50000006,0.26963535,0.569689,0
0.33333334,0.4583334,0.27339092,0.6367715,0
0.19444439,0.37500003,0.12175085,0.6081011,0
0.5277778,0.62500006,0.61077386,0.83333325,1
0.5833334,0.45833328,0.5598633,0.9298762,1
0.63888884,0.08333335,0.6573244,1.5987542,1
0.5833334,0.2083333,0.58239686,1.3323717,1
0.6666666,0.50000006,0.65159833,0.96049464,1
0.7222223,0.5416667,0.7115035,0.95854676,1
0.7777778,0.2083333,0.6896551,1.3489718,1
0.5833334,0.5416667,0.55235213,0.79571086,1
0.5555556,0.50000006,0.52427727,0.83022594,1
0.30555555,0.12499998,0.27160534,1.1408651,1
0.8055556,0.62500006,0.7413793,0.7916666,2
0.27777788,0.45833328,0.20973052,0.5716375,2
0.9444444,0.45833328,0.9137931,1.2437471,2
0.47222218,0.41666666,0.43629768,0.8666898,2
0.75,0.6666667,0.7413793,0.7083333,2
0.88888884,0.62500006,0.7931034,0.5833333,2
0.4444445,0.45833328,0.40071195,0.76704025,2
0.41666672,0.5416667,0.36137047,0.60030776,2
0.6666666,0.45833328,0.6553543,1.0275781,2
0.88888884,0.5416667,0.7586207,0.49999997,2
