Position,Oral,Written,Combine,Race_B,Race_H,Race_W,target
1.0,0.35569358884430213,0.43300939889878204,0.20072854672599424,1.0,1.0,0.0,1
1.0,0.5126618256227634,0.4447958624017038,0.38905250305846534,0.0,0.0,1.0,1
1.0,0.43123945644844075,0.3410032431523872,0.34570224051795734,0.0,0.0,1.0,1
1.0,0.4709332081402561,0.4910829384506521,0.3114965788765377,0.0,0.0,0.0,1
1.0,0.390391522906699,0.4152464474222684,0.2536882280160215,0.0,0.0,0.0,1
1.0,0.5453006657652785,0.48639253136522304,0.4064350897242076,0.0,0.0,1.0,1
1.0,0.5433777659663823,0.4922990652683038,0.4007620579560346,0.0,0.0,1.0,1
1.0,0.38289416158287515,0.43041414685438306,0.23594252608607946,1.0,0.0,0.0,1
1.0,0.5395170420548072,0.4712897322616375,0.4076559664506297,0.0,0.0,1.0,1
1.0,0.5347825456341262,0.4673158783817325,0.4039885360871675,0.0,0.0,1.0,1
1.0,0.5317898105326433,0.4647582446092008,0.40169573482909915,0.0,0.0,1.0,1
1.0,0.44600953452523195,0.3852796078285723,0.33940958290254925,0.0,0.0,1.0,0
1.0,0.4895108101622659,0.42644567921369997,0.37051772711239994,0.0,0.0,1.0,0
1.0,0.3249862684836948,0.3736804429205535,0.1956081438537576,1.0,0.0,0.0,0
1.0,0.48544361360766314,0.42251084801725053,0.36765706099167517,0.0,0.0,1.0,0
1.0,0.3327600209002366,0.3980805772115568,0.19168613132744106,1.0,0.0,0.0,0
1.0,0.44275520865409645,0.38161830343299624,0.3374059610034955,0.0,0.0,1.0,0
1.0,0.3404098543070855,0.4054340503086359,0.19709301551536793,1.0,0.0,0.0,0
1.0,0.35050084950195065,0.3877664164054679,0.21944945579533995,0.0,0.0,0.0,0
1.0,0.3201477752596957,0.3864040057793898,0.18252313108297558,1.0,0.0,0.0,0
1.0,0.3224465776190469,0.3605399362217788,0.19976486852359418,0.0,0.0,0.0,0
1.0,0.32367035346500034,0.38972979933815716,0.18504643445786553,1.0,0.0,0.0,0
1.0,0.3072917786633118,0.3741374382698989,0.17338571108538123,1.0,0.0,0.0,0
