Position,Oral,Written,Combine,Race_B,Race_H,Race_W,target
1.0,0.6879285012556347,0.863378727085277,0.7586715053136942,0.0,0.0,1.0,1
1.0,0.5893633040135886,0.9483185083027659,0.709556149494927,0.0,0.0,1.0,1
1.0,0.6642629484549777,0.8029283444986032,0.7237907571101432,0.0,0.0,1.0,1
1.0,0.6303593028854584,0.8778467182487153,0.7199482106457509,0.0,0.0,1.0,1
1.0,0.5658841625731144,0.9717814069403572,0.6987787085086098,0.0,0.0,1.0,1
1.0,0.7053556252959264,0.7163265687496835,0.7296482725518474,0.0,0.0,1.0,1
1.0,0.6842035113022116,0.760378459387702,0.7264830452304752,0.0,0.0,1.0,1
1.0,0.6563127086033043,0.8121429532163965,0.7205040806125954,0.0,0.0,1.0,1
1.0,0.6670934729238656,0.7742137848259167,0.7176973272942255,0.0,0.0,1.0,1
1.0,0.6612168594773927,0.718332422884796,0.6973637202165326,0.0,0.0,1.0,1
1.0,0.6679680674909757,0.6679777899364846,0.688008768570083,0.0,0.0,1.0,1
1.0,0.6118984675187523,0.6105342002554663,0.6298647808362446,0.0,0.0,1.0,0
1.0,0.5746432977132011,-0.522052337469292,0.27867964186573185,1.0,0.0,0.0,0
1.0,0.6012338571479079,0.5108281747563947,0.5934511812417609,0.0,0.0,1.0,0
1.0,0.646304535041873,0.49690148166573805,0.6230250231164657,0.0,0.0,1.0,0
1.0,0.5130341709478324,0.5084464266762871,0.5271141377131595,0.0,0.0,1.0,0
1.0,0.6115399955757308,0.5467277883991432,0.6113756498491592,0.0,0.0,1.0,0
1.0,0.5051626970155648,-0.6302872551481793,0.19604701108120923,1.0,0.0,0.0,0
1.0,0.6002295556230635,0.5620513763090249,0.6073322471776029,0.0,0.0,1.0,0
1.0,0.5128426758602382,0.47761890817739233,0.5181676487177936,0.0,0.0,1.0,0
1.0,0.4926654159194931,-0.6865584227114513,0.17067358046436354,1.0,0.0,0.0,0
1.0,0.4039210366265674,0.33768358450281966,0.39712143809128875,0.0,0.0,1.0,0
1.0,0.6235022783782298,0.3674526952732581,0.5690818766531226,0.0,0.0,1.0,0
1.0,0.4649316303057775,0.4354913298129536,0.4704710348777851,0.0,0.0,1.0,0
