Position,Oral,Written,Combine,Race_B,Race_H,Race_W,target
1.0,0.7728377741647057,0.77123975204215,0.7377483405668999,0.0,1.0,1.0,1
0.0,0.6148900455098535,0.6092430455302861,0.5846709706214023,0.0,1.0,1.0,1
0.0,0.5685259270222603,0.5526701707289476,0.5349930048246122,0.0,0.0,1.0,1
0.0,0.6886722790611545,0.44619128407366876,0.5306386340345357,1.0,0.0,0.0,1
0.0,0.5450834468519711,0.5337812091586157,0.5149839784775248,0.0,0.0,1.0,1
0.0,0.5358628537941172,0.5274632982544161,0.5076984502148989,0.0,0.0,1.0,1
0.0,0.6200473404850966,0.39311951159824143,0.4732338833830333,1.0,0.0,0.0,1
0.0,0.537844241693877,0.5223898930405366,0.5058820987613544,0.0,0.0,1.0,1
0.0,0.4776827444272374,0.4833633555269973,0.4595010436699586,0.0,0.0,1.0,1
0.0,0.6084484621909731,0.38155031678358126,0.4621646306970477,1.0,0.0,0.0,1
0.0,0.48601426876466347,0.27511643076757925,0.3535703758748284,1.0,0.0,0.0,0
0.0,0.3272736361748123,0.31671185833647725,0.30721601496915363,0.0,0.0,0.0,0
0.0,0.4636326696106323,0.25374732036746445,0.332713081065481,1.0,0.0,0.0,0
0.0,0.42848676994696006,0.39910189067534113,0.39404520857678527,0.0,0.0,0.0,0
0.0,0.2948646929134424,0.32327226103697043,0.2967362715900431,0.0,0.0,0.0,0
0.0,0.4113041741154572,0.21325070724072462,0.28892565408657933,1.0,0.0,0.0,0
0.0,0.3684180314032429,0.17799724511709164,0.25195388164849586,1.0,0.0,0.0,0
1.0,0.8974740883910308,0.857910618886471,0.8368962313007182,0.0,1.0,1.0,1
0.0,0.6004666485406233,0.6085896674979933,0.5781280555950968,0.0,1.0,1.0,0
0.0,0.5967634150001737,0.5684849801713501,0.5554463569319841,0.0,0.0,1.0,0
0.0,0.6152972382481517,0.6166487420392571,0.5887404492829968,0.0,1.0,1.0,0
0.0,0.5807751389112699,0.5943905607491106,0.5621975066143858,0.0,1.0,1.0,0
0.0,0.5564382392198003,0.5770042216595497,0.5425942398701057,0.0,1.0,1.0,0
0.0,0.566600988799321,0.5464046775777845,0.5308707872331883,0.0,0.0,1.0,0
