wife_age,wife_education,husband_education,children,wife_religion,wife_working,husband_ocupation,living,media_exposure,target
0.363583987297833,0.6667409303746669,0.6666666666666667,0.0625,1.0,1.0,0.6050836665595483,0.3333333333333333,0.0,0
0.26661067596347626,1.0,1.0,0.0625,1.0,0.0,-0.5309794534242875,1.0,0.0,0
0.5847112159483776,0.8549617778295291,0.6666666666666667,0.25,1.0,1.0,0.5816116581179966,0.6666666666666667,0.0,0
0.45813106991229574,1.0,1.0,0.125,1.0,1.0,0.39341116339048593,0.6666666666666667,0.0,0
0.5451471425866383,0.6666666666666667,1.0,0.125,0.0,1.0,0.8812215023591776,1.0,0.0,0
0.8484848484848486,0.9534598735989005,0.3333333333333333,0.4375,1.0,1.0,0.594347897465108,1.0,0.0,0
0.1178429769687939,0.13101260246427435,0.3333333333333333,0.0625,1.0,0.0,0.4604417675821059,0.3333333333333333,0.0,0
0.5007909805241768,0.9277049101266838,0.6666666666666667,0.0625,1.0,1.0,0.4500532239322632,1.0,0.0,0
0.9393939393939394,-0.30080542949070227,0.3333333333333333,0.4375,1.0,0.0,0.3717867286668018,0.3333333333333333,0.0,0
0.327023750804762,0.2756243510742105,0.6666666666666667,0.3125,1.0,0.0,0.44619652073056876,0.3333333333333333,0.0,0
0.36254825600619184,0.49809575910698956,0.6666666666666667,0.1875,1.0,0.0,0.25513726952189103,1.0,0.0,0
0.312742743285376,0.6474946445150466,0.6666666666666667,0.0,1.0,1.0,0.5870692622688523,0.3333333333333333,0.0,0
0.4545454545454546,0.3333333333333333,1.0,0.3125,1.0,1.0,1.2508269009186748,0.3333333333333333,0.0,0
0.3385373112685304,1.0,1.0,0.0,1.0,1.0,0.32842566196816686,0.6666666666666667,0.0,0
0.8787878787878789,0.6666666666666667,1.0,0.375,0.0,1.0,0.8791607873578942,1.0,0.0,0
0.7878787878787878,0.6666666666666667,1.0,0.625,1.0,0.0,-0.3311595284236509,0.3333333333333333,0.0,0
0.6666666666666667,0.5056689514638693,0.6666666666666667,0.4375,1.0,1.0,0.8503512788583407,0.0,0.0,0
0.9393939393939394,-0.6566251973757947,0.0,0.375,1.0,0.0,0.4763935480118658,0.0,0.0,0
0.4912279697425877,1.0,1.0,0.125,0.0,1.0,0.5877396430983832,1.0,0.0,0
0.4853502632647567,0.6666666666666667,1.0,0.0625,0.0,1.0,0.8487287516480166,1.0,0.0,0
0.3860595637738809,0.6666666666666667,1.0,0.0625,1.0,1.0,0.2657433125243243,0.0,0.0,0
1.0,0.3333333333333333,1.0,0.375,0.0,1.0,0.834848235835701,0.6666666666666667,0.0,0
0.3472298282991179,0.6666666666666667,1.0,0.125,1.0,0.0,-0.39933332316023146,0.6666666666666667,0.0,0
0.45225336343446493,0.6666666666666667,1.0,0.0625,1.0,1.0,0.6544002719401192,0.6666666666666667,0.0,0
0.9393939393939394,0.6763936744148601,0.0,0.3125,1.0,1.0,0.525249425068459,1.0,0.0,0
0.44994973651172,0.9084586242670648,0.6666666666666667,0.0,1.0,1.0,0.4320388196415662,1.0,0.0,0
0.8484848484848486,0.6666666666666667,1.0,0.375,0.0,1.0,0.9222848150509233,1.0,0.0,0
0.55102484906447,1.0,1.0,0.1875,0.0,1.0,0.6202323938095433,1.0,0.0,0
0.8181818181818181,0.07420844828055907,0.6666666666666667,0.375,1.0,0.0,0.19660015871145003,0.6666666666666667,0.0,0
0.49977561593981495,0.3333333333333333,1.0,0.125,1.0,1.0,0.5917179224962774,0.0,0.0,0
0.3716342110988227,1.0,1.0,0.0,1.0,1.0,0.5227541416760637,1.0,0.0,0
0.7575757575757576,1.0006234475896114,0.6666666666666667,0.3125,1.0,1.0,0.44340607378976143,1.0,0.0,0
-0.07518627812888534,0.3333333333333333,1.0,0.125,1.0,0.0,1.4643950554684113,1.0,1.0,0
0.8484848484848486,1.0,1.0,0.3125,0.0,1.0,0.43598370037816764,1.0,0.0,0
0.2434971316050858,1.0,1.0,0.0,1.0,0.0,-0.6115848590451236,1.0,0.0,0
0.6855631742441638,0.3333333333333333,1.0,0.25,1.0,1.0,1.045360383334392,0.6666666666666667,0.0,0
0.3011111477130972,0.5122414341721246,0.0,0.0,1.0,1.0,0.7596749902974995,0.3333333333333333,0.0,0
0.312742743285376,0.6474946445150466,0.6666666666666667,0.0,1.0,1.0,0.5870692622688523,0.3333333333333333,0.0,0
0.365237290760121,1.0,1.0,0.0625,1.0,1.0,0.166589932971429,0.3333333333333333,0.0,0
0.5424875041414444,1.0,1.0,0.25,1.0,1.0,0.7434863313728781,1.0,0.0,0
0.5293312710988555,0.8725996688905427,0.3333333333333333,0.125,1.0,1.0,0.5574554989471432,1.0,0.0,0
0.55102484906447,1.0,1.0,0.1875,0.0,1.0,0.6202323938095433,1.0,0.0,0
0.3983341905904128,1.0,1.0,0.0625,1.0,1.0,0.36091841267932673,0.6666666666666667,0.0,0
1.0,0.6666666666666667,1.0,0.375,0.0,1.0,0.706664676585778,1.0,0.0,0
1.0,0.6666666666666667,1.0,0.5625,0.0,1.0,1.0589167171114937,1.0,0.0,0
0.4912279697425877,1.0,1.0,0.125,0.0,1.0,0.5877396430983832,1.0,0.0,0
0.55102484906447,1.0,1.0,0.1875,0.0,1.0,0.6202323938095433,1.0,0.0,0
0.43143109042070515,1.0,1.0,0.0625,1.0,1.0,0.5552468923872236,1.0,0.0,0
0.3939393939393939,1.4565052079095169,0.3333333333333333,0.4375,1.0,1.0,0.7422493878115259,1.0,0.0,0
0.06700173295633667,0.11176631660465638,0.3333333333333333,0.0,1.0,0.0,0.44242736329140836,0.3333333333333333,0.0,0
0.5007909805241768,0.9277049101266838,0.6666666666666667,0.0625,1.0,1.0,0.4500532239322632,1.0,0.0,0
0.5990663154306907,0.3333333333333333,1.0,0.125,0.0,1.0,1.17470336161997,1.0,0.0,0
0.26661067596347626,1.0,1.0,0.0625,1.0,0.0,-0.5309794534242875,1.0,0.0,0
0.2933106554550668,1.0,1.0,0.125,1.0,0.0,-0.6928151824210251,0.6666666666666667,0.0,0
0.5293312710988555,0.8725996688905427,0.3333333333333333,0.125,1.0,1.0,0.5574554989471432,1.0,0.0,0
0.696969696969697,0.6666666666666667,1.0,0.375,1.0,1.0,1.1305359574466018,1.0,0.0,0
0.312742743285376,0.6474946445150466,0.6666666666666667,0.0,1.0,1.0,0.5870692622688523,0.3333333333333333,0.0,0
0.5120502427563471,0.6666666666666667,1.0,0.125,1.0,1.0,0.6868930226512793,0.6666666666666667,0.0,0
