wife_age,wife_education,husband_education,children,wife_religion,wife_working,husband_ocupation,living,media_exposure,target
0.2727272727272727,0.6666666666666667,0.6666666666666667,0.0625,1.0,1.0,0.6666666666666667,0.3333333333333333,0.0,0
0.303030303030303,1.0,1.0,0.0625,1.0,0.0,0.0,1.0,0.0,0
0.9696969696969697,0.0,0.6666666666666667,0.25,1.0,1.0,0.6666666666666667,0.6666666666666667,1.0,0
0.606060606060606,1.0,1.0,0.125,1.0,1.0,0.6666666666666667,0.6666666666666667,0.0,0
0.6666666666666667,0.6666666666666667,1.0,0.125,0.0,1.0,0.3333333333333333,1.0,0.0,0
0.8484848484848486,0.0,0.3333333333333333,0.4375,1.0,1.0,0.6666666666666667,1.0,0.0,0
0.8484848484848486,0.3333333333333333,0.3333333333333333,0.0625,1.0,0.0,0.6666666666666667,0.3333333333333333,0.0,0
0.696969696969697,0.6666666666666667,0.6666666666666667,0.0625,0.0,1.0,0.6666666666666667,1.0,0.0,0
0.9393939393939394,0.0,0.3333333333333333,0.4375,1.0,0.0,0.6666666666666667,0.3333333333333333,0.0,0
0.8181818181818181,0.0,0.6666666666666667,0.3125,1.0,0.0,0.6666666666666667,0.3333333333333333,0.0,0
0.3939393939393939,0.6666666666666667,0.6666666666666667,0.1875,1.0,0.0,0.3333333333333333,1.0,0.0,0
0.25369634075983116,0.6666666666666667,0.6666666666666667,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0
0.4545454545454546,0.3333333333333333,1.0,0.3125,1.0,1.0,0.6666666666666667,0.3333333333333333,0.0,0
0.3201493637359427,1.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666667,0.0,0
0.8787878787878789,0.6666666666666667,1.0,0.375,1.0,1.0,0.3333333333333333,1.0,0.0,0
0.7878787878787878,0.6666666666666667,1.0,0.625,1.0,0.0,0.6666666666666667,0.3333333333333333,0.0,0
0.6666666666666667,0.6666666666666667,0.6666666666666667,0.4375,1.0,1.0,0.6666666666666667,0.0,0.0,0
0.9393939393939394,-0.08340757362472262,0.0,0.375,1.0,0.0,0.6666666666666667,0.0,0.0,0
0.4242424242424243,1.0,1.0,0.125,1.0,1.0,0.0,1.0,0.0,0
0.36363636363636365,0.6666666666666667,1.0,0.0625,1.0,1.0,0.6666666666666667,1.0,0.0,0
0.2727272727272727,0.6666666666666667,1.0,0.0625,1.0,1.0,0.3333333333333333,0.0,0.0,0
1.0,0.3333333333333333,1.0,0.375,0.0,1.0,0.3333333333333333,0.6666666666666667,0.0,0
0.21212121212121215,0.6666666666666667,1.0,0.125,1.0,0.0,0.3333333333333333,0.6666666666666667,0.0,0
0.5757575757575757,0.6666666666666667,1.0,0.0625,0.0,1.0,0.3333333333333333,0.6666666666666667,0.0,0
0.9393939393939394,0.20446326524186065,0.0,0.3125,0.0,1.0,0.3333333333333333,1.0,0.0,0
0.340846631493855,0.3333333333333333,0.6666666666666667,0.0,1.0,1.0,0.3333333333333333,1.0,0.0,0
0.8484848484848486,0.6666666666666667,1.0,0.375,1.0,1.0,0.6666666666666667,1.0,0.0,0
0.9696969696969697,1.0,1.0,0.1875,1.0,1.0,0.3333333333333333,1.0,0.0,0
0.8181818181818181,0.3333333333333333,0.6666666666666667,0.375,1.0,0.0,0.6666666666666667,0.6666666666666667,0.0,0
0.1515151515151515,0.3333333333333333,1.0,0.125,1.0,1.0,0.6666666666666667,0.0,0.0,0
0.35616147457419417,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0
0.7575757575757576,0.6666666666666667,0.6666666666666667,0.3125,1.0,1.0,0.6666666666666667,1.0,0.0,0
0.3939393939393939,0.3333333333333333,1.0,0.125,1.0,0.0,1.0,1.0,1.0,0
0.8484848484848486,1.0,1.0,0.3125,0.0,1.0,0.3333333333333333,1.0,0.0,0
0.42026078643665354,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.21212121212121215,0.3333333333333333,1.0,0.25,1.0,1.0,0.6666666666666667,0.6666666666666667,0.0,0
0.25744675477850854,0.040243443034549575,0.0,0.0,1.0,1.0,0.6666666666666667,0.3333333333333333,0.0,0
0.3575377003667929,0.0,0.6666666666666667,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0
0.24242424242424243,1.0,1.0,0.0625,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0
0.606060606060606,1.0,1.0,0.25,1.0,1.0,0.0,1.0,0.0,0
0.9393939393939394,0.3440469776247163,0.3333333333333333,0.125,1.0,1.0,0.3333333333333333,1.0,0.0,0
0.7272727272727273,1.0,1.0,0.1875,1.0,1.0,0.6666666666666667,1.0,0.0,0
0.3939393939393939,1.0,1.0,0.0625,1.0,1.0,0.0,0.6666666666666667,0.0,0
1.0,0.6666666666666667,1.0,0.375,1.0,1.0,0.0,1.0,0.0,0
1.0,0.6666666666666667,1.0,0.5625,1.0,1.0,0.0,1.0,0.0,0
