sepal_length,sepal_width,petal_length, petal_width,target
0.25984570884310254,0.23798963101341672,0.26772234602363865,0.2715357267616878,0
0.18710471699419903,0.40104073497356946,0.22725768072975594,0.41797644026478786,0
0.1250720589872495,0.38228819945020515,0.16905902220938795,0.39001903667072474,0
0.21933436667660036,0.3345591749469617,0.24605160907787277,0.358673387289497,0
0.156779646525027,0.294292349953936,0.18415687205028972,0.30979554234137363,0
0.07142495091801083,0.08328703623246188,0.07627285522248044,0.09194628639073907,0
0.1143971122840218,0.3501420392548095,0.1547021773163088,0.35719788675044206,0
0.22502134732315227,0.31304096089103534,0.2478984299686332,0.3387294900469458,0
0.255617437023118,0.31391194277252155,0.27534565284180446,0.344403908101523,0
-0.06847345331994718,0.13689350973559986,-0.040581652961420925,0.12177915395251217,0
0.4495269119256437,0.582301777445453,0.4887635771839175,0.6349735763791758,1
0.5709586347078778,0.4964496996771255,0.5842897807117299,0.5709930042787644,1
0.6750929351944353,0.5612096362780439,0.6869843291130371,0.6501590456188407,1
0.6323072941858557,0.45727064797684,0.6331803917769719,0.5427318357081735,1
0.639882009238786,0.510999413170393,0.6480095554009347,0.5959676713779504,1
0.6768743621073152,0.5484328149272252,0.6866565970288713,0.6380651180416027,1
0.7512623339986808,0.48041694667126733,0.742859501937606,0.5839323605692737,1
0.5971509328671486,0.4990146128732388,0.6080595721298769,0.5776127925636152,1
0.5954908267740802,0.5616760571407613,0.6159848836027716,0.6380424337449481,1
0.38142832384460135,0.388673697570394,0.3988948401661488,0.43667988691104853,1
0.7780546664040738,0.6462775058467601,0.7916808616744593,0.7488095269768125,2
0.5071627444328926,0.5308646357127844,0.5324990154664353,0.5942534184765559,2
0.951765732428672,0.4858438172278644,0.9226854638295585,0.6208461113972346,2
0.5365439723164582,0.4638985870514201,0.548677110409078,0.5340313690797984,2
0.7424814122690084,0.6318650180157086,0.7577569728809936,0.7292334201939868,2
0.8473742622653727,0.5365930696892741,0.8371029026034496,0.6535177586548135,2
0.5092623452389485,0.48805127201876025,0.5279459147949721,0.5531173485106806,2
0.4956436145286809,0.5339828740235767,0.5226827802907107,0.5954548840044162,2
0.7033730569573019,0.5303344424836285,0.7075977280020154,0.6247195238021653,2
0.8358080407107736,0.45206938435742333,0.814086792877137,0.569824786381558,2
