sepal_length,sepal_width,petal_length, petal_width,target
0.2455272051564994,0.6070121209419789,0.20977747893305365,0.15657167592558088,0
-0.013509795738614465,0.4176326792055734,-0.0855713995034477,-0.12107696321161433,0
0.19922483163423693,0.19379110133797248,0.2192509711109254,0.20153569548752742,0
-0.22873091862900793,-0.22701411128201873,-0.25098086808733683,-0.23025658201265975,0
0.29178883206045214,0.776935375085209,0.24018547264816717,0.17222113843538966,0
0.22309927701132676,0.988718438197983,0.11886431841026796,0.03326809750198087,0
0.2814193048890527,0.7074508768237874,0.23852264803695927,0.17654175364114338,0
0.10268856142225213,0.4758772746774206,0.05129911900413048,0.010129346353886409,0
0.25330802095631,0.6721705853814056,0.2088881121012665,0.15008311625806942,0
-0.02336856143302906,0.6262520355174098,-0.13223618547578783,-0.18545901806472412,0
0.26246355260465726,0.0127114676551711,0.32866371843429776,0.32599693499115195,1
0.5395803775793659,0.5113341061004271,0.5960397854581051,0.5492126200652957,1
0.3919048351236967,0.12625878365580437,0.473145723645209,0.46002240382735615,1
0.5628457136417563,0.4715026535339499,0.6318957831049509,0.5883223371187744,1
0.4387908433615607,0.46596788175057713,0.47647333742014675,0.4341200246512972,1
0.6460089938045482,0.619690598868634,0.7123737760870632,0.6556712428529856,1
0.6088649663265836,0.5397018870127034,0.6786944616789051,0.6290319960851636,1
0.44607051889089205,0.20298899910240487,0.5288101298856864,0.508821700334762,1
0.5703336792824885,0.09377436505910304,0.7033290528183731,0.6918971941695754,1
0.4770265120094014,0.3139569174234793,0.5496067721308989,0.5199758290997314,1
0.5987297240296816,0.6406138390194117,0.6493594474800432,0.591159283037877,2
0.5536567000584747,-0.04762492446313524,0.7055212177946911,0.706238818257934,2
0.6863919524051424,0.5697435928447938,0.7714612591016462,0.718771123783287,2
0.44045448971956125,-0.14636699072886344,0.5790732810578179,0.5888878600387589,2
0.5694613972728506,0.0680127226009068,0.7064581223413577,0.6972267131366983,2
0.6825151056731011,0.6505976044458431,0.753305060439161,0.6937486308851998,2
0.6278686331816072,0.5677065714980587,0.6980459605358222,0.6458825137048799,2
0.8526443798265243,1.0022939202747356,0.9099733063648487,0.8194218254620936,2
0.8013149407371193,0.34036494316357857,0.9539326318277445,0.920094770538043,2
0.3870780030991458,0.0003593430060337971,0.4877271368769337,0.4853610118982012,2
