Position,Oral,Written,Combine,Race_B,Race_H,Race_W,target
1.0,1.0544449170565717,0.5565217391304346,0.5042405551272167,0.0,0.0,0.0,1
1.0,0.6380263717566994,0.4999999999999998,0.5034695451040865,0.0,0.0,1.0,1
1.0,0.6556784347086346,0.4782608695652173,0.49701233616037,0.0,0.0,1.0,1
1.0,0.2658443215652915,0.4869565217391303,0.6997301464919043,0.0,0.0,0.0,1
1.0,0.5672054444917058,0.5130434782608695,0.7082498072474942,1.0,0.0,0.0,1
1.0,0.49617184176945983,0.5086956521739129,0.6727447956823439,0.0,0.0,1.0,1
1.0,0.33666524883028504,0.6695652173913043,0.6727447956823439,0.0,0.0,1.0,1
1.0,0.2392598894087623,0.5304347826086955,0.6997301464919043,0.0,0.0,0.0,1
1.0,0.7443641003828159,0.3695652173913042,0.4649190439475712,0.0,0.0,1.0,1
1.0,0.6646108039132286,0.4130434782608694,0.45769082498072455,0.0,0.0,1.0,1
1.0,0.620374308804764,0.4347826086956521,0.7198149575944487,0.0,0.0,1.0,1
1.0,0.18609102509570397,0.28260869565217384,0.6727447956823438,0.0,0.0,1.0,0
1.0,0.0442364951084645,0.3695652173913042,0.6727447956823438,0.0,0.0,1.0,0
1.0,0.03551680136112301,0.5826086956521739,0.6997301464919043,1.0,0.0,0.0,0
1.0,0.06210123351765218,0.34782608695652173,0.6727447956823438,0.0,0.0,1.0,0
1.0,0.2834963845172267,0.4869565217391303,0.6997301464919043,0.0,0.0,0.0,0
1.0,0.2569119523606975,0.19565217391304346,0.6765998457979954,0.0,0.0,1.0,0
1.0,0.34559761803487876,0.5826086956521739,0.6997301464919043,1.0,0.0,0.0,0
1.0,-0.035516801361122896,0.6173913043478259,0.6997301464919043,0.0,1.0,0.0,0
1.0,0.2037430880476394,0.708695652173913,0.7082498072474942,1.0,0.0,0.0,0
1.0,0.1239897915780519,0.6695652173913043,0.6727447956823439,0.0,1.0,0.0,0
1.0,0.22160782645682708,0.5391304347826086,0.7082498072474942,1.0,0.0,0.0,0
1.0,0.07082092726499367,0.4652173913043477,0.6997301464919043,0.0,0.0,0.0,0
