Position,Oral,Written,Combine,Race_B,Race_H,Race_W,target
0.0,0.9102792364846498,0.4775510204081632,0.8803652188753307,0.0,0.0,1.0,1
0.0,0.7152333319454062,0.44489795918367336,0.8462326137042407,0.0,0.0,1.0,1
0.0,0.8615177603498388,0.44489795918367336,0.8206331598259237,0.0,0.0,1.0,1
0.0,0.7639948080802171,0.44489795918367336,0.8163665841795374,0.0,0.0,1.0,1
0.0,0.6420911177431899,0.44489795918367336,0.8142332963563442,0.0,0.0,1.0,1
0.0,0.7801836181569742,0.47346938775510206,0.7850499189350627,0.0,0.0,1.0,1
0.0,0.6338991897525416,0.4,0.7850499189350627,0.0,0.0,1.0,1
1.0,0.4470452132039463,0.5551020408163264,0.5427254885229115,0.0,0.0,1.0,1
1.0,0.5363762374829198,0.4979591836734694,0.7679836163495178,0.0,0.0,1.0,1
1.0,0.5607569755503253,0.5877551020408163,0.7146514207696902,0.0,0.0,1.0,1
1.0,0.6420911177431899,0.7142857142857142,0.6862360269647579,0.0,0.0,1.0,1
1.0,0.21142976052054008,0.6734693877551019,0.5144295588360781,0.0,0.0,1.0,0
1.0,0.5851377136177308,0.3877551020408163,0.4565235941633242,1.0,0.0,0.0,0
1.0,0.4632340232807034,0.46938775510204067,0.5152828739653553,0.0,0.0,1.0,0
1.0,0.74780599800346,0.26530612244897966,0.45089171431009467,0.0,0.0,1.0,0
1.0,0.3007607847995136,0.5510204081632653,0.5155559348067241,0.0,1.0,0.0,0
1.0,0.27638004673210814,0.5510204081632653,0.514429558836078,0.0,0.0,1.0,0
1.0,0.49580668933875727,0.3877551020408163,0.6232272378189263,1.0,0.0,0.0,0
1.0,0.1870490224531346,0.5918367346938775,0.46565406604659093,0.0,0.0,1.0,0
1.0,0.3251415228669191,0.4897959183673468,0.5201126375970646,0.0,1.0,0.0,0
1.0,0.5527600934642164,0.2857142857142856,0.378359928321529,1.0,0.0,0.0,0
1.0,0.21142976052054008,0.510204081632653,0.42696475808516077,0.0,1.0,0.0,0
1.0,0.6015215695990274,0.22448979591836737,0.36129362573598434,0.0,0.0,1.0,0
1.0,0.1870490224531346,0.510204081632653,0.42696475808516077,0.0,1.0,0.0,0
