V1,V2,V3,V4,V5,target
0.4654692194735031,0.4017713289614159,0.3318547792273619,0.3693468565338006,0.3526939192687681,0
0.4438340436647267,0.3968046805759563,0.1075067165208883,0.2880308864406049,0.3207224770696182,0
0.5483769271806755,0.4546404288677351,0.6758662888299909,0.5226111847085484,0.4367579045123687,0
0.3925535707421178,0.3537829051967536,0.052030071457529,0.2415319974452288,0.280455916213139,0
0.2925577372767131,0.2656763731819116,0.0080930754615417,0.170585033483104,0.2067270470841449,0
0.4348953176292559,0.3722909374203225,0.357158909548299,0.3595489397689893,0.3330396334726276,0
0.5190683226967849,0.4318019012957284,0.6174883022131913,0.487846224497246,0.4117554421867055,0
0.270910570902976,0.1960293402438482,0.7693835393399214,0.3918962863080998,0.2482400400466186,0
0.4737839670005941,0.4188508716928096,0.1868549148493173,0.3296031122971344,0.347740402238139,0
0.2588001903071608,0.2391782001428312,-0.0562074095512602,0.1314452993174142,0.1781484476953489,1
0.4983634408456407,0.4327832955753826,0.3153868055862327,0.3831910869354856,0.3746418591798411,1
0.4967366159788483,0.4125821847207956,0.6007139125981805,0.4698642274818952,0.3947707212119852,1
0.4149795522153152,0.358300665242769,0.2941869395158737,0.3287704365358368,0.3143124169884307,1
0.4809855816273548,0.4219921843467342,0.2388526125950576,0.3497066383411843,0.3566914923256631,1
0.3914468669755483,0.3265503796283827,0.4517374295456907,0.3636237301746668,0.3094798511517825,0
0.4863162616283328,0.4225203617666567,0.3047306536921049,0.3729970203373031,0.3653593725037546,0
0.2797880831792075,0.2535731260983523,0.0154658717046346,0.1655115168071785,0.1982798412735998,0
0.5238799275774271,0.4609983021717641,0.2392302912275588,0.3744691699030275,0.3869411644927176,0
0.481811169840168,0.3964673974228157,0.6393298610475466,0.4731450324566351,0.3871342429705885,1
0.4527572081534536,0.4059721034019113,0.0915346055227191,0.2882538916000154,0.325818414791913,0
0.2735578297786921,0.2500308282157327,-0.0169491007033855,0.1519788757613453,0.1914732915320844,0
0.5088790029573236,0.4482684355438844,0.2252093171965362,0.3615447697617032,0.3753267021790293,0
0.2495942705774136,0.230606185239169,-0.0532313797382337,0.1270694614299681,0.171884256527923,1
0.4867943592723899,0.4110948422357254,0.4854994099864126,0.4287756394758537,0.3791750119492588,0
0.3018045110283971,0.2186168645076144,0.8535732032808483,0.4354974742678026,0.2762840765638361,1
0.3111434792209915,0.2508416883187522,0.4919458339704078,0.3298281213459472,0.2558996269588608,0
0.492916620013941,0.4310799100328425,0.2658096234633832,0.3648390480944872,0.3671076039862128,0
0.3914278310618094,0.3363720007857438,0.3017804216940966,0.3175694359397165,0.2982850856909422,0
0.4905609115740448,0.4118213065313164,0.5266633544834809,0.4435789848088433,0.3848980998503987,0
0.5672482730028755,0.4860746789385344,0.458487160165878,0.4667095349959641,0.4338452447550562,0
0.4240842597672699,0.3538364712993092,0.4884943485328563,0.393662758647216,0.3352154871199842,0
0.42569685233821,0.3701405650389493,0.2623649672997236,0.3251577299018818,0.3194906007593113,0
0.5303465512361658,0.4657308376695696,0.2567827292124217,0.3835741786657083,0.3928060445735584,0
0.4862595955575359,0.4044553378141738,0.5792769085758698,0.4572621621029595,0.3857906403547613,1
0.3938263262952152,0.3234208396056817,0.5324346147457814,0.3897685018071244,0.3171733988187077,0
0.2501269854805485,0.2320987716367295,-0.068592233146717,0.1226590994519278,0.1711142220352998,0
0.3081786213906797,0.2468181373232067,0.5121515842536067,0.3343285988031255,0.2553173317382434,0
0.5812139830699208,0.497519888097032,0.4777310334182851,0.4806427718563904,0.445119778262749,0
0.5467183731538636,0.4621724619766513,0.5380677665553962,0.4793480299260193,0.4253145871274041,1
0.4079294254412108,0.3193531004018455,0.7900193591897612,0.4769617467266642,0.3463163146996295,1
0.5257561800057565,0.4523527124356643,0.3970198525629956,0.4239955343836551,0.4000284692099453,0
0.4910179049379973,0.4279274699353,0.2875243337719794,0.3704154348558822,0.3673889807749912,0
0.47841318692883,0.4041438594723402,0.4752069505607914,0.4207996851742047,0.3725025542881336,0
0.4783213057927179,0.4072781555632425,0.4261623613827064,0.4056880586472072,0.3687808713748647,0
0.5189208015727511,0.4552237796329554,0.258465559555273,0.3775257848220178,0.3848814309478815,0
0.4791214061525852,0.4181371915310836,0.2717540587144218,0.3587376880318682,0.3578313289601137,0
0.4112634732479,0.3518260440488656,0.3413316237661782,0.3411107017958857,0.3152095110189389,1
0.6189718252493284,0.5457761688631648,0.2658902276716742,0.4372935796956845,0.4559266894337444,0
0.4345675539511502,0.3490140619407545,0.7073801918441591,0.4668938535306908,0.3589225097862335,1
0.2915110078604521,0.2177105897493366,0.724631316175569,0.3899921572314056,0.2594173291870976,0
