Position,Oral,Written,Combine,Race_B,Race_H,Race_W,target
0.0,0.9545019811074258,0.9790418113848404,1.0185489313316956,0.0,0.0,1.0,1
0.0,0.836412985653802,0.8286375727219748,0.8724283245832997,0.0,0.0,1.0,1
0.0,0.7882031077640315,0.776376433528439,0.8190525292373321,0.0,0.0,1.0,1
0.0,0.7407623883557242,0.7243941343996115,0.7661471902815646,0.0,0.0,1.0,1
0.0,0.7243694806752221,0.7085258228226786,0.7493040322601365,0.0,0.0,1.0,1
0.0,0.6437940325477508,0.7494466320380525,0.7481836467337913,0.0,1.0,0.0,1
0.0,0.7084731454613482,0.6914068357034516,0.7317820556982845,0.0,0.0,1.0,1
0.0,0.5904318517221144,0.7023862089293085,0.696510859105427,0.0,1.0,0.0,1
0.0,0.6851495148886865,0.6666325328604669,0.7063089565159185,0.0,0.0,1.0,1
0.0,0.6813197257038998,0.6609967552313971,0.7010495251166154,0.0,0.0,1.0,1
0.0,0.6789879504779898,0.6580053816591229,0.6981494717451803,0.0,0.0,1.0,1
0.0,0.6695014659081268,0.648888207970093,0.6884475706838546,0.0,0.0,1.0,1
0.0,0.5636195253402432,0.5374036092721401,0.5734827631314293,0.0,0.0,1.0,0
0.0,0.6326712466802752,0.6096783090354734,0.6481620627842833,0.0,0.0,1.0,0
0.0,0.5664478730327817,0.5391443073021207,0.575703997962441,0.0,0.0,1.0,0
0.0,0.5664478730327817,0.5391443073021207,0.575703997962441,0.0,0.0,1.0,0
0.0,0.5500549653522794,0.5232759957251876,0.5588608399410125,0.0,0.0,1.0,0
0.0,0.4866658831682941,0.5824988099603521,0.5765427530271311,0.0,1.0,0.0,0
0.0,0.5297676657014204,0.5017037770684146,0.536688031566914,0.0,0.0,1.0,0
0.0,0.3237931955299432,0.350623140799402,0.3582284516096136,0.0,0.0,0.0,0
0.0,0.4502096622887265,0.54227808857735,0.5356986931605571,0.0,1.0,0.0,0
0.0,0.4618559631945101,0.4288427265047316,0.4620195124606271,0.0,0.0,1.0,0
0.0,0.3948450750550027,0.4838911492670582,0.4755210501246988,0.0,1.0,0.0,0
0.0,0.5294740512127712,0.5002771346201994,0.5356017793566399,0.0,0.0,1.0,0
1.0,0.7728377741647057,0.77123975204215,0.7377483405668999,0.0,1.0,1.0,1
0.0,0.6148900455098535,0.6092430455302861,0.5846709706214023,0.0,1.0,1.0,1
0.0,0.5685259270222603,0.5526701707289476,0.5349930048246122,0.0,0.0,1.0,1
0.0,0.6886722790611545,0.4461912840736687,0.5306386340345357,1.0,0.0,0.0,1
0.0,0.5450834468519711,0.5337812091586157,0.5149839784775248,0.0,0.0,1.0,1
0.0,0.5358628537941172,0.5274632982544161,0.5076984502148989,0.0,0.0,1.0,1
0.0,0.6200473404850966,0.3931195115982414,0.4732338833830333,1.0,0.0,0.0,1
0.0,0.537844241693877,0.5223898930405366,0.5058820987613544,0.0,0.0,1.0,1
0.0,0.4776827444272374,0.4833633555269973,0.4595010436699586,0.0,0.0,1.0,1
0.0,0.6084484621909731,0.3815503167835812,0.4621646306970477,1.0,0.0,0.0,1
0.0,0.4860142687646634,0.2751164307675792,0.3535703758748284,1.0,0.0,0.0,0
0.0,0.3272736361748123,0.3167118583364772,0.3072160149691536,0.0,0.0,0.0,0
0.0,0.4636326696106323,0.2537473203674644,0.332713081065481,1.0,0.0,0.0,0
0.0,0.42848676994696,0.3991018906753411,0.3940452085767852,0.0,0.0,0.0,0
0.0,0.2948646929134424,0.3232722610369704,0.2967362715900431,0.0,0.0,0.0,0
0.0,0.4113041741154572,0.2132507072407246,0.2889256540865793,1.0,0.0,0.0,0
0.0,0.3684180314032429,0.1779972451170916,0.2519538816484958,1.0,0.0,0.0,0
1.0,0.8974740883910308,0.857910618886471,0.8368962313007182,0.0,1.0,1.0,1
0.0,0.6004666485406233,0.6085896674979933,0.5781280555950968,0.0,1.0,1.0,0
0.0,0.5967634150001737,0.5684849801713501,0.5554463569319841,0.0,0.0,1.0,0
0.0,0.6152972382481517,0.6166487420392571,0.5887404492829968,0.0,1.0,1.0,0
0.0,0.5807751389112699,0.5943905607491106,0.5621975066143858,0.0,1.0,1.0,0
0.0,0.5564382392198003,0.5770042216595497,0.5425942398701057,0.0,1.0,1.0,0
0.0,0.566600988799321,0.5464046775777845,0.5308707872331883,0.0,0.0,1.0,0
1.0,0.647632009221306,0.7377458589054383,0.6877808278304456,0.0,0.0,1.0,1
1.0,0.6430000010238811,0.8282173565283644,0.7331454222247435,0.0,0.0,1.0,1
1.0,0.6519091632400936,0.8123519344838706,0.7289450584961372,0.0,0.0,1.0,1
1.0,0.6396776061250735,0.8134897659098764,0.7238702019354611,0.0,0.0,1.0,1
1.0,0.6253319770769298,0.816327922682932,0.7187078960915777,0.0,0.0,1.0,1
1.0,0.632262320611084,0.79913088404775,0.712890529436057,0.0,0.0,1.0,1
1.0,0.6158026196298171,0.8036693661678556,0.7076407743089667,0.0,0.0,1.0,1
1.0,0.5933183240818349,0.8072766456105555,0.6991080641145287,0.0,0.0,1.0,1
1.0,0.5997957931322696,0.7991437276316671,0.6978408583204422,0.0,0.0,1.0,1
1.0,0.5868087875352841,0.7747895224358406,0.679028069892256,0.0,0.0,1.0,1
1.0,0.5875792832516582,0.7596932230609909,0.6714573018130949,0.0,0.0,1.0,1
1.0,0.4759994194869544,0.6783612966546966,0.5769990290853181,0.0,0.0,1.0,0
1.0,0.6902543273687117,0.4431004126831051,0.5528087764190878,1.0,0.0,0.0,0
1.0,0.4990718427697206,0.6626579546179642,0.5794520247746142,0.0,0.0,1.0,0
1.0,0.5300595407807213,0.6522810789439858,0.5883730321715688,0.0,0.0,1.0,0
1.0,0.2647985389850306,0.518633642673301,0.3951704189544682,0.0,0.0,1.0,0
1.0,0.4690370084566843,0.654938294136276,0.5614691957244798,0.0,0.0,1.0,0
1.0,0.6271387242236546,0.3384323693960264,0.4685705281417139,1.0,0.0,0.0,0
