sepal_length,sepal_width,petal_length, petal_width,target
0.3055555555555556,0.5833333333333333,0.13086055172019004,0.04166666666666667,0
0.2222222222222221,0.7083333333333333,0.1320495690408518,0.125,0
0.08333333333333326,0.6666666666666667,0.04301929922340869,0.04166666666666667,0
0.2222222222222221,0.5416666666666665,0.19098733766183615,0.16666666666666669,0
0.13888888888888884,0.5833333333333333,0.07723513189419143,0.04166666666666667,0
0.19444444444444442,0.41666666666666674,0.12779165729375733,0.04166666666666667,0
0.19444444444444442,0.5833333333333333,0.14762303816302685,0.125,0
0.25,0.625,0.1048150654137989,0.04166666666666667,0
0.25,0.5833333333333333,0.1129854117781905,0.04166666666666667,0
0.11111111111111116,0.5,0.08463825465197489,0.04166666666666667,0
0.44444444444444464,0.5,0.6379310344827585,0.7083333333333334,1
0.4999999999999998,0.33333333333333326,0.49999999999999994,0.475026251144151,1
0.5555555555555556,0.20833333333333326,0.6551724137931034,0.6471636285874856,1
0.4999999999999998,0.33333333333333326,0.6206896551724137,0.6386335018067906,1
0.5833333333333335,0.375,0.5517241379310345,0.5309698398321213,1
0.6388888888888888,0.41666666666666674,0.5689655172413792,0.5416666666666667,1
0.6944444444444444,0.33333333333333326,0.6379310344827585,0.610628374607459,1
0.6666666666666667,0.41666666666666674,0.6724137931034482,0.6666666666666667,1
0.4722222222222223,0.375,0.586206896551724,0.6070733923527087,1
0.38888888888888884,0.25,0.5326519238395908,0.5329575919302703,1
0.7222222222222223,0.5,0.7931034482758621,0.9166666666666666,2
0.36111111111111094,0.33333333333333326,0.4590139598045632,0.45616373449943093,2
0.9444444444444442,0.33333333333333326,0.9655172413793103,0.9886482943749987,2
0.5555555555555556,0.29166666666666674,0.6551724137931034,0.662853955320914,2
0.6666666666666667,0.5416666666666665,0.7931034482758621,0.8333333333333335,2
0.8055555555555556,0.5,0.8448275862068964,0.7083333333333334,2
0.5277777777777779,0.33333333333333326,0.6379310344827585,0.6546663102472091,2
0.4999999999999998,0.41666666666666674,0.6551724137931034,0.7083333333333334,2
0.5833333333333335,0.33333333333333326,0.7758620689655171,0.8269667134103091,2
0.8055555555555556,0.41666666666666674,0.8103448275862069,0.6250000000000001,2
