sepal_length,sepal_width,petal_length, petal_width,target
0.19444444444444442,0.625,0.05084745762711865,0.16687641913867535,0
0.05555555555555558,0.12499999999999989,-0.08469534212873842,0.6625638785935564,0
0.0277777777777779,0.5,-0.14992168124378435,0.1213138743258213,0
0.19444444444444442,0.625,0.1016949152542373,0.25985668808065476,0
0.2222222222222221,0.7499999999999998,0.15254237288135591,0.17409238253836157,0
0.13888888888888884,0.41666666666666674,-0.007029266634375753,0.3684714218892585,0
0.2222222222222221,0.7499999999999998,0.1016949152542373,0.08111211359638215,0
0.08333333333333326,0.5,-0.08194644281704444,0.1884855166514363,0
0.2777777777777777,0.7083333333333333,0.0847457627118644,0.04305007551928275,0
0.19444444444444442,0.5416666666666665,0.050533065158473445,0.26642166984656657,0
0.33333333333333326,0.25,0.244767943371072,0.8292006958533259,1
0.4999999999999998,0.41666666666666674,0.43480978313943686,0.8050870970057601,1
0.4166666666666665,0.25,0.3467308010111826,0.9299581593417494,1
0.19444444444444442,0.12499999999999989,0.08524275393811309,0.8304929844075963,1
0.36111111111111094,0.29166666666666674,0.27528459370647784,0.8063793855600301,1
0.38888888888888884,0.41666666666666674,0.2988593062859566,0.6707438123545296,1
0.38888888888888884,0.375,0.30233027516392075,0.727150943810633,1
0.5277777777777779,0.375,0.4722683712307718,0.8950800496246719,1
0.2222222222222221,0.20833333333333326,0.11228843539555489,0.7512645426581973,1
0.38888888888888884,0.33333333333333326,0.3058012440418846,0.7835580752667358,1
0.6666666666666667,0.45833333333333326,0.640613193737193,0.9583333333333334,2
0.7222222222222223,0.45833333333333326,0.6493330146258127,0.9166666666666666,2
0.4166666666666665,0.29166666666666674,0.3432598321332181,0.8735510278856453,2
0.6944444444444444,0.5,0.6607917940711892,0.9166666666666666,2
0.6666666666666667,0.5416666666666665,0.7176571505897842,1.0,2
0.6666666666666667,0.41666666666666674,0.5907395710425931,0.9166666666666666,2
0.5555555555555556,0.20833333333333326,0.5201398659559981,1.1542943966118924,2
0.6111111111111112,0.41666666666666674,0.4912065960075369,0.7916666666666667,2
0.5277777777777779,0.5833333333333333,0.7457627118644068,1.1448946894298724,2
0.44444444444444464,0.41666666666666674,0.36683454471269683,0.7379154546801447,2
