sepal_length,sepal_width,petal_length, petal_width,target
0.2857142857142858,0.736842105263158,0.3103551050738511,0.04166666666666667,0
0.1142857142857141,0.5789473684210527,0.2532954294181498,0.04166666666666667,0
0.1142857142857141,0.368421052631579,0.23515367512207855,0.0,0
-0.028571428571428692,0.368421052631579,0.18708627097221778,0.0,0
0.3999999999999999,0.894736842105263,0.03508771929824561,0.04166666666666667,0
0.37142857142857144,1.105263157894737,0.3756861259306207,0.125,0
0.2857142857142858,0.8421052631578945,0.3478810323142571,0.125,0
0.19999999999999973,0.631578947368421,0.30089883552826924,0.08333333333333333,0
0.37142857142857144,0.7894736842105261,0.12280701754385964,0.08333333333333333,0
0.19999999999999973,0.7894736842105261,0.3002776262041375,0.08333333333333333,0
0.17142857142857126,-0.1578947368421051,0.44933013679567013,0.4232706011281556,1
0.4285714285714286,0.368421052631579,0.5614035087719298,0.5833333333333334,1
0.4571428571428571,-0.05263157894736814,0.5263157894736842,0.42669857179481485,1
0.48571428571428554,0.3157894736842106,0.6491228070175439,0.6279220676576432,1
0.34285714285714275,0.3157894736842106,0.5066626326097017,0.4268467037371556,1
0.657142857142857,0.42105263157894735,0.5964912280701755,0.5416666666666667,1
0.34285714285714275,0.368421052631579,0.5776419892906457,0.5833333333333334,1
0.3999999999999999,0.2105263157894739,0.5438596491228069,0.4748313439213998,1
0.5142857142857142,-0.05263157894736814,0.6140350877192983,0.5653227857809505,1
0.34285714285714275,0.10526315789473695,0.5457826887072392,0.5109551866580097,1
0.5999999999999999,0.47368421052631593,0.719298245614035,0.7916666666666667,2
0.5714285714285714,0.2105263157894739,0.7543859649122806,0.791051376889,2
0.6857142857142855,0.368421052631579,0.7894736842105262,0.8333333333333335,2
0.37142857142857144,0.10526315789473695,0.7017543859649122,0.7925401974739805,2
0.3999999999999999,0.26315789473684204,0.719298245614035,0.8044970608503097,2
0.5714285714285714,0.47368421052631593,0.7543859649122806,0.9166666666666666,2
0.5999999999999999,0.368421052631579,0.7894736842105262,0.7083333333333334,2
0.9428571428571426,0.7894736842105261,0.9999999999999999,0.8750000000000001,2
0.9428571428571426,0.1578947368421053,1.0350877192982457,1.1465290647232245,2
0.4571428571428571,-0.05263157894736814,0.7017543859649122,0.7588739350975031,2
