V1,V2,V3,V4,V5,target
0.5241622432387041,0.3859464170209109,0.3249418903074166,0.3327803124820985,0.3375036147599835,0
0.3509772878388916,0.4696005293973033,0.5740787733747086,0.2745601196501638,0.3749836607815762,0
0.5824420261864487,0.3847031806801013,0.6272533946973173,0.5899811289641574,0.4605479595066354,0
0.3529409423183769,0.4061216336847532,0.8793677546466838,0.1811667025687925,0.3207991456008784,0
0.3578462510290202,0.4556813245434604,0.899615006438868,0.13333500490215,0.2040995224849934,0
0.4743755032189941,0.3574238842199982,0.337466590296318,0.3716311101407064,0.3056336187130318,0
0.827433566672316,0.3477946950475813,0.6661048575297017,0.2746662703706435,0.2899981550523883,0
0.3745680871087293,0.4358163948473268,0.7808711982838608,0.1922826962063379,0.2438428288698207,0
0.343969157182534,0.539047973945442,0.4934357380140102,0.4102908365024508,0.3207991456008784,0
0.3571478110059879,0.4155368143553072,0.4613916097839562,0.6465163438251118,0.1181768754007512,1
0.3598584380572345,0.374790257943943,0.5305168142112799,0.5393633409218896,0.5356752903707396,1
0.4199386713931552,0.4173869899061262,0.6416871674947866,0.1844088750055134,0.7630266171440354,1
0.3218309661850616,0.3335489429955104,0.5107679031115339,0.5415341231556998,0.3207991456008784,1
0.3995963377981747,0.6086565290345063,0.2533352072698325,0.2984004733590059,0.2856837385914867,1
0.5534919781208535,0.5010481135745775,0.4617888917580443,0.7185025647295197,0.2148030946228045,0
0.3980008876710332,0.5767233755880534,0.2947674227293996,0.3946277486402184,0.2902536867675842,0
0.3224684725980178,0.3140696343626109,0.6327686798284679,0.5989283535712122,0.233626305645554,0
0.4470499941898732,0.6229631450687046,0.2544578960117686,0.2990734323231505,0.36098592965012,0
0.4884586690231746,0.6307388171383426,0.7074372412531503,0.2659097510234851,0.2789534904956438,1
0.3595052374581254,0.4709607200567109,0.765189993550907,0.2073108929490115,0.4448590024312182,0
0.327333209935118,0.3616755615597409,0.7371582831246626,0.5973221833592639,0.2147657067522637,0
0.3981590394780899,0.685050373895796,0.2465505532481472,0.2985706805487406,0.2899576035928017,0
0.3300802746727919,0.3573040657140061,0.6582441772721619,0.6384749142970196,0.1418497246311434,1
0.3981229079907081,0.6076170676926822,0.492416785042566,0.4062172110948001,0.2959326167037214,0
0.4101580614783382,0.4788976518437012,0.8638270951511706,0.1896953639038867,0.2527946354732951,1
0.4277995663915315,0.6350174954113331,0.5007518984296672,0.4432656427270559,0.2232241372641022,0
0.4135112472267935,0.6250088014091801,0.2823408813190282,0.3084756408803993,0.2895021905697149,0
0.3229920729660078,0.2850393050049288,0.4655433458429748,0.510307326467822,0.3207991456008784,0
0.4186971873627367,0.6672328906572593,0.5798281146618612,0.2778174826210223,0.3207991456008784,0
0.6006824564328517,0.622910634966477,0.4756853950631811,0.403407145297825,0.2860370539680969,0
0.3773244909172943,0.5287377943847607,0.518049187486789,0.2928189586650924,0.2844808557565888,0
0.3138769866768203,0.2721473290259137,0.455703729152224,0.4113717436665081,0.5485075265378386,0
0.390779948677978,0.6891433275174417,0.2468132389895541,0.4226132879837933,0.2841728372231338,0
0.4362503538512721,0.4130838466991433,0.6366147114054133,0.121413912955311,0.7510104431512394,1
0.5369933611453928,0.68687166889039,0.5416914619325973,0.4733560776503501,0.2770244201752427,0
0.3247412350140446,0.3514927189969615,0.5964805687843449,0.4569616845314058,0.1579916501381122,0
0.4147132315803285,0.6388561032253137,0.520003807363046,0.4451240124093852,0.2446032406368189,0
0.8167862603589051,0.389761305783033,0.4655982997744397,0.4599543661713027,0.292598193849494,0
0.4742810408134239,0.423702523110412,0.4691548750885611,0.6068025408090039,0.5030234564309797,1
0.3886559989981167,0.4959631367148248,0.8674470645472593,0.1917955010030327,0.4213388682720347,1
0.9067475399585928,0.1799057264653302,0.3935039842529844,0.3327266880664078,0.3069640517062745,0
0.4972373956607615,0.4820316993939856,0.2883969681640869,0.3224161587751231,0.3432151871830928,0
0.351210611511645,0.4007447185577861,0.7049542753917001,0.7425409444376015,0.3207991456008784,0
0.7615069218590753,0.1914713748338175,0.4064638911213148,0.3823182914712105,0.2876658709281553,0
0.4656743980394688,0.6331244465554566,0.2759222769964441,0.314131278060165,0.2961513357463848,0
0.3978101256656193,0.6015821353471753,0.2863763515162804,0.3044869360491323,0.2950896640225293,0
0.3255122442108861,0.3286892225402,0.5258875589764811,0.5427374696852759,0.3207991456008784,1
0.458926689671401,0.7637807691297882,0.2665522226876078,0.4066365064406949,0.4405983669840945,0
0.3675993030297324,0.3533383894196917,0.6700501631235695,0.5112630489891066,0.450812877015332,1
0.3861473102174488,0.6321849334195772,0.7327528591939358,0.5295859444732901,0.257530959673299,0
0.3307251298628428,0.3227069494733475,0.4644925285147881,0.207194493193451,0.3207991456008784,0
0.3585572452129224,0.49443124398819,0.4510812409103389,0.4205224848273101,0.2925656951620239,0
0.6084040308654762,0.5418278766585435,0.4415704554576634,0.4680560453841914,0.4680617710893114,0
0.4911738890601053,0.4403212245833204,0.4249188193233341,0.3925158983581228,0.2855548942376232,0
0.4060148821922137,0.8195858802721933,0.2413159867790805,0.2943526535575407,0.3207991456008784,0
0.3505648377244573,0.3573679430599545,0.5675079117115639,0.6121721200989251,0.4546241390184562,1
0.3518701642558851,0.5863289948850386,0.7213224042679647,0.5108629705839881,0.3207991456008784,0
