sepal_length,sepal_width,petal_length, petal_width,target
0.32428278609345257,0.41127201479446424,-0.07487974736880944,0.4066354397985837,0
0.08044110387208973,0.09772237474074584,-0.006433995216414431,0.10251637195141307,0
0.21731264120475727,0.2789961011288643,-0.0597544785089063,0.2712009260496574,0
0.3354481280622622,0.40740205730212536,-0.026517292780455927,0.42754687436811456,0
0.40341764637670413,0.4802771393535577,-0.004558844860561018,0.5178855130943228,0
0.23262021549915055,0.28105606579009473,-0.014259879237498413,0.29704722820547586,0
0.3782838235421119,0.4699090744753506,-0.05952075478345163,0.4781254087755408,0
0.25712668746448974,0.3162535850157592,-0.03155068563457197,0.3261991911002719,0
0.4185423135646588,0.5117982885551573,-0.04291293040372883,0.532121795887932,0
0.31961423871857414,0.3894528843251219,-0.028885060384980326,0.4068747072661529,0
0.3058983367549439,0.34233932495402375,0.058244162193327696,0.4010659267779495,1
0.46350427562717583,0.3651525821353723,0.5221223939630347,0.6665632607922073,1
0.32254703349975333,0.3776329987695108,0.014340610053251684,0.41650816978861505,1
0.09865236413139336,0.17362101781861008,-0.1598191112225858,0.10511464864192806,1
0.33797870942844893,0.38110999858659855,0.05624773250629903,0.4420272991172735,1
0.40289672284926265,0.3201923491663228,0.4459762245558733,0.5783356776123207,1
0.3678318254407285,0.4220582739690304,0.040632728773622506,0.4782785276472022,1
0.39151908289112575,0.4922098828398137,-0.07815870332443807,0.492607972482586,1
0.15469485795060184,0.2345870615999841,-0.1441966718008657,0.17926419655679693,1
0.3575704126563154,0.40219238432334575,0.0623604192506251,0.46803733968400313,1
0.6674452679103163,0.5334577839599074,0.7302737375568077,0.956922064456111,2
0.6608264927871895,0.5538879607104312,0.6503654860988595,0.9375747234056774,2
0.4427852807629905,0.4583862074231807,0.18925818857754884,0.5947771468129154,2
0.6757393271030242,0.5335289714726039,0.7578762231746717,0.9713267990346317,2
0.7048876145258492,0.5785159632994942,0.7284880422865284,1.0048036541007803,2
0.6371580201240048,0.5169319783171288,0.6754335779327654,0.9105548912910016,2
0.44754965512479294,0.4843422654110378,0.1318968355930443,0.5931190390441253,2
0.5305459115982101,0.6022865778511136,0.07689605079636838,0.6923309109205246,2
0.6498511496616738,0.5392598169346773,0.6549019170799796,0.924083765819126,2
0.5114942584152824,0.3868919287489397,0.6215766103504772,0.7417357297071233,2
