sepal_length,sepal_width,petal_length, petal_width,target
0.22940888937635023,0.5998282570610817,0.15395117102790096,0.03745236682970436,0
0.24287746682969194,0.6854689322899818,0.15161564675837946,0.016837900476700054,0
0.1844019157288674,0.6338374156648643,0.08953287010794386,-0.038522045668223405,0
0.23403400180857353,0.5249962520947569,0.17666210129260046,0.0775342905523747,0
0.18995286290729915,0.5678654867910762,0.11141263205157655,-0.0012022661629513445,0
0.1644295618486005,0.422362470602683,0.1120516936525562,0.030267296374941983,0
0.2177506421465094,0.5643177796386917,0.14726171954685652,0.03782387659086123,0
0.21214036340712952,0.6265073264447374,0.12616031588673055,0.0021354584139398696,0
0.1994740564377649,0.587097058009174,0.11907950105800881,0.002914279863156976,0
0.15558503643891342,0.48341348460057354,0.08712919836714196,-0.009259933821525844,0
0.5912096280416373,0.4633681457021013,0.6409083498261897,0.5862423237672703,1
0.4777901991786438,0.347023721489546,0.5241463915939338,0.48619504254484075,1
0.47500286351482374,0.2703415232426723,0.5379286656763773,0.5171354736950061,1
0.50177092087224,0.35799865128026265,0.5519069649038524,0.5135123415837042,1
0.5227044316039753,0.4039647647841737,0.5679327330776807,0.5208967355228156,1
0.5615717681413859,0.4476369404310033,0.6070878098460757,0.5534612876374878,1
0.5813591758835347,0.3834268310743406,0.6465202241182996,0.6091489567296237,1
0.6336711238393797,0.4370511925165381,0.7003821035593557,0.6553099174349838,1
0.5262313731164276,0.37033351582434043,0.5799656555564117,0.540860184511127,1
0.33363507684206894,0.2872850994964978,0.3558631156790203,0.3191619794196613,1
0.7677703421087464,0.4903153671461026,0.8574467814038833,0.8117350092681811,2
0.5666313525170701,0.2794010367572464,0.6514150349548675,0.636386071649301,2
0.8126137490318951,0.4046220987207706,0.9333168868197432,0.9108722582758504,2
0.4753133886117343,0.35648313072961413,0.5188898073079957,0.47858114101069865,2
0.7377225045575467,0.5314273822609652,0.8102875770434494,0.7526849420215262,2
0.7478230702867076,0.5414228683831085,0.8207682697310483,0.76176004098194,2
0.5829157847816743,0.32451066579394955,0.6617721998061781,0.6378994168094335,2
0.595811847041493,0.397278807882882,0.661618390138638,0.6223380536322514,2
0.672513421739343,0.3206037221491977,0.7756227241643667,0.7602824132947291,2
0.6995876856044707,0.475782458268151,0.774756708214491,0.7265232322313805,2
