sepal_length,sepal_width,petal_length, petal_width,target
0.36770530527408307,0.6501299333993869,0.35359865963116854,-0.051515296048571135,0
0.222717936336119,0.4537053657720416,0.20378052235617,-0.0941105883148593,0
0.16843914217579947,0.3216150712023849,0.157848911610746,-0.04858590341713135,0
0.10236986684889753,0.2661040491448189,0.08368181057375838,-0.10368689775921841,0
0.3619646239627774,0.7397168636722066,0.3307800298455686,-0.155414813260234,0
0.4414561811808482,0.868568743062975,0.4092503364229385,-0.15427409942883163,0
0.38951457767596775,0.6850959116978482,0.3751946498301371,-0.05079734602779621,0
0.29253954763887363,0.5176191492323049,0.28124930422165456,-0.041391714713464305,0
0.36158430841096034,0.6623361502829781,0.34371845187671446,-0.07483316230130149,0
0.3437047918313677,0.637531225187126,0.32534420690975263,-0.07947463125239454,0
0.0399917850919203,-0.09345078567631931,0.06692901494112721,0.16673151404883732,1
0.49996133846790863,0.31429793097297476,0.5795834238332186,0.5279957238775631,1
0.34713163401234093,0.07482303207883895,0.42728552271891385,0.5171370371389497,1
0.46997788614317976,0.3994911431137146,0.5267800303976555,0.3871075521120989,1
0.24353921637260983,0.3407873765405089,0.2497721830454912,0.06016054871618704,1
0.578904925957147,0.4315486504987564,0.6593708315400927,0.5403750073571962,1
0.4257127717871749,0.2574282103274419,0.49527828046520117,0.46028523003323185,1
0.3813262006835147,0.28873973463813113,0.43355273508636055,0.3512459606639033,1
0.34616308006029217,0.1742480311739161,0.4088130252418478,0.41109859993032827,1
0.22265272466188987,0.15741009259820896,0.25508673339439475,0.2168283180131254,1
0.663781028265692,0.40368667500940547,0.7718504576295997,0.7152739530572594,2
0.46398744019770344,0.42048578415907634,0.515541150285672,0.3547876257114501,2
0.6894998844360369,0.35249706807478626,0.8133475932831501,0.8131469862896216,2
0.09927998507742401,0.20482593747880012,0.09039091755415876,-0.04465944095118182,2
0.4225560205245081,0.4021421938356878,0.46617567996791287,0.3029474124750715,2
0.6913759503320356,0.3654702031154156,0.8134769469516275,0.8027471620341462,2
0.6411314059325949,0.368148521866475,0.7492878991339741,0.7137146114823988,2
0.9420549666044066,0.7519689925860676,1.0643763435220663,0.8271719333116001,2
0.6458417450356729,0.5251113222059336,0.7280386178913939,0.5570181016357811,2
0.35796315737719137,0.17611423724647143,0.42345524378171906,0.4293886741460688,2
