V1,V2,V3,V4,target
0.02702702702702703,0.14285714285714285,0.14285714285714285,0.375,1
0.03783783783783784,0.02040816326530612,0.04897959183673469,0.020833333333333332,1
0.02702702702702703,0.10204081632653061,0.10204081632653061,0.2708333333333333,1
0.05405405405405406,0.3061224489795918,0.3061224489795918,0.7083333333333333,1
0.03783783783783784,0.02040816326530612,0.04897959183673469,0.020833333333333332,1
0.03783783783783784,0.02040816326530612,0.04897959183673469,0.020833333333333332,1
0.02702702702702703,0.22448979591836735,0.22448979591836735,0.7083333333333333,1
0.05405405405405406,0.12244897959183673,0.12244897959183673,0.3125,1
0.02702702702702703,0.10204081632653061,0.10204081632653061,0.34375,1
0.05405405405405406,0.10204081632653061,0.10204081632653061,0.2708333333333333,1
0.05405405405405406,0.2040816326530612,0.20408163265306123,0.6458333333333333,1
0.05405405405405406,0.3061224489795918,0.3061224489795918,0.9999999999999999,1
0.05405405405405406,0.10204081632653061,0.10204081632653061,0.34375,1
0.03513513513513514,0.02040816326530612,0.05306122448979592,0.09375,1
0.03513513513513514,0.02040816326530612,0.05306122448979592,0.09375,1
0.05405405405405406,0.10204081632653061,0.10204081632653061,0.375,1
0.04054054054054054,0.061224489795918366,0.061224489795918366,0.28125,1
0.03783783783783784,0.0,0.004081632653061224,0.0,1
0.03783783783783784,0.0,0.004081632653061224,0.0,1
0.12162162162162163,0.2040816326530612,0.20408163265306123,0.4895833333333333,1
0.03783783783783784,0.0,0.02448979591836735,0.010416666666666668,1
0.03783783783783784,0.0,0.0,0.020833333333333332,1
0.03783783783783784,0.0,0.0,0.020833333333333332,1
0.05405405405405406,0.061224489795918366,0.061224489795918366,0.3333333333333333,1
0.14864864864864866,0.10204081632653061,0.10204081632653061,0.2708333333333333,0
0.17567567567567569,0.04081632653061225,0.0,0.12499999999999999,1
0.0945945945945946,0.08163265306122448,0.0816326530612245,0.34375,0
0.12162162162162163,0.16326530612244897,0.163265306122449,0.5416666666666666,0
0.03513513513513514,0.02040816326530612,0.05306122448979592,0.09375,0
0.02702702702702703,0.08163265306122448,0.0816326530612245,0.6354166666666666,0
0.0945945945945946,0.2040816326530612,0.20408163265306123,0.9062499999999999,0
0.10810810810810811,0.16326530612244897,0.163265306122449,0.6458333333333333,0
0.032432432432432434,0.02040816326530612,0.07346938775510205,0.20833333333333331,0
0.08108108108108109,0.04081632653061225,0.02857142857142857,0.24999999999999997,0
0.16216216216216217,0.28571428571428564,0.2857142857142857,0.7187499999999999,0
0.17567567567567569,0.04081632653061225,0.0,0.14583333333333331,0
0.14864864864864866,0.3061224489795918,0.3061224489795918,0.9062499999999999,0
0.05405405405405406,0.08163265306122448,0.0816326530612245,0.5833333333333333,0
0.1891891891891892,0.12244897959183673,0.12244897959183673,0.34375,0
0.14864864864864866,0.061224489795918366,0.061224489795918366,0.2604166666666667,0
0.0945945945945946,0.16326530612244897,0.163265306122449,0.9062499999999999,1
0.14864864864864866,0.14285714285714285,0.14285714285714285,0.5208333333333333,1
0.0945945945945946,0.08163265306122448,0.0816326530612245,0.5208333333333333,0
0.14864864864864866,0.10204081632653061,0.10204081632653061,0.40625,0
0.13513513513513514,0.08163265306122448,0.0816326530612245,0.375,0
0.1,0.02040816326530612,0.05306122448979591,0.12499999999999999,1
0.1891891891891892,0.02040816326530612,0.0,0.12499999999999999,0
0.1891891891891892,0.02040816326530612,0.0,0.12499999999999999,0
0.22162162162162166,0.02040816326530612,0.02040816326530612,0.3229166666666667,0
0.14864864864864866,0.04081632653061225,0.020408163265306124,0.21874999999999997,0
0.1891891891891892,0.14285714285714285,0.14285714285714285,0.4583333333333333,0
0.032432432432432434,0.0,0.016326530612244896,0.07291666666666667,0
0.21621621621621623,0.08163265306122448,0.07346938775510205,0.2604166666666667,0
0.1891891891891892,0.061224489795918366,0.05714285714285714,0.24999999999999997,0
0.22162162162162166,0.02040816326530612,0.02040816326530612,0.2916666666666667,0
0.1891891891891892,0.04081632653061225,0.0,0.19791666666666666,0
0.21621621621621623,0.3061224489795918,0.3061224489795918,0.7812499999999999,0
0.22162162162162166,0.02040816326530612,0.02040816326530612,0.3020833333333333,0
0.1891891891891892,0.14285714285714285,0.14285714285714285,0.49999999999999994,0
0.14864864864864866,0.04081632653061225,0.0326530612244898,0.24999999999999997,0
0.1891891891891892,0.12244897959183673,0.12244897959183673,0.4479166666666667,0
0.20270270270270271,0.08163265306122448,0.0816326530612245,0.3229166666666667,0
0.09189189189189188,0.02040816326530612,0.07346938775510205,0.14583333333333331,0
0.21621621621621623,0.04081632653061225,0.00816326530612245,0.19791666666666666,0
0.14864864864864866,0.14285714285714285,0.14285714285714285,0.7291666666666666,0
0.03513513513513514,0.0,0.0163265306122449,0.09375,0
0.03513513513513514,0.0,0.0163265306122449,0.09375,0
0.03513513513513514,0.0,0.0163265306122449,0.09375,0
0.03513513513513514,0.0,0.0163265306122449,0.09375,1
0.03513513513513514,0.0,0.0163265306122449,0.09375,0
0.02702702702702703,0.04081632653061225,0.04081632653061225,0.7604166666666666,1
0.02702702702702703,0.04081632653061225,0.04081632653061225,0.7812499999999999,0
0.21621621621621623,0.061224489795918366,0.061224489795918366,0.2708333333333333,0
0.21621621621621623,0.28571428571428564,0.2857142857142857,0.8854166666666666,0
0.21621621621621623,0.26530612244897955,0.26530612244897955,0.8437499999999999,0
0.21621621621621623,0.18367346938775508,0.1836734693877551,0.6249999999999999,0
0.21621621621621623,0.04081632653061225,0.0326530612244898,0.21874999999999997,0
0.1891891891891892,0.04081632653061225,0.04081632653061225,0.24999999999999997,0
0.31081081081081086,0.36734693877551017,0.36734693877551017,0.6249999999999999,0
0.14864864864864866,0.12244897959183673,0.12244897959183673,0.7604166666666666,0
0.1891891891891892,0.04081632653061225,0.04081632653061225,0.2708333333333333,0
0.2702702702702703,0.26530612244897955,0.26530612244897955,0.6979166666666666,1
0.16486486486486487,0.02040816326530612,0.02040816326530612,0.4583333333333333,0
0.1810810810810811,0.02040816326530612,0.02040816326530612,0.2395833333333333,0
0.14864864864864866,0.04081632653061225,0.04081632653061225,0.3645833333333333,0
0.21621621621621623,0.061224489795918366,0.061224489795918366,0.3229166666666667,0
0.28378378378378377,0.12244897959183673,0.12244897959183673,0.375,0
0.17567567567567569,0.12244897959183673,0.12244897959183673,0.7708333333333333,0
0.21621621621621623,0.10204081632653061,0.10204081632653061,0.49999999999999994,0
0.1891891891891892,0.04081632653061225,0.04081632653061225,0.3229166666666667,0
0.0945945945945946,0.0,0.02448979591836735,0.12499999999999999,0
