Position,Oral,Written,Combine,Race_B,Race_H,Race_W,target
1.0,0.7457560975609757,0.5714285714285714,0.6418636402423413,0.0,1.0,1.0,1
1.0,0.6435121951219512,0.6326530612244898,0.63554910828569,0.0,0.0,1.0,1
1.0,0.6993170731707318,0.5714285714285714,0.6215547401655429,0.0,0.0,1.0,1
1.0,0.8107317073170731,0.4897959183673468,0.619080126290639,1.0,0.0,1.0,1
1.0,0.6341463414634146,0.5714285714285714,0.5930540148476832,0.0,0.0,1.0,1
1.0,0.5691707317073172,0.6122448979591837,0.5902380749210682,0.0,0.0,1.0,1
1.0,0.5412682926829268,0.5714285714285714,0.5524362146940865,1.0,0.0,1.0,1
1.0,0.8107317073170731,0.6040816326530611,0.5422817646556873,0.0,0.0,1.0,1
1.0,0.6163512195121952,0.7142857142857142,0.540489802884205,0.0,0.0,1.0,1
1.0,0.5877073170731709,0.4897959183673468,0.5215462070142501,1.0,0.0,1.0,1
0.0,0.5227317073170733,0.7428574405922987,0.7353755356816193,1.0,0.0,1.0,0
0.0,0.5417756097560976,0.636734693877551,0.5938049321614471,0.0,1.0,1.0,0
0.0,0.5785365853658538,0.7428574405922987,0.7353755356816193,1.0,0.0,1.0,0
0.0,0.5417756097560976,0.636734693877551,0.5938049321614471,0.0,1.0,1.0,0
0.0,0.6126048780487806,0.6448979591836735,0.5563614642887618,0.0,0.0,1.0,0
0.0,0.6552975609756098,0.636734693877551,0.5392439627954603,1.0,0.0,1.0,0
0.0,0.6081951219512196,0.7224489795918367,0.6620018772932842,1.0,0.0,0.0,0
1.0,0.9350243902439025,0.9183673469387754,0.9422305657479305,0.0,0.0,1.0,1
1.0,0.6114731707317074,0.5510204081632653,0.505589214096766,0.0,0.0,1.0,0
1.0,0.5853658536585366,0.5224489795918366,0.4949227749808004,0.0,1.0,0.0,0
1.0,0.6423414634146342,0.5755102040816327,0.4942401228773784,0.0,0.0,1.0,0
1.0,0.6216975609756098,0.6122448979591837,0.5667207099581875,0.0,0.0,1.0,0
1.0,0.6560780487804879,0.693877551020408,0.5334926188241316,0.0,0.0,1.0,0
1.0,0.6149463414634148,0.5306122448979591,0.5386125095997951,0.0,1.0,1.0,0
