Position,Oral,Written,Combine,Race_B,Race_H,Race_W,target
1.0,0.34965853658536583,0.8775510204081631,0.6606365730864409,0.0,0.0,1.0,1
1.0,0.7155121951219513,0.6122448979591837,0.6542367096168612,1.0,0.0,1.0,1
1.0,0.3984390243902439,0.8163265306122449,0.6435702705008958,1.0,0.0,1.0,1
1.0,0.7724878048780489,0.5510204081632653,0.640754330574281,1.0,0.0,1.0,1
1.0,0.6505365853658537,0.6326530612244898,0.6386210427510878,0.0,0.0,1.0,1
1.0,0.4390243902439025,0.7551020408163265,0.6229200443723867,0.0,0.0,1.0,1
1.0,0.9106341463414634,0.5755102040816327,0.6115709531529993,0.0,0.0,1.0,1
1.0,0.4878048780487806,0.693877551020408,0.6058537417868416,1.0,0.0,1.0,1
1.0,0.7317073170731708,0.4897959183673468,0.5845208635549107,0.0,0.0,1.0,1
1.0,0.5853658536585366,0.5714285714285714,0.5717211366157521,1.0,0.0,1.0,1
1.0,0.5041951219512196,0.6122448979591837,0.5618226811161361,1.0,0.0,1.0,1
1.0,0.5273756097560977,0.5836734693877551,0.34490997525386125,1.0,0.0,1.0,0
1.0,0.5504000000000001,0.563265306122449,0.3228944449185084,1.0,0.0,1.0,0
1.0,0.5504000000000001,0.563265306122449,0.31931052137554394,1.0,0.0,1.0,0
1.0,0.5953951219512196,0.5510204081632653,0.5213926102909803,0.0,1.0,1.0,0
1.0,0.6197853658536586,0.4285714285714286,0.5192593224677873,0.0,1.0,1.0,0
1.0,0.6520975609756098,0.636734693877551,0.604420172369656,1.0,0.0,0.0,0
1.0,0.6520975609756098,0.636734693877551,0.604420172369656,1.0,0.0,0.0,0
1.0,0.6418731707317074,0.4285714285714286,0.5047870978752452,0.0,0.0,1.0,0
1.0,0.3740487804878049,0.6326530612244896,0.5120402764741019,0.0,0.0,1.0,0
1.0,0.5640585365853659,0.44897959183673475,0.5279972693915862,0.0,1.0,0.0,0
1.0,0.3902439024390244,0.636734693877551,0.6068435873368034,1.0,0.0,0.0,0
1.0,0.3334634146341465,0.6285714285714284,0.5120402764741019,0.0,0.0,1.0,0
