Position,Oral,Written,Combine,Race_B,Race_H,Race_W,target
1.0,0.7399024,0.56530607,0.63546383,1.0,1.0,1.0,1
1.0,0.6376586,0.6265305,0.6291493,1.0,0.0,1.0,1
1.0,0.69346344,0.56530607,0.61515486,1.0,0.0,1.0,1
1.0,0.8048781,0.48367336,0.6126803,1.0,0.0,0.0,1
1.0,0.6282927,0.56530607,0.5866542,1.0,0.0,1.0,1
1.0,0.56331694,0.6061224,0.58383834,1.0,0.0,1.0,1
1.0,0.5354146,0.56530607,0.54603636,1.0,0.0,1.0,1
1.0,0.8048781,0.5469388,0.535882,1.0,0.0,1.0,1
0.0,0.4837073,0.7204082,0.54688966,0.0,1.0,1.0,1
1.0,0.5818536,0.48367336,0.5151464,1.0,1.0,1.0,1
0.0,0.5285853,0.74285716,0.6173564,1.0,0.0,1.0,0
0.0,0.57845855,0.56734693,0.5817561,0.0,1.0,1.0,0
0.0,0.58439016,0.7020408,0.6173564,1.0,0.0,1.0,0
0.0,0.57845855,0.56734693,0.5817561,0.0,1.0,1.0,0
0.0,0.7266732,0.66938776,0.6013312,0.0,0.0,1.0,0
0.0,0.60491705,0.6122449,0.53924394,1.0,0.0,1.0,0
1.0,0.54638046,0.6489796,0.5836846,1.0,0.0,1.0,0
1.0,0.9291706,0.9122448,0.93583083,0.0,0.0,1.0,1
1.0,0.49252683,0.55714285,0.5119891,0.0,1.0,1.0,0
1.0,0.5795121,0.53061223,0.48852298,1.0,1.0,1.0,0
1.0,0.6364877,0.60408163,0.5417186,1.0,0.0,1.0,0
1.0,0.4837073,0.61836743,0.50064003,0.0,1.0,1.0,0
1.0,0.5678049,0.70000005,0.59522146,0.0,1.0,1.0,0
1.0,0.5417756,0.5367347,0.5630856,0.0,1.0,0.0,0
