Alcohol,Malic acid,Ash,Alcalinity of ash,Magnesium,Total phenols,Flavanoids,Nonflavanoid phenols,Proanthocyanins,Color intensity,Hue,OD280/OD315 of diluted wines,Proline,target
0.63684195,0.45889327,0.6406417,0.5217877,0.3478261,0.43165463,0.43167028,0.6730769,0.34700313,0.39419794,0.30081302,0.50188684,0.84057134,0
0.90000004,0.2549407,0.62352943,0.54860336,0.37608695,0.6115108,0.6334057,1.1346154,0.66246057,0.37713307,0.3821138,0.4377359,0.7017959,0
0.80263156,0.28260872,0.5893048,0.57094973,0.3445652,0.68345326,0.6225597,0.46153846,0.7097792,0.556314,0.34146345,0.53962266,1.0258775,0
0.6052632,0.27075097,0.5561497,0.6726257,0.45326084,0.5215827,0.46420828,0.88461536,0.23659308,0.5392491,0.4065041,0.49433967,0.83240813,0
0.78157896,0.29249012,0.56684494,0.5418994,0.54021734,0.5035971,0.51409984,0.94230765,0.39747638,0.4453925,0.23577242,0.4075472,0.80791837,0
0.65789455,0.48498023,0.6631016,0.5418994,0.4858696,0.557554,0.57049894,1.0769231,0.318612,0.47952217,0.28455287,0.37735847,0.6854693,0
0.7526316,0.54664034,0.6053476,0.64022344,0.4097826,0.68345326,0.6854664,0.9230769,0.362776,0.6587031,0.36585367,0.47169814,1.1344489,0
0.60789484,0.5256917,0.6524064,0.59553075,0.4967391,0.46762592,0.49023864,0.5923077,0.29968452,0.35153583,0.47804877,0.67547166,0.45281637,0
0.8763158,0.46442688,0.65240633,0.6011173,0.61195654,0.5755396,0.5206074,0.7153846,0.4384858,0.39846414,0.25203258,0.8075472,0.4002449,0
0.57894725,0.6640316,0.8502674,0.46368712,0.35108703,0.36330938,0.3557484,0.6,0.40063095,0.3003413,0.20325206,0.735849,0.39208162,0
0.6263158,0.28063244,0.6566845,0.6916201,0.3336956,0.43525177,0.4577007,0.51153845,0.30914828,0.35460752,0.26829273,0.9169811,0.6079183,0
0.57473683,0.5960474,0.6074866,0.67597765,0.2684782,0.38848925,0.34707156,0.78846157,0.23659308,0.45477816,0.25203258,0.77735853,0.59159184,0
0.7121053,0.34664032,0.65989304,1.0670391,0.7467391,0.68345326,0.4598699,0.59615386,0.3943218,0.35887372,0.43089432,0.7283019,0.5671021,1
0.5121053,0.48063242,0.5743315,0.5977654,0.3336956,0.71223027,0.29718006,0.7076923,0.29652998,0.40784982,0.17073171,0.5886793,0.48628575,1
