Position,Oral,Written,Combine,Race_B,Race_H,Race_W,target
1.0,0.9047804,0.8306122,0.8739654,0.0,0.0,1.0,1
1.0,0.7096585,0.9122448,0.8398328,0.0,0.0,1.0,1
1.0,0.85599995,0.7693877,0.8142333,0.0,0.0,1.0,1
1.0,0.75843894,0.8306122,0.8099668,0.0,0.0,1.0,1
1.0,0.6364877,0.9122448,0.80783355,0.0,0.0,1.0,1
1.0,0.7746341,0.7693877,0.77865005,0.0,0.0,1.0,1
1.0,0.6282927,0.8714285,0.77865005,0.0,0.0,1.0,1
1.0,0.78099513,0.9938774,0.77370083,0.0,0.0,1.0,1
1.0,0.5307317,0.9122448,0.7615838,0.0,0.0,1.0,1
1.0,0.5551219,0.810204,0.7082517,0.0,0.0,1.0,1
1.0,0.6364877,0.70816314,0.6798363,0.0,0.0,1.0,1
1.0,0.5376,0.6795919,0.4786243,0.0,1.0,1.0,0
1.0,0.5912194,0.49387756,0.4629235,1.0,0.0,1.0,0
1.0,0.5761561,0.54285717,0.46079013,0.0,1.0,1.0,0
1.0,0.7539512,0.67346936,0.709907,0.0,0.0,1.0,0
1.0,0.61096585,0.55714285,0.57779676,1.0,1.0,1.0,0
1.0,0.6829659,0.71020406,0.67681545,1.0,0.0,1.0,0
1.0,0.6520976,0.59591836,0.61384076,1.0,1.0,1.0,0
1.0,0.6100683,0.59795916,0.59788376,0.0,1.0,1.0,0
1.0,0.5171122,0.6979592,0.57400805,1.0,1.0,1.0,0
1.0,0.5588293,0.5102041,0.52502775,1.0,0.0,1.0,0
1.0,0.5171122,0.6979592,0.57400805,1.0,1.0,1.0,0
1.0,0.60760975,0.5387755,0.59617716,0.0,1.0,1.0,0
1.0,0.5803317,0.63265306,0.62701595,0.0,1.0,1.0,0
