wife_age,wife_education,husband_education,children,wife_religion,wife_working,husband_ocupation,living,media_exposure,target
0.37272722,0.8666667,1.1,0.1625,1.0,0.0,1.1,1.0,0.0,0
0.4,0.4333333,1.1,0.0,1.0,1.0,0.23333333,0.4333333,0.0,0
0.45454547,0.7666667,1.1,0.10625,1.0,1.0,0.7666667,0.7666667,0.0,0
0.37272722,0.7666667,0.5666667,0.33125,1.0,1.0,0.5666667,0.7666667,0.0,0
0.28181815,0.7666667,0.7666667,0.08125,1.0,1.0,0.23333333,0.4333333,0.0,0
0.6757575,0.2,0.23333333,0.39375,1.0,1.0,0.23333333,-0.1,1.0,0
0.3272727,0.7666667,1.1,0.08125,1.0,1.0,0.7666667,0.4333333,0.0,0
0.2515151,0.7666667,1.1,0.10625,1.0,1.0,0.23333333,1.1,0.0,0
0.7060605,0.7666667,0.73333335,0.08125,1.0,1.0,0.23333333,0.7666667,0.0,0
0.28181815,-0.1,0.7666667,0.08125,1.0,1.0,1.1,0.4333333,0.0,0
0.2212121,0.7666667,1.1,0.26875,1.0,1.0,0.5666667,-0.1,1.0,0
0.23333336,1.1,1.1,0.08125,1.0,0.0,-0.1,0.7666667,0.0,0
0.31212115,1.1,1.1,0.20625,1.0,1.0,-0.1,1.1,0.0,0
0.3030303,0.7666667,1.1,0.10625,1.0,1.0,0.7666667,0.23333333,0.0,0
0.46363634,0.7666667,0.7666667,0.08125,1.0,0.0,0.7666667,1.1,0.0,0
0.1727273,1.1,1.1,0.1625,1.0,1.0,0.23333333,-0.1,1.0,0
0.6151515,0.23333333,0.5666667,0.39375,1.0,1.0,0.23333333,0.7666667,0.0,0
0.8878788,0.7666667,1.1,0.275,1.0,1.0,-0.1,0.7666667,0.0,0
0.9484848,0.4333333,0.23333333,0.45625,1.0,1.0,0.23333333,0.4333333,0.0,0
0.43333328,0.4333333,0.7666667,0.08125,1.0,1.0,0.23333333,-0.1,0.0,0
0.5666667,0.90000004,0.90000004,0.16875,1.0,1.0,0.09999997,0.90000004,0.0,0
0.5545454,0.23333333,0.23333333,0.58125,1.0,0.0,0.23333333,0.7666667,0.0,0
0.37272722,1.1,1.1,0.08125,1.0,0.0,-0.1,0.7666667,0.0,0
0.45454547,0.7666667,1.1,0.08125,1.0,1.0,0.7666667,0.7666667,0.0,0
0.28181815,0.4333333,0.7666667,0.14375,1.0,1.0,0.7666667,0.4333333,0.0,0
0.3424242,0.7666667,1.1,0.125,1.0,0.0,0.7666667,0.7666667,0.0,0
0.4909091,1.1,1.1,0.04375,1.0,1.0,0.5666667,1.1,0.0,0
