wife_age,wife_education,husband_education,children,wife_religion,wife_working,husband_ocupation,living,media_exposure,target
0.8878788,1.1,1.1,0.04375,1.0,1.0,0.26666668,0.7666667,0.0,0
0.6151515,0.4333333,0.7666667,0.14375,1.0,1.0,0.7666667,0.4333333,1.0,0
0.82727265,-0.1,0.7666667,0.14375,1.0,0.0,0.23333333,0.4333333,1.0,0
0.28181815,0.7666667,1.1,0.0,1.0,1.0,-0.1,0.7666667,0.0,0
0.9787879,0.7666667,1.1,0.20625,1.0,1.0,0.5666667,-0.1,0.0,0
0.43333328,1.1,1.1,0.0,1.0,0.0,-0.1,0.7666667,0.0,0
0.9787879,0.09999997,0.23333333,0.51875,1.0,1.0,0.5666667,-0.1,0.0,0
0.37272722,0.7666667,1.1,0.04375,1.0,1.0,0.7666667,-0.1,1.0,0
0.31212115,1.1,1.1,0.04375,1.0,1.0,-0.1,0.7666667,0.0,0
0.31212115,0.7666667,0.5666667,0.20625,1.0,0.0,0.23333333,1.1,0.0,0
0.2515151,1.1,1.1,0.10625,1.0,1.0,0.5666667,0.7666667,0.0,0
0.14242424,0.7666667,0.7666667,0.14375,1.0,1.0,0.23333333,0.23333333,0.0,0
0.43333328,1.1,1.1,0.10625,0.0,1.0,0.5666667,-0.1,0.0,0
0.46060607,1.1,1.1,0.04375,1.0,1.0,-0.1,1.1,0.0,0
0.5242424,1.1,1.1,0.10625,1.0,1.0,-0.1,0.7666667,0.0,0
0.43333328,1.1,1.1,0.15,1.0,0.0,0.7666667,0.7666667,0.0,0
0.9484848,1.1,1.1,0.04375,1.0,0.0,-0.1,0.7666667,0.0,0
0.5848484,1.1,1.1,0.10625,1.0,1.0,0.5666667,0.7666667,0.0,0
0.43333328,0.23333333,1.1,0.10625,1.0,1.0,0.5666667,1.1,0.0,0
0.5242424,1.1,1.1,0.20625,1.0,1.0,-0.1,1.1,0.0,0
0.8878788,1.1,1.1,0.26875,1.0,1.0,0.23333333,0.7666667,0.0,0
0.74848485,0.90000004,0.90000004,0.10625,1.0,1.0,0.09999997,0.90000004,0.0,0
0.49393934,1.1,1.1,0.04375,1.0,0.0,-0.1,0.7666667,0.0,0
0.809091,0.90000004,0.90000004,0.33125,1.0,1.0,0.09999997,0.90000004,0.0,0
0.8575758,1.1,1.1,0.20625,1.0,1.0,0.23333333,1.1,0.0,0
0.14242424,0.46666667,0.5666667,0.26875,1.0,1.0,0.5666667,0.23333333,0.0,0
0.8575758,0.7666667,1.1,0.14375,1.0,1.0,-0.1,1.1,1.0,0
0.2030303,1.1,1.1,0.10625,1.0,1.0,0.23333333,1.1,0.0,0
0.9484848,0.09999997,0.23333333,0.26875,1.0,1.0,0.23333333,0.4333333,0.0,0
0.9484848,0.09999997,0.8666667,0.45625,1.0,1.0,0.23333333,0.7666667,1.0,0
0.5848484,1.1,1.1,0.10625,1.0,0.0,0.23333333,1.1,0.0,0
0.49393934,0.23333333,1.1,0.26875,1.0,1.0,0.5666667,0.23333333,0.0,0
0.8878788,0.53333336,1.1,0.33125,1.0,1.0,-0.1,0.4333333,1.0,0
0.1727273,0.4333333,0.73333335,0.14375,1.0,1.0,0.7666667,0.6,0.0,0
0.2030303,0.73333335,0.8666667,0.20625,1.0,1.0,0.23333333,0.6666667,1.0,0
0.43333328,1.1,1.1,0.1875,1.0,0.0,-0.1,1.1,0.0,0
0.8575758,0.6,0.7666667,0.2,1.0,1.0,0.23333333,0.7666667,0.0,0
0.73636365,0.7666667,0.7666667,0.04375,1.0,0.0,0.7666667,0.7666667,0.0,0
0.5545454,1.1,1.1,0.26875,1.0,1.0,0.23333333,0.7666667,0.0,0
0.6454545,0.7666667,1.1,0.04375,1.0,1.0,0.23333333,1.1,0.0,0
1.0,0.7666667,1.1,0.33125,1.0,1.0,-0.1,1.1,0.0,0
0.31212115,1.1,1.1,0.04375,1.0,1.0,-0.1,1.1,0.0,0
0.1727273,1.1,1.1,0.0625,1.0,1.0,0.23333333,1.1,0.0,0
0.6060606,0.7666667,1.1,0.2125,1.0,0.0,0.23333333,1.1,0.0,0
0.9484848,1.1,1.1,0.26875,1.0,1.0,-0.1,1.1,0.0,0
1.0,0.4333333,0.23333333,0.51875,1.0,0.0,0.5666667,0.2,0.0,0
0.1727273,0.4333333,1.1,0.04375,1.0,1.0,0.23333333,1.1,0.0,0
0.1727273,0.7666667,0.5666667,0.10625,1.0,1.0,0.5666667,1.1,0.0,0
0.28181815,0.7666667,0.23333333,0.14375,1.0,1.0,0.7666667,0.23333333,0.0,0
0.49393934,0.4333333,1.1,0.225,1.0,1.0,0.7666667,1.1,0.0,0
0.37272722,1.1,1.1,0.15,1.0,1.0,-0.1,0.7666667,0.0,0
0.43333328,0.23333333,1.1,0.26875,1.0,1.0,-0.1,1.1,0.0,0
0.8878788,0.4333333,1.1,0.14375,1.0,1.0,0.23333333,1.1,0.0,0
1.0,0.4333333,0.73333335,0.64375,1.0,0.0,0.23333333,1.1,0.0,0
0.5545454,1.1,1.1,0.10625,1.0,1.0,-0.1,1.1,0.0,0
0.28181815,0.4333333,1.1,0.04375,1.0,1.0,0.23333333,0.23333333,0.0,0
0.79696965,0.46666667,0.7666667,0.76875,1.0,1.0,0.5666667,0.7666667,0.0,0
0.9787879,0.4333333,0.73333335,0.20625,1.0,1.0,1.1,0.7666667,0.0,0
0.5848484,0.7666667,1.1,0.33125,1.0,1.0,0.23333333,0.23333333,0.0,0
0.5242424,0.4333333,0.7666667,0.04375,1.0,1.0,0.7666667,1.1,0.0,0
0.35151514,0.4333333,1.1,0.2,1.0,1.0,0.7666667,0.23333333,0.0,0
0.6151515,0.4333333,0.7666667,0.26875,1.0,1.0,0.7666667,0.6666667,1.0,0
0.47272727,0.7666667,0.7666667,0.14375,1.0,1.0,0.7666667,0.23333333,0.0,0
0.3424242,0.7666667,0.23333333,0.20625,1.0,1.0,0.5666667,0.23333333,0.0,0
0.43333328,0.26666668,0.23333333,0.26875,1.0,1.0,1.1,-0.1,0.0,0
0.46363634,0.7666667,1.1,0.20625,1.0,0.0,0.5666667,0.23333333,0.0,0
0.8575758,0.2,0.53333336,0.70625,1.0,1.0,1.1,-0.1,1.0,0
0.2515151,0.7666667,0.5666667,0.10625,1.0,1.0,0.5666667,0.7666667,0.0,0
0.47878787,0.7666667,1.1,0.25,1.0,0.0,0.7666667,-0.1,0.0,0
0.8878788,0.06666667,0.23333333,0.39375,1.0,1.0,0.5666667,0.7666667,1.0,0
0.28181815,0.4333333,0.23333333,0.20625,1.0,0.0,0.7666667,-0.1,0.0,0
0.6151515,0.7666667,1.1,0.39375,1.0,1.0,0.23333333,1.1,0.0,0
0.43333328,0.46666667,0.8,0.33125,1.0,1.0,0.23333333,0.23333333,0.0,0
0.49393934,0.4333333,1.1,0.14375,1.0,1.0,0.7666667,0.7666667,0.0,0
0.79696965,-0.1,1.1,0.70625,1.0,1.0,0.23333333,0.4333333,1.0,0
0.1727273,0.4333333,1.1,0.1375,1.0,1.0,0.7666667,0.7666667,0.0,0
0.6151515,0.4333333,1.1,0.14375,1.0,0.0,0.23333333,1.1,0.0,0
0.3424242,0.4333333,0.7666667,0.14375,1.0,1.0,0.7666667,0.7666667,0.0,0
0.73636365,0.7666667,1.1,0.04375,1.0,1.0,-0.1,0.4333333,0.0,0
0.1727273,0.4333333,0.7666667,0.14375,1.0,1.0,0.7666667,0.33333334,0.0,0
0.31212115,0.4333333,1.1,0.15,1.0,1.0,0.7666667,0.93333334,0.0,0
0.46363634,0.7666667,1.1,0.175,1.0,0.0,0.23333333,0.7666667,0.0,0
0.49393934,1.1,1.1,0.04375,1.0,1.0,-0.1,1.1,0.0,0
0.5545454,0.4333333,0.7666667,0.20625,1.0,0.0,0.7666667,0.4333333,0.0,0
0.73636365,0.7666667,0.7666667,0.04375,0.0,1.0,0.7666667,1.1,0.0,0
0.8878788,0.2,0.23333333,0.04375,1.0,0.0,0.7666667,0.7666667,0.0,0
0.31212115,0.7666667,1.1,0.20625,1.0,1.0,0.5666667,0.23333333,0.0,0
0.9787879,0.09999997,0.7666667,0.33125,1.0,1.0,0.5666667,0.4333333,0.0,0
0.82727265,0.53333336,0.7666667,0.51875,1.0,1.0,0.7666667,0.73333335,0.0,0
