Alcohol,Malic acid,Ash,Alcalinity of ash,Magnesium,Total phenols,Flavanoids,Nonflavanoid phenols,Proanthocyanins,Color intensity,Hue,OD280/OD315 of diluted wines,Proline,target
0.69883025,0.3312369,0.6602151,0.61340207,0.35543472,0.51219517,0.6350975,0.92452836,0.5268139,0.42273536,0.29896912,0.73113555,0.5575606,0
0.6520468,0.40209645,0.63978493,0.5752577,0.4097826,0.55749136,0.8077994,0.92452836,0.43217665,0.66252214,0.35051546,0.5604395,0.70021397,0
0.39181295,0.46247378,0.59892476,0.5670103,0.37173912,0.50174224,0.7325905,0.76981133,0.6940063,0.51154524,0.35051546,0.49084255,0.62175465,0
0.61988294,0.6067086,0.50537634,0.5278351,0.2576087,0.40766552,0.6545961,0.76603776,0.49842268,0.3694494,0.4742268,0.6593407,0.7037803,0
0.6169592,0.5253669,0.63978493,0.5927835,0.44239122,0.9059234,0.8635097,0.92452836,0.36593062,0.4982238,0.23711339,0.6190477,0.6502853,0
0.60233915,0.4549266,0.54838717,0.57731956,0.4858696,0.5993032,0.5988858,1.0566038,0.30599368,0.43161634,0.36082473,0.49816856,0.7822396,0
0.593567,0.5207547,0.6204301,0.55979383,0.5184782,0.45993027,0.6295265,0.6679245,0.44416404,0.3916519,0.14432988,0.5970697,0.5575606,0
0.54093564,0.5777778,0.5827957,0.52577317,0.4967391,0.5853659,0.5961003,0.73207545,0.5488959,0.42717585,0.20618555,0.53479856,0.60035664,0
0.7339183,0.6121593,0.6075269,0.5298969,0.5184782,0.6689896,0.6573816,0.5962264,0.41640377,0.43872115,0.16494843,0.63736266,0.49336663,0
0.46198812,0.32075474,0.54838717,0.57216495,0.3445652,0.5993032,0.7214485,0.6490566,0.29968452,0.40497336,0.29896912,0.46520147,0.7073466,0
0.5877193,0.61886793,0.59569895,0.5618557,0.4097826,0.738676,0.8440111,0.80754715,0.41955835,0.47602132,0.11340204,0.47619048,0.71804565,0
0.45555556,0.4587002,0.61290324,0.5773196,0.41956523,0.41114983,0.4261839,1.3018868,0.41009462,0.47602132,0.958763,0.47619048,0.4807418,1
0.49532163,0.63773584,0.6215054,0.5412371,0.36956522,0.5121951,0.59275764,0.6264151,0.40189275,0.4259325,0.17525771,0.64468867,0.30171183,1
0.44561404,0.5672956,0.6075269,0.62886596,0.4163044,0.5261324,0.50362116,0.9622642,0.54321766,0.4563055,0.28865978,0.5091576,0.3352354,1
0.48538008,0.6268344,0.6107527,0.57113403,0.42173913,0.65574914,0.621727,1.1320755,0.54700315,0.32255772,0.7257732,0.53626376,0.47717547,1
0.49473685,0.6268344,0.50537634,0.5051546,0.40434784,0.5296167,0.57604456,1.018868,0.36593062,0.37602133,0.15463915,0.54212457,0.20420827,1
0.5345029,0.41090152,0.7311828,0.49999997,0.28586966,0.56446,0.5988858,0.71320754,0.35331228,0.47193605,0.70515466,0.6666668,0.24771754,1
0.62865496,0.3375262,1.1666666,0.9381443,0.53586966,0.662021,1.2367688,1.2075472,0.36593062,0.40497336,0.15463915,0.7765568,0.43937233,1
0.52163744,0.836478,0.89784944,0.83505154,0.35108703,0.5735192,0.41504183,1.1320755,0.31545743,0.42966253,0.14432988,0.56776553,0.42667618,1
0.56725156,1.1236898,0.57526886,0.5773196,0.34130436,0.46689895,0.5598886,0.6679245,0.41009462,0.3596803,0.6268041,0.5604395,0.42582026,1
0.6239766,0.8113208,0.7150538,0.55154634,0.5217391,0.5505227,0.66573817,0.6754717,0.6940063,0.49058613,0.6948454,0.75824183,0.36918688,1
0.50701755,0.36058703,0.5967742,0.55154634,0.46086955,0.45993027,0.5598886,1.018868,0.51293373,0.39609236,0.7628866,0.6263737,0.42339516,1
0.5187135,0.40083858,0.6612903,0.5773196,0.4673913,0.50871086,0.69916433,1.0566038,0.33438486,0.42895204,0.6556701,0.46520147,0.5385164,1
0.5497076,0.35429773,0.92473114,0.9381443,0.5347826,0.5296167,0.4456825,1.4150944,0.33123028,0.38792184,0.19587633,0.6586081,0.46861628,1
0.48011696,0.49014676,0.6666666,0.73195875,0.39130434,0.32752618,0.5041783,1.0754716,0.37539434,0.44760212,0.11340204,0.6717949,0.36091298,1
0.6690059,0.8092243,0.70967746,0.6030928,0.6043478,0.66271776,0.6618384,1.1132076,0.5747634,0.2722913,0.66391754,0.63076925,0.21562053,1
0.6695906,0.87211746,0.96774185,0.7577319,0.45978266,0.5156794,0.55153203,0.6226415,0.39369085,0.6269982,0.7525773,0.73333335,0.25128385,2
0.67017543,0.5429769,0.6774193,0.59381443,0.28586966,0.55261326,0.63286906,1.0754716,0.48895898,0.36056843,0.6742268,0.6637363,0.478602,2
0.48538008,0.40880504,0.65591395,0.6340206,0.49565217,0.55261326,0.5938719,1.226415,0.51735014,0.75133204,0.6783505,0.72161174,0.41868758,2
0.8918129,0.43396226,0.76344085,0.49999997,0.526087,0.5066202,0.5454039,1.1509434,0.49905363,0.73357016,0.614433,0.64688647,0.27268186,2
0.58479536,0.96645695,0.59569895,0.49484536,0.27500004,0.34843203,0.51922005,0.7433962,0.3993691,0.50266427,0.4742268,0.5824176,0.32974318,2
0.49415222,0.6016772,0.56344086,0.62371135,0.35108703,0.39024386,0.51364905,0.68301886,0.41009462,0.46714035,0.5360824,0.5860806,0.3368759,2
