Alcohol,Malic acid,Ash,Alcalinity of ash,Magnesium,Total phenols,Flavanoids,Nonflavanoid phenols,Proanthocyanins,Color intensity,Hue,OD280/OD315 of diluted wines,Proline,target
0.5131578,0.2138493,0.631016,0.26804122,0.4315217,0.45517242,0.43037975,1.02,0.2264808,0.3088737,0.25203258,0.44322345,0.4291726,0
0.45263165,0.21588597,0.47593585,0.39690718,0.30108696,0.40344828,0.37763715,0.91999996,0.25435546,0.27901024,0.2764228,0.34432235,0.5896576,0
0.45789474,0.18533602,0.5561496,0.26804122,0.30108696,0.38620692,0.42194095,0.9,0.22996517,0.23208192,0.32520324,0.41025648,0.52902997,0
0.9184212,0.69246435,0.775401,0.3927835,0.62717384,0.59310347,0.5063291,0.312,0.4773519,0.35153583,0.08943088,0.71794873,0.34400854,0
0.74473685,0.2281059,0.66844916,0.30412373,0.5076087,0.6448276,0.5590717,1.02,0.5679442,0.4394198,0.13821135,0.66300374,0.36897287,0
0.5473682,0.6619144,0.5679144,0.43814424,0.22065222,0.40344828,0.43037975,0.88,0.26829273,0.28156996,0.10569106,0.52380955,0.53972894,0
0.67105263,0.2647658,0.49732617,0.3329897,0.3336956,0.6793103,0.61603373,0.256,0.3449478,0.37969282,0.08130081,0.7289378,0.58252496,0
0.6605262,0.6904277,0.65775394,0.37113395,0.36195654,0.4689656,0.41983125,0.98,0.33101046,0.28839588,0.03252031,0.52380955,0.2869472,0
0.45263165,0.24032584,0.5561496,0.3453608,0.39891297,0.59310347,0.4978903,0.9,0.4599303,0.34641638,0.08130081,0.6520147,0.43273893,0
0.7578947,0.5804481,0.41711238,0.4432989,0.44239122,0.5413793,0.42405066,0.94000006,0.18815331,0.36348122,0.07317074,0.64468867,0.5718259,0
0.80263156,0.6109979,0.6641711,0.2938144,0.3445652,0.6793103,0.5337553,0.88,0.5156795,0.33447096,0.21138214,0.68498176,0.56112695,0
0.67631596,0.22199592,0.5668448,0.2938144,0.3336956,0.6275862,0.5801688,0.76,0.49825788,0.43686008,0.10569106,0.64468867,0.50406563,0
0.4921052,0.15274948,0.44919792,0.42268035,0.1989131,0.058620725,0.15189873,0.91999996,0.22299649,0.12542662,0.21138214,0.43956044,0.20278172,1
0.4236843,0.37881875,0.74866307,0.55154634,0.30760878,0.4413793,0.31012657,1.02,0.20905922,0.1552901,0.016260162,0.66300374,0.114336655,1
0.28684205,0.23014256,0.4385027,0.4742268,0.17717397,0.42068964,0.21097046,1.08,0.24738677,0.28327644,0.13008128,0.31868133,0.09793152,1
0.46842116,0.23217922,0.49197856,0.52577317,0.16630441,0.31724143,0.27004218,0.98,0.26829273,0.1672355,0.21138214,0.73260075,0.28124106,1
0.4447369,0.3991853,0.6470587,0.6030928,0.22065222,0.13793102,0.25316456,1.66,0.24738677,0.14675766,0.06504066,0.6336997,0.29686162,1
0.40000004,0.23217922,0.5668448,0.44845358,0.3326087,0.12758622,0.29324895,1.08,0.3205575,0.20648465,0.17886178,0.5860806,0.16569187,1
