Alcohol,Malic acid,Ash,Alcalinity of ash,Magnesium,Total phenols,Flavanoids,Nonflavanoid phenols,Proanthocyanins,Color intensity,Hue,OD280/OD315 of diluted wines,Proline,target
0.5131578,0.2138493,0.631016,0.58247423,0.4315217,0.45517242,0.43037975,1.02,0.2264808,0.3088737,0.25203258,0.44322345,0.4291726,0
0.45263165,0.21588597,0.47593585,0.39690718,0.30108696,0.40344828,0.37763715,0.91999996,0.25435546,0.27901024,0.2764228,0.34432235,0.5896576,0
0.45789474,0.4562118,0.5561496,0.6701031,0.30108696,0.38620692,0.42194095,0.9,0.22996517,0.23208192,0.32520324,0.41025648,0.52902997,0
0.76052636,0.57026476,0.45454553,0.5886598,0.63369566,0.79999995,0.6329114,0.324,0.68641114,0.3003413,0.5772358,0.93772894,0.34400854,0
0.58684224,0.46598777,0.5946524,0.5917526,0.5141304,0.85172415,0.685654,0.472,0.77700347,0.38822526,0.62601626,0.88278395,0.36897287,0
0.5473682,0.6619144,0.5871658,0.43814424,0.22065222,0.40344828,0.43037975,0.88,0.26829273,0.28156996,0.10569106,0.52380955,0.53972894,0
0.67105263,0.2647658,0.49732617,0.5154639,0.3336956,0.6793103,0.61603373,0.336,0.3449478,0.37969282,0.08130081,0.7289378,0.58252496,0
0.6605262,0.6904277,0.65775394,0.37113395,0.36195654,0.4689656,0.41983125,0.98,0.33101046,0.28839588,0.03252031,0.52380955,0.2869472,0
0.45263165,0.24032584,0.5561496,0.3453608,0.39891297,0.59310347,0.4978903,0.9,0.4599303,0.34641638,0.08130081,0.6520147,0.43273893,0
0.7578947,0.5804481,0.55828875,0.4432989,0.44239122,0.5413793,0.42405066,0.94000006,0.18815331,0.36348122,0.07317074,0.64468867,0.5718259,0
0.80263156,0.6109979,0.5743315,0.5113402,0.3445652,0.6793103,0.5337553,0.88,0.5156795,0.33447096,0.21138214,0.68498176,0.56112695,0
0.67631596,0.22199592,0.5668448,0.49278352,0.3336956,0.6275862,0.5801688,0.38,0.49825788,0.43686008,0.10569106,0.64468867,0.50406563,0
0.4921052,0.49205703,0.5828877,0.42268035,0.1989131,0.30068967,0.15189873,0.91999996,0.22299649,0.34129694,0.21138214,0.43956044,0.20278172,1
0.4236843,0.37881875,0.74866307,0.55154634,0.30760878,0.4413793,0.31012657,1.02,0.20905922,0.51450515,0.3382114,0.66300374,0.2617689,1
0.4468421,0.23014256,0.5764706,0.4742268,0.4695652,0.42068964,0.21097046,1.08,0.24738677,0.45136517,0.13008128,0.31868133,0.2275321,1
0.46842116,0.23217922,0.49197856,0.52577317,0.38260868,0.31724143,0.27004218,0.98,0.26829273,0.1672355,0.21138214,0.73260075,0.28124106,1
0.4447369,0.3991853,0.6470587,0.6030928,0.22065222,0.13793102,0.25316456,1.66,0.24738677,0.46928328,0.06504066,0.6336997,0.19258203,1
0.40000004,0.23217922,0.5668448,0.44845358,0.36956522,0.5103448,0.29324895,1.08,0.3205575,0.20648465,0.17886178,0.5860806,0.16569187,1
0.52368444,0.23625255,0.65240633,0.62886596,0.5195652,0.36344826,0.23628694,1.3,0.3205575,0.19795221,0.08130081,0.31135538,0.14999999,1
0.4863158,0.5311609,0.47058824,0.44845358,0.24239129,0.37241375,0.29535866,1.12,0.4773519,0.5114334,0.06504066,0.53113556,0.26890156,1
0.50526315,0.61059064,0.87700534,0.49999997,0.2641304,0.5034483,0.4810127,0.91999996,0.6202091,0.33788395,0.14634149,0.6190477,0.2869472,1
0.58789474,0.64154786,0.6245989,0.4742268,0.4054348,0.65517247,0.40928268,0.712,0.99999994,0.16382253,0.32520324,0.45421246,0.20278172,1
0.4710526,0.37474543,0.59358287,0.55154634,0.1989131,0.43793106,0.34388188,0.724,0.17770036,0.4986348,0.09756099,0.44322345,0.2660485,1
0.5168421,0.42566192,0.9946524,0.49999997,0.36195654,0.16206896,0.29324895,1.54,0.118466906,0.24061432,0.36585367,0.34065935,0.23487873,1
0.46684211,0.5531568,0.7700534,0.55154634,0.46086955,0.41379315,0.28902954,1.1800001,0.25435546,0.17918086,0.26016265,0.27106228,0.19900143,1
0.46052632,0.5507128,0.7700534,0.62886596,0.33043477,0.4413793,0.34810126,1.2,0.5860627,0.16382253,0.12195121,0.5934066,0.22039942,1
0.4289474,0.65987784,0.7058823,0.55154634,0.1989131,0.35172415,0.059071735,1.34,0.35749128,0.5691126,0.29430893,0.4967033,0.17282452,2
0.7789473,0.5437882,0.7914438,0.49999997,0.4054348,0.18965518,0.2915612,1.34,0.4703833,0.41808873,0.14634149,0.56337,0.2869472,2
0.55789465,0.5458248,0.81283414,0.6030928,0.39456528,0.12758622,0.20675105,1.54,0.33310103,0.39249146,0.07317074,0.19780216,0.20848785,2
0.58684224,0.5824847,0.6898395,0.42268035,0.39456528,0.4634483,0.3455696,1.14,0.57909405,0.3668942,0.37398374,0.62051284,0.28338087,2
0.80263156,0.4419552,0.66310155,0.6030928,0.22065222,0.5096552,0.35907173,1.16,0.45923346,0.73378843,0.26666668,0.46886447,0.24058487,2
0.7894737,0.7678207,0.64171124,0.62886596,0.4173913,0.3613793,0.27721518,1.38,0.1533101,0.48122865,0.27317074,0.5970696,0.17282452,2
0.7157895,0.6334012,0.82352936,0.6546391,0.44891304,0.1448276,0.19578059,1.2,0.26132408,0.827645,0.05691059,0.30549452,0.2976462,2
0.5499999,0.56619143,0.66310155,0.4742268,0.1989131,0.41379312,0.32616034,1.14,0.52473867,0.7918089,0.2894309,0.5648352,0.29051355,2
0.5921051,0.28309572,0.55080223,0.70103097,0.38369566,0.29999995,0.16877636,0.536,0.49825782,0.6040955,0.45528454,0.30402926,0.3368759,2
