Position,Oral,Written,Combine,Race_B,Race_H,Race_W,target
1.0,1.0480646,0.62173915,0.49701232,1.0,0.0,1.0,1
1.0,0.63164604,0.49347815,0.4962414,1.0,0.0,1.0,1
1.0,0.6492982,0.47173902,0.48978418,1.0,0.0,1.0,1
1.0,0.27222455,0.7239131,0.48660368,0.0,1.0,0.0,1
1.0,0.57358575,0.5065218,0.4786045,0.0,1.0,0.0,1
1.0,0.50255203,0.5500001,0.47532755,0.0,0.0,1.0,1
1.0,0.34304547,0.6586957,0.47532755,0.0,0.0,1.0,1
1.0,0.24564017,0.7239131,0.47455662,0.0,1.0,0.0,1
1.0,0.7379838,0.3630434,0.4576909,1.0,0.0,1.0,1
1.0,0.6582304,0.40652165,0.45046264,1.0,0.0,1.0,1
1.0,0.62675464,0.44130442,0.45932907,1.0,0.0,1.0,1
1.0,0.5934496,0.56956524,0.16133387,0.0,1.0,1.0,0
1.0,0.60833687,0.37608704,0.15487655,0.0,1.0,1.0,0
1.0,0.6202467,0.37608704,0.15092523,0.0,1.0,1.0,0
1.0,0.66916203,0.3543479,0.51455283,1.0,1.0,1.0,0
1.0,0.2898767,0.70434785,0.5654588,1.0,0.0,1.0,0
1.0,0.2632922,0.7521739,0.6020817,0.0,0.0,1.0,0
1.0,0.35197783,0.7521739,0.6020817,1.0,0.0,1.0,0
1.0,0.63930243,0.3326088,0.49601004,0.0,1.0,1.0,0
1.0,0.6364951,0.6086956,0.5582305,1.0,0.0,1.0,0
1.0,0.64104635,0.5652174,0.5585004,0.0,1.0,1.0,0
1.0,0.6370055,0.6173913,0.5395914,1.0,0.0,1.0,0
1.0,0.6653764,0.5782609,0.5397648,1.0,0.0,1.0,0
