Alcohol,Malic acid,Ash,Alcalinity of ash,Magnesium,Total phenols,Flavanoids,Nonflavanoid phenols,Proanthocyanins,Color intensity,Hue,OD280/OD315 of diluted wines,Proline,target
0.69883025,0.3312369,0.57419354,0.43814424,0.35543472,0.51219517,0.6350975,0.92452836,0.5268139,0.42273536,0.29896912,0.43223444,0.5575606,0
0.6520468,0.27044025,0.59569895,0.36597934,0.4097826,0.55749136,0.8077994,0.92452836,0.43217665,0.66252214,0.35051546,0.5604395,0.70021397,0
0.39181295,0.27044025,0.6043011,0.47010309,0.23586953,0.50174224,0.7325905,0.554717,0.6940063,0.51154524,0.35051546,0.49084255,0.62175465,0
0.61988294,0.47044024,0.50537634,0.35567012,0.2576087,0.40766552,0.6545961,0.36603773,0.49842268,0.3694494,0.4742268,0.6593407,0.7037803,0
0.6169592,0.27463314,0.40860227,0.42680413,0.44239122,0.9059234,0.8635097,0.92452836,0.36593062,0.4982238,0.23711339,0.6190477,0.6502853,0
0.60233915,0.3060797,0.54838717,0.35051546,0.4858696,0.5993032,0.5988858,1.0566038,0.30599368,0.43161634,0.36082473,0.49816856,0.7822396,0
0.593567,0.25786164,0.71182793,0.5103093,0.5184782,0.45993027,0.6295265,0.3245283,0.28706625,0.3916519,0.14432988,0.5970697,0.5575606,0
0.54093564,0.27044025,0.43010762,0.52577317,0.4967391,0.5853659,0.5961003,0.43773586,0.5488959,0.42717585,0.20618555,0.53479856,0.60035664,0
0.7339183,0.26415095,0.5967742,0.49484536,0.5184782,0.6689896,0.6573816,0.36226416,0.41640377,0.43872115,0.16494843,0.63736266,0.49336663,0
0.46198812,0.32075474,0.54838717,0.5371134,0.3445652,0.5993032,0.7214485,0.9056604,0.29968452,0.40497336,0.29896912,0.46520147,0.7073466,0
0.5877193,0.47085953,0.45161298,0.4484536,0.4097826,0.738676,0.8440111,0.41132075,0.41955835,0.47602132,0.11340204,0.47619048,0.71804565,0
0.46842104,0.41886792,0.61290324,0.5773196,0.45217392,0.41114983,0.4261839,1.3018868,0.41009462,0.42628774,0.958763,0.47619048,0.09222539,1
0.45847952,0.6226415,0.5,0.5412371,0.17717397,0.24390247,0.26740947,0.88679254,0.25867507,0.4222025,0.17525771,0.64468867,0.15499286,1
0.38304105,0.69140464,0.6075269,0.62886596,0.4163044,0.2508711,0.4038997,0.9622642,0.28391165,0.4543517,0.28865978,0.5091576,0.2211127,1
0.48538008,0.6268344,0.4946237,0.47938144,0.35652173,0.27874565,0.16991642,1.1320755,0.30031547,0.1740675,-0.08247423,0.20146522,0.21897289,1
0.40175438,0.6268344,0.50537634,0.44845358,0.18804353,0.2508711,0.27855155,1.018868,0.36593062,0.43996447,0.15463915,0.54212457,0.20420827,1
0.39356726,0.41090152,0.7311828,0.49999997,0.28586966,0.56446,0.5988858,0.92452836,0.35331228,0.16074601,0.020618528,0.6666668,0.24771754,1
0.5497076,0.3375262,1.1666666,0.9381443,0.53586966,0.662021,1.2367688,1.2075472,0.36593062,0.40497336,0.15463915,0.7765568,0.13359486,1
0.38304105,0.836478,0.89784944,0.83505154,0.35108703,0.3205575,0.41504183,1.1320755,0.31545743,0.44937834,0.14432988,0.56776553,0.26105565,1
0.56725156,1.1236898,0.57526886,0.5773196,0.31304348,0.46689895,0.5598886,0.88679254,0.41009462,0.10301953,-0.051546395,0.5604395,0.07296719,1
0.67017543,0.8113208,0.7150538,0.55154634,0.32391304,0.5505227,0.66573817,0.48679245,0.6940063,0.1207815,-0.030927837,0.75824183,0.25206846,1
0.2807018,0.36058703,0.5967742,0.55154634,0.33913043,0.45993027,0.5598886,1.018868,0.20189275,0.11722913,0.0824742,0.6263737,0.2446505,1
0.38596478,0.60838574,0.6612903,0.5773196,0.25869566,0.50871086,0.69916433,1.0566038,0.33438486,0.22202486,-0.09278351,0.46520147,0.32524964,1
0.4374269,0.35429773,0.92473114,0.9381443,0.24239129,0.29616728,0.4456825,1.4150944,0.33123028,0.13854352,0.19587633,0.31868133,0.13430811,1
0.368421,0.68930817,0.6666666,0.73195875,0.1989131,0.32752618,0.5041783,1.0754716,0.37539434,0.48490232,0.11340204,0.44322345,0.25891584,1
0.2719299,0.8092243,0.70967746,0.6030928,0.33913043,0.28571424,0.3091922,1.1132076,0.29085174,0.3330373,0.010309309,0.36630037,0.21562053,1
0.6695906,0.87211746,0.96774185,0.7577319,0.45978266,0.24390247,0.089136496,0.83018863,0.33123028,0.6269982,-0.11340207,0.12820515,0.25128385,2
0.31871334,0.5429769,0.6774193,0.44845358,0.28586966,0.2891986,0.26796657,1.0754716,0.2719243,0.36056843,0.44329897,0.09523806,0.16569187,2
0.48538008,0.40880504,0.65591395,0.4742268,0.17717397,0.47456446,0.4206128,1.226415,0.50914824,0.75133204,0.42680413,0.51208794,0.13716118,2
0.8918129,0.43396226,0.76344085,0.49999997,0.23152179,0.55261326,0.39610028,1.1509434,0.58927447,0.73357016,0.53195876,0.5516484,0.27268186,2
0.760234,1.0922432,0.74731183,0.52577317,0.27500004,0.5010453,0.6011142,1.3018868,0.40694007,0.5559502,0.46185568,0.71355313,0.32974318,2
0.6695906,0.7274633,0.76344085,0.6546391,0.35108703,0.18118468,0.291922,1.1320755,0.2208202,0.5204263,-0.08247423,0.2754579,0.3368759,2
